row_number,original_comment,translated_comment
19079,My old house 🏡 we bought this old house 2013,My old house  we bought this old house 2013 🏡
19080,Yes bro 😅,Yes bro 😅
19081,Rohit Sharma fans ❤,Rohit Sharma fans
19082,Who listened 🎶 thie song?❤🎉❤❤this song is perfect 🎉,Who listened  thie songthis song is perfect  🎶🎉🎉
19083,I 'M SRILANKA
🔸🔸🔺,I M SRILANKA 🔸🔸🔺
19084,Who's listening  this masterpiece in April 2024❤,Whos listening  this masterpiece in April 2024
19091,❤❤❤😍,❤❤❤😍
19092,最高！,Highest
19093,Official Like Button for Ftr..! 👍🇱🇰 ✴,Official Like Button for Ftr   👍🇱🇰
19096,Anybody Here 2024....👁️‍🗨️❓😅😅😅😅,Anybody Here 2024 👁🗨😅😅😅😅
19097,Anybody Here 2024....👁️‍🗨️❓😅😅😅😅,Anybody Here 2024 👁🗨😅😅😅😅
19100,SRK ❤,SRK
19101,🏴󠁧󠁢󠁳󠁣󠁴󠁿🌍🇮🇪,🏴󠁧󠁢󠁳󠁣󠁴󠁿🌍🇮🇪
19103,Who's listening in 2024?
👇,Whos listening in 2024
 👇
19106,Who are coming after hear rohit sharma😊,Who are coming after hear rohit sharma 😊
19107,Who's here after Rohit's interview ❤,Whos here after Rohits interview
19108,ROHIT SHARMA ❤,ROHIT SHARMA
19109,Beginning😏: middle of song👍🔥: end😂.,Beginning middle of song end 😏👍🔥😂
19111,Masterpiece👑👑👑,Masterpiece 👑👑👑
19113,Who's here in 2024 ✋🏻🌎,Whos here in 2024  🏻🌎
19114,தமிழ்நாட்டில் இருந்து ❤❤,The sea is calm.
19115,2052 anyone?😂😂,2052 anyone 😂😂
19116,Imagine no of views gives me 1dollar😅😮,Imagine no of views gives me 1dollar 😅😮
19119,Who is here after interview with rohit sharma❤,Who is here after interview with rohit sharma
19120,Who is listening this after rohit and Ed Sheeran broadcast with gaurav kapoor?❤,Who is listening this after rohit and Ed Sheeran broadcast with gaurav kapoor
19121,Girl you know I want your Love ❤ 🌹 x x,Girl you know I want your Love   x x 🌹
19122,🇧🇩🇧🇩,🇧🇩🇧🇩
19125,who miss the old times
👇






Edit: iam not begging for likes you can like if you want too😊,who miss the old times







Edit iam not begging for likes you can like if you want too 👇😊
19126,Who is listening 14 April this song 🎉,Who is listening 14 April this song  🎉
19129,🪑⬅️
📱⬅️,🪑⬅️
📱⬅️
19130,Best bro❤,Best bro
19133,😅😅,😅😅
19136,❤❤❤❤❤❤!!!nice song,nice song
19138,Really cool music❤,Really cool music
19139,still wondering who won the fight🙄,still wondering who won the fight 🙄
19141,Anyone 12th april listening to this 🔥🔥🔥🔥,Anyone 12th april listening to this  🔥🔥🔥🔥
19142,In love with this beat ❤❤,In love with this beat
19145,HEY!!!!💀,HEY 💀
19146,Whe is here after Rohit - ED collaboration ❤,Whe is here after Rohit  ED collaboration
19149,That music 🎶🌗,That music  🎶🌗
19153,After Rohit Sharma podcast with gaurav 😅😅?,After Rohit Sharma podcast with gaurav  😅😅
19158,Who is come from Future 🙂,Who is come from Future  🙂
19162,Who's in APRIL 2024 ❤❤🌍🌍,Whos in APRIL 2024  🌍🌍
19164,🇮🇳 ❤❤,🇮🇳 ❤❤
19165,Music 🎶=♾️ relask mind,Music  relask mind 🎶
19166,❤,❤
19168,❤🎉🎉🎉,❤🎉🎉🎉
19169,你們好,hello
19171,Who's here in 2050🗿,Whos here in 2050 🗿
19173,😂❤,😂❤
19174,Who thinks that this is an all time favorite 😍 

👇👇👇,Who thinks that this is an all time favorite  

 😍👇👇👇
19178,This is the best place to find friends ❤
So we're are you from🫂,This is the best place to find friends 
So were are you from 🫂
19181,Who is here in 2k25 ❤ 🌏🌎🌍,Who is here in 2k25   🌏🌎🌍
19183,2024 ?❤,2024 ?❤
19184,Thank you for coming in 🇮🇳,Thank you for coming in  🇮🇳
19185,Who's here in 2024❤🎉,Whos here in 2024 🎉
19187,🇮🇳 😊,🇮🇳 😊
19192,Can you please make a collaboration with Elsa from frozen please? Its for Justinian ❤,Can you please make a collaboration with Elsa from frozen please Its for Justinian
19193,Love from Rohit Sharma 💙✨,Love from Rohit Sharma  💙
19195,Real Madrid ❤,Real Madrid
19197,Anyone's in may ?😊❤,Anyones in may 😊
19198,これ脳汁えぐい,This is so intense
19199,Here after Rohit Sharma's interview ❤,Here after Rohit Sharmas interview
19201,Song 7 years ago / Comments minutes ago 💀,Song 7 years ago  Comments minutes ago  💀
19210,April 2024🎉,April 2024 🎉
19214,2017 Madrid ❤,2017 Madrid
19219,Who is watching on 12th April 2024??😊😊,Who is watching on 12th April 2024 😊😊
19220,Here after rohit sharma interview with Ed sheeran & gaurav kapoor❤❤❤❤❤,Here after rohit sharma interview with Ed sheeran  gaurav kapoor
19225,First watched at 1 billion now 6.2 billion 🧒🧑
Still feels like old times 😊😊,First watched at 1 billion now 62 billion 
Still feels like old times  🧒🧑😊😊
19226,Who's here in 2024 April??🎉🎉,Whos here in 2024 April 🎉🎉
19230,12-04-2024 ❤,12-04-2024 ❤
19231,❤😮❤,❤😮❤
19233,2024😮,2024😮
19236,god how do people actually listen to this💀,god how do people actually listen to this 💀
19237,BEST BEAT EVER🥰😇😇😇😇😇😇☺☺☺☺☺,BEST BEAT EVER 🥰😇😇😇😇😇😇
19241,peace of mind 🤍💆,peace of mind  🤍💆
19243,Soy argentino y me gusta 😊😊,I am Argentine and I like 😊😊
19245,Our old love ❤❤ but not now,Our old love  but not now
19247,Ed your right a shape of u but youre shep is mythical❤🎉❤🎉❤,Ed your right a shape of u but youre shep is mythical 🎉🎉
19250,12.04.2024❤❤❤❤ like,12042024 like
19251,Attendance time guys:🤚🏻,Attendance time guys 🤚🏻
19254,Ben😂,Ben 😂
19256,I wish I was your Lover❤,I wish I was your Lover
19262,Who’s listening..in April 2030😮,Whos listeningin April 2030 😮
19263,Indian attendance ❤,Indian attendance
19266,Who's here in 2024 listening this Music? 🌍🎧,Whos here in 2024 listening this Music  🌍🎧
19267,Good song ☺️😌😃,Good song 😌😃
19271,한국어 댓글 찾으시분 축하드립니다,Congratulations to those who found Korean comments
19273,11/04/2024❤😊,11/04/2024❤😊
19274,😂,😂
19275,Who are here in 2025🎉,Who are here in 2025 🎉
19279,晃ーーー！！！,Akira
19281,I really really really wait for Ed’s new song!!!!❤,I really really really wait for Eds new song
19282,2024 April 11❤❤,2024 April 11
19283,Perfect 🇩🇿❤️🫶🏼🇺🇸,Perfect  🇩🇿🫶🏼🇺🇸
19286,❤❤,❤❤
19288,脅威の62億再生,An astounding 6.2 billion views
19289,Most motivational song ever ❤,Most motivational song ever
19292,Eid mubarak❤,Eid Mubarak
19296,😮,😮
19297,Who's listening now 👑❤️2024,Whos listening now 2024 👑
19300,✅👌👌,✅👌👌
19302,Love the  video, natural "scarlet" Ed Sheeran is fascinated* by others❤️,Love the  video natural scarlet Ed Sheeran is fascinated by others
19304,6,241,127,691 view to 2024😮,6241127691 view to 2024 😮
19306,Who is still vibe with this song drop heart in reply❤,Who is still vibe with this song drop heart in reply
19316,2024❤🎉estamos aqui baby,2024 we are here baby 🎉
19317,日本人ニキおる？,There is a Japanese guy
19318,6 BILLION + VIEWS 😍   IAM FROM INDIA AND IAM SUCH  A HUGE FAN OF SHEERAN......,6 BILLION  VIEWS    IAM FROM INDIA AND IAM SUCH  A HUGE FAN OF SHEERAN 😍
19319,Love from Bangladesh 🇧🇩,Love from Bangladesh  🇧🇩
19320,0like......😢,0like 😢
19321,This song love from Bangladesh ❤,This song love from Bangladesh
19323,This song love from India ❤❤❤,This song love from India
19324,How much earnings u received in a month bro???...🙄🤔🧐,How much earnings u received in a month bro 🙄🤔🧐
19327,🎉 cm wf.y😮 BBM BB BM cm ab ga. SG. Mm


LG p,cm wfy BBM BB BM cm ab ga SG Mm


LG p 🎉😮
19328,PiXimperfect junior ❤😊😅,PiXimperfect junior 😊😅
19329,Who is here 2024?💙,Who is here 2024 💙
19330,LMAO💙🧿,LMAO 💙🧿
19334,Who listen today 😅 ?,Who listen today   😅
19335,INDIANS MAKE YOUR ATTENDENCE 🇮🇳🇮🇳🇮🇳,INDIANS MAKE YOUR ATTENDENCE 🇮🇳🇮🇳🇮🇳
19339,❤❤,❤❤
19342,Are youagain listening in 2024?❤❤,Are youagain listening in 2024
19343,❤️❤️❤️❤️🇰🇭,❤️❤️❤️❤️🇰🇭
19344,2050. Here..🚫〰️,2050 Here 🚫
19347,Estás ardiendo broder🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,You're burning bro 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
19351,Moyai moyai 🗿,Moyai Moyai 🗿
19352,Kon kon 2024 mhe sun raha hey😊😊😊😅,Who is the sun in 2024 😊😊😊😅
19353,Who's here in 2025!! 🎵❤️,Whos here in 2025  🎵
19354,who"s here in 2025?😎,whos here in 2025 😎
19357,Still listening in 2024 ❤,Still listening in 2024
19358,I really love this man! Yet army boy for reason tho💜,I really love this man Yet army boy for reason tho 💜
19359,2024/4/10🍫🍯💙🇮🇶,2024/4/10🍫🍯💙🇮🇶
19362,April 2024 !!!😜😜 let's see how much people like this music in this year hahaha,April 2024  lets see how much people like this music in this year hahaha 😜😜
19365,This song never get old❤,This song never get old
19367,2024
👇🏻,2024
👇🏻
19368,10 April 2024 are you still watching?😊,10 April 2024 are you still watching 😊
19373,❤️🎼,❤️🎼
19374,🏆,🏆
19377,April 2024 ❤️🇿🇦,April 2024 🇿🇦
19378,2024🎉🎉🎉 This song deserves Oscar award,2024 This song deserves Oscar award 🎉🎉🎉
19380,Who is here in April 2024 ❤❤,Who is here in April 2024
19381,I bro❤❤,I bro
19382,You love Ed Sheeran?? 
 👇,You love Ed Sheeran 
  👇
19383,Who's here in 2024!!🌎🌍🌏,Whos here in 2024 🌎🌍🌏
19384,2024 ❤❤,2024 ❤❤
19386,Who's in 2024❤❤,Whos in 2024
19387,Been listening to this for 3 years and I'm not still bored 😆😆,Been listening to this for 3 years and Im not still bored  😆😆
19391,6.5 billion for december 2024 and 7 billion for december 2025!!! 
Let go for this masterpiece ❤😊,65 billion for december 2024 and 7 billion for december 2025 
Let go for this masterpiece  😊
19392,今聴いてる人ー🙋,People listening now 🙋
19397,In 2025
.....😂,In 2025 😂
19398,If you're watching this after ed sheeran come to india just gimme a sub😉,If youre watching this after ed sheeran come to india just gimme a sub 😉
19405,ai còn ở đây 2024 không 😂,anyone still here 2024 😂
19406,Any one 2024 😂😂😂,Any one 2024  😂😂😂
19408,Better wheb you listen in 8d 😊😊😊,Better wheb you listen in 8d 😊😊😊
19413,62億、、,6.2 billion
19416,😢,😢
19417,Let how many people are watching this song in 2024❤,Let how many people are watching this song in 2024
19420,❤❤,❤❤
19423,Me gusta más este tipo de música con música y ritmo 👍🏻 ¡Es increíble! !,I like this kind of music more with music and rhythm It's amazing 👍🏻
19427,I know this song shape of you by ed sheeran and maroon ❤❤🎉🎉,I know this song shape of you by ed sheeran and maroon  🎉🎉
19428,Me ❤❤❤,Me
19429,Tamil version😮,Tamil version 😮
19432,Sheeran-Shape😮,SheeranShape 😮
19434,I still loving in 2024❤❤❤,I still loving in 2024
19435,❤❤❤,❤❤❤
19436,Legends listening this song in 2026💀,Legends listening this song in 2026 💀
19437,😅😅😅😅😮😮😮🎉🎉🎉🎉❤❤❤ 0:42 😊😊🥶🥶🥶🥵🥵🥵👇😘😘🔥👇💘💘😏
👇,😅😅😅😅😮😮😮🎉🎉🎉🎉❤❤❤ 0:42 😊😊🥶🥶🥶🥵🥵🥵👇😘😘🔥👇💘💘😏
👇
19438,Who is listening in april 2024❤❤,Who is listening in april 2024
19443,Im listening this song in 10 April 2024😊❤,Im listening this song in 10 April 2024 😊
19444,Who is listening on 2024😊,Who is listening on 2024 😊
19446,😮😮😮😮,😮😮😮😮
19448,Raise your hand if you've listened to this world hit more than twice🎶👋,Raise your hand if youve listened to this world hit more than twice 🎶👋
19450,Only Indian like kare❤❤❤,Only Indian like kare
19451,2024❤️‍🔥❤️‍🔥🍁🍁💚,2024❤️‍🔥❤️‍🔥🍁🍁💚
19453,2025 🫵🏻,2025 🫵🏻
19455,Time goes by fast 😂,Time goes by fast  😂
19460,2024😂❤,2024😂❤
19465,🎉2024❣️🔥,🎉2024❣️🔥
19467,❤,❤
19476,7.000.000.0000 😊,7.000.000.0000 😊
19478,❤❤❤❤❤❤,❤❤❤❤❤❤
19482,Who is here 2024 !! ✌✌
Comment this,Who is here 2024  
Comment this
19483,❤,❤
19485,FREE FREE 🔥,FREE FREE 🔥
19487,Karaoke machine😊 that's what I'm doing it on,Karaoke machine thats what Im doing it on 😊
19488,Who's listening this song in 2025 👇👍,Whos listening this song in 2025  👇👍
19492,Anyone Here in 2024 April ???????❤,Anyone Here in 2024 April
19494,Who's here in 2025!!🌎🌍🌏,Whos here in 2025 🌎🌍🌏
19498,한국인
👇,korean 👇
19499,👆👍👏,👆👍👏
19502,❤,❤
19505,🖤🎼🕸️🕷️,🖤🎼🕸️🕷️
19506,먼노래에요?,It's a distant song
19515,Who else is on Neptune 🌍 2024,Who else is on Neptune  2024 🌍
19516,❤,❤
19517,🌍🌎🌏,🌍🌎🌏
19518,Who's here in 2025😜,Whos here in 2025 😜
19520,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
19521,Shape of you 😜,Shape of you  😜
19522,😂,😂
19523,Who Where in 2025😬,Who Where in 2025 😬
19524,❤,❤
19526,Who's here in 2024 and 2025 🌎,Whos here in 2024 and 2025  🌎
19528,Who's here on April 9???? 😆❤,Whos here on April 9  😆
19529,Who's here in April 2024?
👇,Whos here in April 2024
 👇
19530,Who’s here in 2036!!❤❤,Whos here in 2036
19532,All time cool song
Love from Bangladesh 🇧🇩,All time cool song
Love from Bangladesh  🇧🇩
19537,2024🎉❤,2024🎉❤
19538,HERE I AM AGAIN 🎉🎉,HERE I AM AGAIN 🎉🎉
19539,Who is watching in 2024❤,Who is watching in 2024
19540,Nepali fans🎉❤jay Nepal hajir hum guys ❤,Nepali fansjay Nepal hajir hum guys 🎉
19543,2024🗿🗿,2024🗿🗿
19549,😲,😲
19550,Whos here in 2024?🔥,Whos here in 2024 🔥
19552,Are there any listeners of this timeless masterpiece...in .....2024??❤,Are there any listeners of this timeless masterpiecein 2024
19556,Linda top Brasil 😊,Beautiful top Brazil 😊
19560,love❤🎉music,lovemusic 🎉
19562,💪💪💪🤙🤙🤙👌🖕👏👏👏👏👏💎 uuuuuuuuuuaaaaaaaaaauuuuuuuuuuuuuu,uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu 💪💪💪🤙🤙🤙👌🖕👏👏👏👏👏💎
19563,Any one from asia 🌏,Any one from asia  🌏
19565,2024❤😮,2024❤😮
19566,Aquí los del día del eclipse 😂,Here are the ones from the day of the eclipse 😂
19567,💀,💀
19571,Who s here in 2025❤,Who s here in 2025
19573,Who's here in 2024r!!🔥🔥🔥,Whos here in 2024r 🔥🔥🔥
19575,6B 🌚,6B 🌚
19581,Anyone 8-April-2024❤,Anyone 8April2024
19582,let's check who's listening in April 2024!!!
👇,lets check whos listening in April 2024
 👇
19586,😊,😊
19588,2024❤,2024❤
19589,❤...  18:36 Mon, 08 Apr 2024,1836 Mon 08 Apr 2024
19590,Who's listening in April 9 2024 🌍🌍🌍🌍🌎,Whos listening in April 9 2024  🌍🌍🌍🌍🌎
19592,Mete Mıhalioğlu bebeğim armağan ettiğin müziği dinliyorum herseyim iyi ki varsın ❤,Mete Mihalioglu, my baby, I listen to the music you gifted me, I am everything, I am so glad you exist.
19597,Who's here in 2024?🎉🎉,Whos here in 2024 🎉🎉
19598,Meeeee❤❤,Meeee
19599,7 years letting 😅,7 years letting  😅
19600,2024 april like dis commentaires 😅,2024 april like dis comments 😅
19604,He came to India ❤,He came to India
19606,This song fits in my Porsche 😍,This song fits in my Porsche  😍
19607,I don't know How much people is watching it in 2024 but lets see how much like I will get 😅😂❤,I dont know How much people is watching it in 2024 but lets see how much like I will get  😅😂
19608,who is here in 2025 ?😂,who is here in 2025  😂
19609,Best ever❤,Best ever
19611,❤❤❤ ay love,is love
19612,Who here in 2024

👇 I will remember this song everyday 😜,Who here in 2024

 I will remember this song everyday  👇😜
19615,Who listening 🎧 instagram story song,Who listening  instagram story song 🎧
19619,❤❤❤,❤❤❤
19620,Who listen now this song❤,Who listen now this song
19623,2025somebody?❤,2025somebody
19634,Like my comment so I can listen this masterpiece again❤,Like my comment so I can listen this masterpiece again
19635,Who'd listening in April 2024😅😊😊?,Whod listening in April 2024 😅😊😊
19636,Who's Here In Ramadan? ❤❤,Whos Here In Ramadan
19638,😮😊.            Best singer🎧🕶️🖥️,Best singer 😮😊🎧🕶🖥
19639,I'll liste to this song all the😅😅😅😅 time,Ill liste to this song all the time 😅😅😅😅
19641,Who's from 2025😂😂,Whos from 2025 😂😂
19642,Có ông nào vào đây nghe ko 😊,Is there anyone here to listen? 😊
19644,神曲,Divine Comedy
19655,Who’s here in 7 april of 2024 😳,Whos here in 7 april of 2024  😳
19662,This song never gets old 😊😊,This song never gets old  😊😊
19664,Whos’here 2024 april❤🤔,Whoshere 2024 april 🤔
19669,😊😊❤🎉😢❤😅😂😊🎉😊😂😅😂😢,😊😊❤🎉😢❤😅😂😊🎉😊😂😅😂😢
19671,Super 👌🏽 ❤,Super 👌🏽
19673,Anyone in 2024🎉?,Anyone in 2024 🎉
19684,Real Madrid Song 🗿🗿,Real Madrid Song  🗿🗿
19688,神,god
19689,The intro at 2x speed💀,The intro at 2x speed 💀
19690,Me 😊,Me 😊
19691,あきらー！！！！,Akira
19697,来年は70億回視聴いく❤,7 billion views next year
19698,I'm here in 7 April 2024🎉🎉,Im here in 7 April 2024 🎉🎉
19699,I'm here in 7 April 2024🎉🎉,Im here in 7 April 2024 🎉🎉
19700,Real Madrid 2017❤❤❤>>>>>>,Real Madrid 2017
19702,It is the Best Song 🎉❤,It is the Best Song  🎉
19703,Bro's and sis's his song is heard by the all people  in the World 🌎 
Just think 6bil < 8bil,Bros and siss his song is heard by the all people  in the World  
Just think 6bil  8bil 🌎
19704,People who feel good when you hear this song 😀,People who feel good when you hear this song  😀
19707,🤔 I 🤔 have 🤔 watched 🤔 it 🤔 hundred 🤔 times🤔 but 🤔 I 🤔 am 🤔 still 🤔 unsure 🤔 of its plot 😂😂😂,I  have  watched  it  hundred  times but  I  am  still  unsure  of its plot  🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔🤔😂😂😂
19708,Who's here in 2099 !! 🌍🌎🌏 💀,Whos here in 2099    🌍🌎🌏💀
19712,Who's here in 3105?🎉,Whos here in 3105 🎉
19713,I know you're here to hear😂,I know youre here to hear 😂
19714,Who here 3024 😅,Who here 3024  😅
19718,i’m nepali from nepal 🇳🇵 watched 2024❤❤❤
wonderful sound,song and music.,im nepali from nepal  watched 2024
wonderful soundsong and music 🇳🇵
19719,Who,s here in 2024❤😅,Whos here in 2024 😅
19721,Who's here 2025!! 🌍🌎🌏,Whos here 2025  🌍🌎🌏
19722,Copy Cambodia👎🏿,Copy Cambodia 👎🏿
19725,Who will be here Every year ❤️ To Listen this Masterpiece ❤️❤️🥰,Who will be here Every year  To Listen this Masterpiece  🥰
19726,Watching in 2024 after Ed Sheeran came to India.😂❤,Watching in 2024 after Ed Sheeran came to India 😂
19727,🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉
19728,Who's listening.. this timeless masterpiece now??🎧🧢🌏,Whos listening this timeless masterpiece now 🎧🧢🌏
19731,Who is watching this in 2024❤. Im in. Please follow me,Who is watching this in 2024 Im in Please follow me
19732,1:00 sync bro😮😮😮,100 sync bro 😮😮😮
19733,❤❤❤,❤❤❤
19735,Who's here in 2050 !! 🌍🌏🌎,Whos here in 2050   🌍🌏🌎
19741,listen to this with headphones! 🔥,listen to this with headphones  🔥
19743,BR 🥹🫶🏻,BR 🥹🫶🏻
19744,6 abril 2024❤❤❤❤,6 April 2024
19750,Temazo 🤘😎,Great song 🤘😎
19753,Nostalgia❤ i love this song so much,Nostalgia i love this song so much
19755,THAT KICK IN THE END MIGHT HAVE HURT A BIT 😬😬,THAT KICK IN THE END MIGHT HAVE HURT A BIT  😬😬
19757,بدس العن طعريص اختو الي جاي من 2024😂,I will kill the arrogant sister who came from 2024 😂
19758,リアルタイムでこんなに人がいるの初めてみた,This is the first time I've seen so many people in real time.
19760,❤🥰❤️,❤🥰❤️
19761,❤,❤
19762,How many Indians are listening this in2024 1st time?😄💛🇮🇳,How many Indians are listening this in2024 1st time 😄💛🇮🇳
19763,Who is here in 2024  🌎🌎🌎🌎🌎🌎,Who is here in 2024   🌎🌎🌎🌎🌎🌎
19764,Like who loves their mom❤😢,Like who loves their mom 😢
19765,Who agrees that they are a couple❤,Who agrees that they are a couple
19767,Who's here  in April 2024? By from South Italy😘,Whos here  in April 2024 By from South Italy 😘
19773,Who's here in 2024!!🎧🌐,Whos here in 2024 🎧🌐
19775,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
19780,Who's here in 2025🎉🎉🌍🌎🌏🧭,Whos here in 2025 🎉🎉🌍🌎🌏🧭
19781,اين العرب😢😢❤,Where are the Arabs? 😢😢
19787,Who's here in 2024?! 🌍,Whos here in 2024  🌍
19788,Who's here in 2024! 🌍,Whos here in 2024  🌍
19789,The people who will be here 2100, one love❤,The people who will be here 2100 one love
19791,damn 6.2 billion views🔥,damn 62 billion views 🔥
19794,Who's here in 2024!! 🌍,Whos here in 2024  🌍
19796,Who's watching this in 2024 😢😊🎉❤❤🎉🎉🎉,Whos watching this in 2024  😢😊🎉🎉🎉🎉
19797,Who is here in 2025!!🌍🌍,Who is here in 2025 🌍🌍
19799,How do you came here may be interesting to know 😊,How do you came here may be interesting to know  😊
19800,Good song😊,Good song 😊
19802,NAISE😅,WOMAN 😅
19804,😢,😢
19806,中村晃から来ました,It's from Akira Nakamura
19809,This song will live on forever🔥🔥,This song will live on forever 🔥🔥
19813,Hsdz66😢😢😢😢,Hsdz66 😢😢😢😢
19816,7 billion views till 2025 ❤,7 billion views till 2025
19820,Who's here in2024😅😅😺🌏🌎🌎,Whos here in2024 😅😅😺🌏🌎🌎
19823,Who.s here in 2024!!🌎,Whos here in 2024 🌎
19824,令和6年きいてるひといる,Is there anyone listening in the year 6 of Reiwa?
19826,កម្ពុជាយើងពីណាខ្លះចូលស្ដាប់បទនេះសុំមេដៃម្នាក់មួយមក😊,កម្ពុជាយើងពីណាខ្លះចូលស្ដាប់បទនេះសុំមេដៃម្នាក់មួយមក😊
19827,April 2024 legends gather here to show some love to ED❤❤,April 2024 legends gather here to show some love to ED
19831,Very relaxing 😊,Very relaxing  😊
19835,I still listen to this song after many years💪🏻🔥❤️,I still listen to this song after many years 💪🏻🔥
19836,Fire🔥🔥🔥🔥🔥🔥🔥,Fire 🔥🔥🔥🔥🔥🔥🔥
19838,❤ love to you and your insite!,love to you and your insite
19839,Last kick❤❤❤🔥🔥🔥,Last kick 🔥🔥🔥
19841,THIS MUSIC IS BEST OLD SONG! I LIKE AND THIS SONG VERY AND VERY 𝕃🅘Ｋ𝙀!,THIS MUSIC IS BEST OLD SONG I LIKE AND THIS SONG VERY AND VERY 𝕃Ｋ𝙀 𝕃🅘𝙀
19845,2024❤,2024❤
19851,yes❤,yes
19855,Música linda gosto muito ❤,Beautiful music, I like it a lot
19857,Listening 🎧🎶 in 6 April 2024,Listening  in 6 April 2024 🎧🎶
19859,2024 ❤️❤️❤️,2024 ❤️❤️❤️
19861,❤❤❤,❤❤❤
19862,i now in 0:49pm❤❤❤❤,i now in 049pm
19863,DAS IST DER EINGÄNGISTE SONG DEN ICH JE GEHÖRT HABE. 😃
Ich mach ne Flasche Limo auf!,THIS IS THE MOST ACCESSIBLE SONG I'VE EVER HEARD 
I'm opening a bottle of lemonade 😃
19864,Who’s here in 2025!! ✌️,Whos here in 2025
19866,people watching in April 2024👇,people watching in April 2024 👇
19867,Who is here from 2025🎉?,Who is here from 2025 🎉
19868,Real Madird 2017❤,Real Madird 2017
19874,How do we forget this music 💯2024✨✨✨✨✨✨✨✨✨,How do we forget this music 2024 💯
19875,I'm from 2099.. this is still a gem.. 💎,Im from 2099 this is still a gem  💎
19878,Who is from INDIA 🇮🇳🇮🇳🇮🇳🥰🥰🥰,Who is from INDIA  🇮🇳🇮🇳🇮🇳🥰🥰🥰
19880,Me ❤,Me
19881,🎉🎉ESTAMUI.  BUENATU. CANCION❤❤❤❤❤,THIS IS A GOOD SONG 🎉🎉
19882,Who's here in april 2024? 😊,Whos here in april 2024  😊
19884,2024 muito bom ❤❤❤😂😂,2024 very good 😂😂
19890,😊😊,😊😊
19897,Love this song❤❤,Love this song
19901,❤2024❤🎉,❤2024❤🎉
19902,05/04/2024 🇧🇷,05/04/2024 🇧🇷
19905,Who's here in April 2024 👇🌏!!!,Whos here in April 2024  👇🌏
19906,Who is listening Ed Sheeran in April 2024 ⁉️😊 🌍,Who is listening Ed Sheeran in April 2024   😊🌍
19908,Body ❤❤❤ 5Apr 24,Body  5Apr 24
19910,Who's here in 2024!!🌎,Whos here in 2024 🌎
19911,Who’s here in 2024 👀,Whos here in 2024  👀
19912,Who is here 2057😂,Who is here 2057 😂
19913,Old is gold 😢😢😊😊,Old is gold  😢😢😊😊
19914,3 years of listening this song and this song is still a masterpiece ❤❤,3 years of listening this song and this song is still a masterpiece
19915,❤❤❤,❤❤❤
19917,It's 7 years now and still a legend ✨,Its 7 years now and still a legend
19918,最高,Highest
19919,Whos here in 2024 ❤😂,Whos here in 2024  😂
19920,❤❤,❤❤
19923,Who's here in 2024 🌍🌍 🌍🌍🌍🌍,Whos here in 2024   🌍🌍🌍🌍🌍🌍
19926,It's been 7 years since this was released, yet legends are still listening to this masterpiece❤‍🔥,Its been 7 years since this was released yet legends are still listening to this masterpiece 🔥
19927,Adoro esta música!🎉,I love this music 🎉
19928,「sudno」や「after dark 」も聞いてみな。飛ぶぞ！,Listen to "Sudno" and "After Dark" and you'll fly!
19931,Who’s here in 2024!! 🌍🌎🌏,Whos here in 2024  🌍🌎🌏
19933,そう、俺がいる!!,Yes, I am here
19935,2024 🎉,2024 🎉
19936,made for real madrid prime❤,made for real madrid prime
19937,The nostalgia hits hard ❤‍🩹,The nostalgia hits hard  🩹
19941,Who's here in 2024🙋‍♀️,Whos here in 2024 🙋
19944,Altra legend in 2025😂😂😂,Another legend in 2025 😂😂😂
19945,❤,❤
19947,❤❤❤❤❤2024,❤❤❤❤❤2024
19948,Creazy 💕😊,Creazy 💕😊
19950,7 billion for the next year❤,7 billion for the next year
19952,Who's here in 2024!🌏🌏🌏,Whos here in 2024 🌏🌏🌏
19953,2024 ....... Anybody ❤,2024  Anybody
19955,Who browsed "ed Sheeran boxing song"😂,Who browsed ed Sheeran boxing song 😂
