row_number,original_comment,translated_comment
16553,❤⚔️ॐ हनुमंते नमः⚔️ ❤,Om Hanmat Namah
16554,Jai Shree Ram 🙏🏻,Jai Shree Ram  🙏🏻
16555,Jay Shree Ram 🙏🙏,Jay Shree Ram 🙏🙏
16557,Radhe Radhe ji 🙏🚩🌺 
Jai shree Ram ji 🙏🚩🌺,Radhe Radhe ji 
Jai shree Ram ji 🙏🚩🌺🙏🚩🌺
16558,👍🚩🚩🙏,👍🚩🚩🙏
16568,Jai Shree Ram 🙏🏻,Jai Shree Ram  🙏🏻
16571,जय श्री हनुमान❤❤,jai shar hanuman
16572,7 Oct ko sunna ❤,7 Oct or sunna
16573,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🌺🌺🌺🌺🌺🌺🌺🌹🌹🌹🌹❤,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🌺🌺🌺🌺🌺🌺🌺🌹🌹🌹🌹❤
16576,Jai Bajrangbali Hanuman 🙏🙏,Jai Bajrangbali Hanuman 🙏🙏
16577,Jai shree Ram 🙏,Jai shree Ram  🙏
16579,Jay hanuman ❤❤,Jay hanuman
16580,Jai shree Ram ❤❤❤❤🎉🎉🎉🎉🎉🎉🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏💐💐💐💐💐💐💐💐❤️❤️❤️❤️❤️❤️❤️🌹🌹🌹🌹🌹🌹🌹🌹🙏🙏🙏🙏🙏🙏🙏🙏🙏,Jai shree Ram  🎉🎉🎉🎉🎉🎉🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏💐💐💐💐💐💐💐💐🌹🌹🌹🌹🌹🌹🌹🌹🙏🙏🙏🙏🙏🙏🙏🙏🙏
16582,Jai Shree Ram❤❤❤,Jai Shree Ram
16583,Jay shree sitaram jay hanuman ❤,Jay shree sitaram jay hanuman
16584,Hard-work + hanuman chalisa= success ❤,Hardwork  hanuman chalisa success
16585,Jai Shree Ram❤❤❤,Jai Shree Ram
16586,Apni kripa banaiye Hanuman Ji Maharaj Jai Shree Ram Ji 🌹🙏🙏🙏,Please receive your blessings Hanuman Ji Maharaj Jai Shree Ram Ji 🌹🙏🙏🙏
16589,15 अक्टूबर को आज कौन कौन सुन रहा है उनको जय श्री राम 🚩🙏🏻,Who is watching today on 15th October, Jai Sharam 🚩🙏🏻
16590,Hanuman Dada ji ke jai ❤ 👍,Jai Hanuman Dada ji 👍
16591,जय श्री राम ❤❤,Jai Shar Ram
16594,❤❤❤❤❤❤💪🇮🇳🇮🇳🇮🇳🇮🇳🪔🪔,❤❤❤❤❤❤💪🇮🇳🇮🇳🇮🇳🇮🇳🪔🪔
16596,Jai shri Ram Jai Hanuman Jai shri Ram Jai Hanuman 😊😊🎉🎉❤❤,Hail Lord Rama, Hail Hanuman, Hail Lord Rama, Hail Hanuman 😊😊🎉🎉
16598,Jai shree Ram 🙏🙏🙏🙏🙏🙏🙏 Jai bajrang bali ⛳⛳⛳⛳⛳⛳,Jai shree Ram Jai bajrang bali 🙏🙏🙏🙏🙏🙏🙏
16605,Me to sun hi ❤rhi hu abhi,I am in the sun right now
16606,❤jay sri ramjay sri hamuman ❤,jay sri ramjay sri hamuman
16607,7 oct 2024 ❤,7 oct 2024
16608,તુમ રક્ષક કાહુકો ડરના 🚩🙏,You are the protector, you are the fear. 🚩🙏
16609,Jay Hanuman Dada 🚩🙏,Jay Hanuman Dada 🚩🙏
16610,Jay shree Ram 🙏🙏🙏🙏🙏,Jay shree Ram 🙏🙏🙏🙏🙏
16611,Jay siyaram 🚩🙏🙏🙏🙏🙏,Jay siyaram 🚩🙏🙏🙏🙏🙏
16613,Jay Shri Ram Sankat Mochan❤🙏🙏🙏🙏,Jay Shri Ram Sankat Mochan 🙏🙏🙏🙏
16614,7 October ko Hanuman chalisa kaun kaun Sun Raha Hai❤🙏🙏🙏🙏🙏🙏🙏,Who is listening to Hanuman Chalisa on 7 October 🙏🙏🙏🙏🙏🙏🙏
16615,7 October ko kon kon sun raha hea 🚩🚩🚩🚩 0:23,Who is listening to 7 October 🚩🚩🚩🚩
16616,8 October ko Hanuman chalisa kon kon sunane wale hai like kijiye. Jay Shree Ram 🙏🙏🙏,Who is going to recite Hanuman Chalisa on 8th October, please like, Jai Shree Ram 🙏🙏🙏
16617,Jai shree Ram Jai Hanuman Jai shree Ram 🙏♥️♥️🍌🍍🍐🍐🙏🍌♥️🥭🥭♥️🥭🥭♥️♥️♥️♥️♥️♥️♥️🙏♥️♥️♥️♥️🥭🥭,Jai Shree Ram Jai Hanuman Jai Shree Ram 🙏🍌🍍🍐🍐🙏🍌🥭🥭🥭🥭🙏🥭🥭
16621,Jai sri ram, jai hanuman🙏🙏🌺🌺,Jai Sri Ram Jai Hanuman 🙏🙏🌺🌺
16622,Jai shree Ram ♥️🙏 baba mere pyar ko hamesa ke liye thik kr dijiye please baba 😢🙏,Jai Shree Ram baba, please fix my love forever baba 🙏😢🙏
16624,🙂,🙂
16626,जय श्री राम ❤,Jai Shar Ram
16627,जय श्री राम ❤
जय बजरंगबली हनुमान ❤,Hail Shar Ram 
Hail Bajragbal Hanuman
16628,Jai ho🙏🙏,jay hai 🙏🙏
16629,Jai shree Ram ❤,Jai shree Ram
16631,Jai Shri Ram Jai Hanuman  🙏🌹🌹🌹🌹🌹🙏🌹🌹🙏,Hail Lord Rama, Hail Hanuman 🙏🌹🌹🌹🌹🌹🙏🌹🌹🙏
16633,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16634,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16635,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16636,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16637,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16638,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16639,🙏🏻🚩जय श्री सीताराम 🚩🙏🏻,Jay Shar Satram 🙏🏻🚩🚩🙏🏻
16641,Jai Hanumaan ji 7-10-24🙏🙏🙏,Hail Lord Hanuman 71024 🙏🙏🙏
16644,।। जय प्रभु श्रीराम जी की जय जय हनुमान की जय जय बजरंग बली की जय ।।🌹🌹👏👏,Jai Parabh Shararam, victory to Hanuman, victory to Bajrang Bal 🌹🌹👏👏
16646,जय श्री राम जी 🙏🏻🙏🏻,jai shar ram j 🙏🏻🙏🏻
16649,❤❣️,❤❣️
16651,जय श्री राम🕉️,Jai Shar Ram 🕉
16652,Jai shree balaji ki ❤,Hail Shree Balaji
16653,Jai shree hanuman ❤,Jai shree hanuman
16654,Jai shree balaji ki ❤❤,Hail Shree Balaji
16656,Jai Shree Ram Jai Shree Hanuman🎉🎉🎉🎉🎉🙏🙏🙏🙏🙏💐💐💐💐💐,Jai Shree Ram Jai Shree Hanuman 🎉🎉🎉🎉🎉🙏🙏🙏🙏🙏💐💐💐💐💐
16660,Jai Ram Laxman Janaki 🙏📿🕉️ 1436 Save 🙏 Please,Jai Ram Laxman Janaki  1436 Save  Please 🙏📿🕉🙏
16663,Jai shree ram ❤❤,Jai shree ram
16664,Jai shree Ram Jai Hanuman ji 🙏🙏🙏🙏🙏🚩🚩🚩🚩🚩,Jai Shree Ram Jai Hanuman ji 🙏🙏🙏🙏🙏🚩🚩🚩🚩🚩
16665,❤❤❤❤❤❤😊😊😊☺️☺️☺️☺️🥰🥰🥰🥰😌🙏🏻🙏🏻,❤❤❤❤❤❤😊😊😊☺️☺️☺️☺️🥰🥰🥰🥰😌🙏🏻🙏🏻
16666,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
16667,Jai ho Hanuman ji Jai shree Ram ji ❤❤❤❤,Hail Hanuman ji, Hail Shree Ram ji
16668,Jay shree ram🚩🚩🚩🚩🚩🚩🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏🙏,Jay shree ram 🚩🚩🚩🚩🚩🚩🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏🙏
16671,Ram Ram Ji ❤❤
RADHEY RADHEY Ji ❤❤,Ram Ram Ji 
Radhika Radhey Ji
16672,आज मेरा जन्मदिन है आप मुझे आशीर्वाद दें बजरंगबली जी जय🥺🙏🙏🙏,Today is my birthday, please give me blessings, Bajrangbal Jai 🥺🙏🙏🙏
16673,ಜೈ ಶ್ರೀ ರಾಮ್ ಜೈ ಹನುಮಾನ್ 🙏🙏,The Lord is the Lord of the worlds. 🙏🙏
16674,❤❤❤❤❤,❤❤❤❤❤
16675,Jai ho Hanuman ji ram ji ❤❤❤❤,Hail Hanuman ji, Ram ji
16676,Jai shree Ram ❤,Jai shree Ram
16677,Jai shree ram ❤,Jai shree ram
16678,Jai sri ram 🙏🙏🙏,Jai Sri Ram 🙏🙏🙏
16679,M 7 October ko sun rha hu jay shree hnumaan ji❤,May the 7th of October be a day of joy, Lord Shiva.
16682,🙏🙏🙏💪🏾💪🏾💪🏾💪🏾🙏⌚️🙏🙏🙏,🙏🙏🙏💪🏾💪🏾💪🏾💪🏾🙏⌚️🙏🙏🙏
16683,जय बजरंग बली 🙏🙏🙏,Jai Bajrang Bal 🙏🙏🙏
16684,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
16685,Jay shree ram 🙏❤
     Jay hanuman dada ❤❤,Jay shree ram 
     Jay hanuman dada 🙏
16687,Jai shree ram❤,Jai shree ram
16688,Jai bajrang bli ❤,Hail Bajrangbali
16690,Who watch October❤,Who watch October
16691,Jai Shree Hanuman ❤ (381),Jai Shree Hanuman  381
16693,8 October ❤,8 October
16696,❤🎉🎉🎉🎉😊😊😊😊😊,❤🎉🎉🎉🎉😊😊😊😊😊
16697,Jai shree Sita Ram Ji 🚩🌼 Jai bajrang bali Ji 🚩📿,Jai shree Sita Ram Ji Jai Bajrang Bali Ji 🚩🌼🚩📿
16698,Jai bajrangbali ki jai 🙏🙏,Jai Bajrangbali is going 🙏🙏
16700,Jai Hanuman  Jai Hanuman ❤❤❤,Hail Hanuman, Hail Hanuman
16702,🙏🙏🙏🙏 shukrana bakshanhare Baba bajrang bali g 🙏🙏🌹🌹🌹🌹🌹❤️❤️❤️❤️❤️,thanks to bakshanhar baba bajrang bali ji 🙏🙏🙏🙏🙏🙏🌹🌹🌹🌹🌹
16704,🚩🙏जय श्री राम 🚩🙏🚩जय बजरंगबली 🙏🚩ॐ श्री हनुमंते नमः 🙏🚩,Hail Shar Ram Hail Bajragbal Om Shar Hanmat Namah 🚩🙏🚩🙏🚩🙏🚩🙏🚩
16706,Jai shree ram ❤🙏🏻,Jai shree ram  🙏🏻
16708,जय श्रीराम 🎉🔥,jai sharam 🎉🔥
16709,Jay shree ram ❤ Jay hanuman,Jay shree ram  Jay hanuman
16711,जय श्री राम जी जय श्री हनुमान जी❤❤❤,jai shar ram j jai shar hanuman j
16712,Kaun kaun 7 oct 2024 raat ko bhut wala video dekh kar hanuman chalisa Sun raha hai 😂😂,Who is listening to Hanuman Chalisa after watching a very interesting video on 7 October 2024 night 😂😂
16714,Kon kon har magalwar ko sunte hai Jao Shree Ram❤,Who listens to whom every Tuesday Go Shree Ram
16715,🙏Jai shree ram jai hanuman🙏,Jai Shri Ram, Jai Hanuman 🙏🙏
16716,Jai shree Ram prabhuji.🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 Jai shree Ram.❤❤❤,Jai Shri Ram Prabhuji Jai Shri Ram 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
16717,Jai shree ram jai shree hanuman 🙏🏻🙏🏻🙏🏻,Jai Shree Ram Jai Shree Hanuman 🙏🏻🙏🏻🙏🏻
16719,Jai bajrangbali🎉🎉🎉,Jai Bajrangbali 🎉🎉🎉
16721,❤Jai Sri Ganesha Ji Jai Ho❤,Jai Sri Ganesha Ji Jai Ho
16722,World mai hinduo ki population hi 125 carore hai or video par view 400 carore 😮,World mai hinduo ki population hi 125 carore hai or video par view 400 carore  😮
16723,जय श्री राम 🙏🏻🙏🏻🔱🔱 
जय हनुमान 🚩🚩🚩🚩,Jai Shar Ram 
Jai Hanuman 🙏🏻🙏🏻🔱🔱🚩🚩🚩🚩
16729,Jai Mata di..❤
Jai Shree Ram g..❤
Jai Hanuman g..❤,Jai Mata di
Jai Shree Ram g
Jai Hanuman g
16731,Jai Hanuman chalisa ❤❤❤❤🎉🎉😢😮😅😊😢🎉❤❤😂 thank you,Jai Hanuman Chalisa thank you 🎉🎉😢😮😅😊😢🎉😂
16732,🙏,🙏
16734,🎉😂😊you,you 🎉😂😊
16740,जय अंजनी पुत्र हनुमान जी महाराज ❤,Jai Ajan Patra Hanuman J Maharaj
16741,जय सियाराम 🚩🛐🛐🛐,Jay Sayram 🚩🛐🛐🛐
16743,Hindu 🚩🚩🚩🚩🚩,Hindu 🚩🚩🚩🚩🚩
16745,7th October ko sandhya k samay kon kon sun rahe hai hanuman chalisa 🙏🙏🙏🙏🙏,Who is listening to Hanuman Chalisa during the evening on 7th October 🙏🙏🙏🙏🙏
16746,🙏🙏🙏🙏🙏7 October co con con Hanuman chalisa sunana Aya hai 🙏🙏🙏🙏🙏,On 7 October, who all have to recite Hanuman Chalisa? 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
16749,Jai shri Ram 🙏🙏🙏🙏🙏🙏🙏,Jai Shree Ram 🙏🙏🙏🙏🙏🙏🙏
16750,🙏🌺,🙏🌺
16753,Jay Shri Ram Jay Hanuman Ji Maharaj ki Jay Ho❤❤❤🎉🎉🎉🎉❤,Hail Lord Rama, Hail Hanuman Ji Maharaj 🎉🎉🎉🎉
16760,Jai shree Ram ji🙏🙏🙏🙏🙏🙏🙏🙏,Jai Shri Ram Ji 🙏🙏🙏🙏🙏🙏🙏🙏
16761,Daily  kon kon Ata h😅,Daily kon kon Ata h 😅
16762,Jay sree ram❤❤❤,Jay sree ram
16765,Aaradhya 🇮🇳🇮🇳🇮🇳❤️❤️❤️🙏🙏🙏🙏🙏🙏🙏🙏🌈🌈🌄🌄🍓🍓🍎🍎🍒🍒🍳🍳🥞🥞🍟🍕🌮🍟🍕🌮🍩🍫🍩🍫🍩🍫🍬🍭🍭🍬☕🍼🍿🍰🥧🍦🍨🍪,Aaradhya 🇮🇳🇮🇳🇮🇳🙏🙏🙏🙏🙏🙏🙏🙏🌈🌈🌄🌄🍓🍓🍎🍎🍒🍒🍳🍳🥞🥞🍟🍕🌮🍟🍕🌮🍩🍫🍩🍫🍩🍫🍬🍭🍭🍬🍼🍿🍰🥧🍦🍨🍪
16766,জয় শ্রী রাম ❤🙏
জয় বাজরংবলী ❤🙏,Joy Shar Ram 
Jai Vajrabal 🙏🙏
16770,Jay bagrang bali baba ki Jay hoo 🙏🙏🙏🙏🙏🙏🙏,Jay bagrang bali baba ki Jay hoo 🙏🙏🙏🙏🙏🙏🙏
16771,Jay shree ram ji ki Jay hoo 🙏🙏🙏🙏🙏🙏🙏,Hail Shree Ram ji ki Jai hoo 🙏🙏🙏🙏🙏🙏🙏
16775,Jay hanuman ki jay jay ho ❤❤❤❤❤,Hail Hanuman, victory to you
16776,Jai shree Ram, 🚩🚩🚩💯,Jai shree Ram  🚩🚩🚩💯
16777,Jai shree Ram aur Jai bajrang bali 🙏🙏🙏🙏🙏🙏,Hail Lord Rama and Hail Bajrang Bali 🙏🙏🙏🙏🙏🙏
16778,Jai Shree Ram 🙏,Jai Shree Ram  🙏
16779,.....,...,......🎉,......🎉.,,,.,.....,...,......🎉,......🎉.,,,.
16780,Jay hanuman ki❤❤❤,hanuman ki jai
16783,Jay Jay shree Ram 🙏🙏♥️♥️ 
Bajrang Bali ki Jay 🙏🙏♥️♥️,Jay Jay shree Ram 
Bajrang Bali ki Jay 🙏🙏🙏🙏
16784,Jai shree Ram ❤,Jai shree Ram
16786,Jai shree Ram ❤❤,Jai shree Ram
16787,हनुमान जी के भक्त like करे❤👏,like the devotion of hanuman j 👏
16789,🚩🚩🚩,🚩🚩🚩
16791,Jai ho mere pyare hanuman ji ki 🙏🏻😊,Hail my dear Hanuman ji 🙏🏻😊
16792,Jai Siya Ram Ji 🙏🏻😊,Hail Siya Ram Ji 🙏🏻😊
16795,Jay shree ram jay bajrang bali🙏🙏,Jay shree ram jay bajrang bali 🙏🙏
16796,Jai shree ram.!! 🙇🏻🙏🏻,Jai shree ram  🙇🏻🙏🏻
16797,Jai Shri Ram bhakt 🎉🎉🎉🎉 Shri Hanuman ji sada raksha kijiye,Hail Lord Rama, devotee Lord Hanuman, please protect us forever 🎉🎉🎉🎉
16798,Sita Ram Sita Ram Sita Ram hanuman ji ki🙏🙏🙏🙏🙏🙏,Sita Ram Sita Ram Sita Ram Hanuman's 🙏🙏🙏🙏🙏🙏
16799,🎉❤❤,,👏👍💝💝😘🥰🪔🪔🪔 good job 👏 this song is so good 💌,good job  this song is so good  🎉👏👍💝💝😘🥰🪔🪔🪔👏💌
16801,Jai Shree SiyaRamji🙏🙏🙏
Jai Shree GauriShankarji🙏🙏🙏
Jai Shree Hanumanji🙏🙏🙏,Jai Shree SiyaRamji
Jai Shree GauriShankarji
Jai Shree Hanumanji 🙏🙏🙏🙏🙏🙏🙏🙏🙏
16802,Jay Bajarangbali ❤️🙏🙏,Jay Bajrangbali 🙏🙏
16803,Jai Hanuman ❤,Jai Hanuman
16806,Jai shree Ram 🚩🚩🚩🚩🚩,Jai shree Ram  🚩🚩🚩🚩🚩
16809,7 October 2024 ko kaun kaun sun raha hai 😊,Who is the sun on 7 October 2024 😊
16810,Jai shree ram ji jai shree hanuman ji 🙏♥️,Hail Lord Ram, Hail Lord Hanuman 🙏
16811,🙏🙏🌹🌹Jai shree ram ❤🙏🙏🌹🌹Jai Veer hanuman 🙏🌹,Jai shree ram Jai Veer hanuman  🙏🙏🌹🌹🙏🙏🌹🌹🙏🌹
16812,जय श्री राम 🌷🍁,Jai Shar Ram 🌷🍁
16813,Jai Hanuman Ji ki❤ 
Jay ho🙏🙏,Hail Lord Hanuman 
Hail 🙏🙏
16814,Jay shree Ram 🙏🙏🙏🚩🚩🚩🚩,Jay shree Ram  🙏🙏🙏🚩🚩🚩🚩
16816,Jay shree Ram 🙏🙏🙏,Jay shree Ram  🙏🙏🙏
16817,Jai shree ram 🙏jai hanuman❤,Jai shree ram jai hanuman 🙏
16820,Jai shree ram🙏❤,Jai shree ram 🙏
16822,Jai shree ram 🙏,Jai shree ram  🙏
16824,Jai Shri Ram 🙏🏻  Jai Bajrang Bali 🙏🏻 ❤️,Hail Lord Rama, Hail Bajrang Bali 🙏🏻🙏🏻
16827,7th October ko kaun kaun bhakt hanuman chalisa padh rha hai like kro ❤ Jai Hanuman JAI SHREE RAM 🙏,Which devotee is reading Hanuman Chalisa on 7th October, please like it Jai Hanuman Jai Shree Ram 🙏
16828,Jay shree ram jay hanuman💙💙,Jay shree ram jay hanuman 💙💙
16829,🚩🚩🚩🚩🚩🚩🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏,🚩🚩🚩🚩🚩🚩🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏
16833,I love hanuman ji he helps me along ever path and loves everyone ❤❤❤❤❤❤❤❤💯💯💯🫶🙏🙏,I love hanuman ji he helps me along ever path and loves everyone  💯💯💯🫶🙏🙏
16836,2024 me sunny Wales like 👍😎❤❤,2024 me sunny Wales like 👍😎
16837,Kon kon Har din Hanuman chalisa sunta hai 🙏❤,Who recites Hanuman Chalisa every day? 🙏
16838,7 october ko kaun kaun sun raha hai 🎉🎉❤🎉❤🎉❤🎉❤,who is the sun on 7 october 🎉🎉🎉🎉🎉
16839,Bageswardham ke balaji maharaj ke jay 🎉❤❤🎉❤🎉🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤❤shree ❤I,Jai Shree of Balaji Maharaj of Bageswardham I 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
16840,Sita ram dosto🎉❤,Sitaram friends 🎉
16842,Kaun-kaun meri tarah har Tuesday aur Saturday ko yah sunta hai❤🙏🏼🌷,Who is like me, this happens every Tuesday and Saturday 🙏🏼🌷
16843,Jay Jinendra 🙏🏻🙏🏻🙏🏻❤️❤️❤️❤️❤️,Jay Jinendra 🙏🏻🙏🏻🙏🏻
16844,🙏🙏🙏🙏,🙏🙏🙏🙏
16846,Jai shree Ram jai shree Hanuman baba ki jai ho ❤,Jai Shree Ram, Jai Shree Hanuman Baba, Jai Ho.
16850,😢,😢
16851,Bhagwan meri har chahat pura kare ❤,May God fulfill all my desires
16852,❤Jai Shri Ram Jai Jai bajrangbali ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Jai Shri Ram Jai Jai Bajrangbali
16853,Jay hanuman ji 🙏🏻🙏🏻🙏🏻🙏🏻🥰,Jay hanuman ji 🙏🏻🙏🏻🙏🏻🙏🏻🥰
16854,Jay sita ram ji 🙏🏻🙏🏻🙏🏻🙏🏻🥰,Jai sita ram ji 🙏🏻🙏🏻🙏🏻🙏🏻🥰
16855,जय श्री सीताराम जी जय हनुमान जी 🙏🙏🌹🌹,Jai Shar Satram J Jai Hanuman J 🙏🙏🌹🌹
16856,Ye chalisa sunne par kabhi bhi purana ni lagta hai ❤❤,It never feels old after listening to this Chalisa
16857,Jay sri ram 🙏,Jay sri ram 🙏
16858,Jai Shree Hanuman ji 🙏🏻🧡,Hail Lord Hanuman 🙏🏻🧡
16859,VeryNice ❤️ 🍎🍎🍓🍓🥭🥭🍊🍊🎂🎂🍒🍒🇵🇹🇵🇹🎉🎉🎊🎊🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🏠🏠🏠🏠🏠,VeryNice   🍎🍎🍓🍓🥭🥭🍊🍊🎂🎂🍒🍒🇵🇹🇵🇹🎉🎉🎊🎊🚩🚩🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🏠🏠🏠🏠🏠
16861,❤,❤
16864,9 October को कौन कौन सा भक्त हनुमान चालीसा सुन रहा है।।। हनुमान जी 🕯️🕯️🕯️🕯️,On 9th October, where is the Hanuman Chalisa being celebrated? Hanuman ji 🕯🕯🕯🕯
16865,🌹💐🙏🙏 JAY BAJRANG BALI 🙏💐🌹❤️❤️❤️❤️,JAY BAJRANG BALI 🌹💐🙏🙏🙏💐🌹
16866,❤,❤
16867,Jai Shree Ram Jai Baba Bhajanbali Jai Hanuman Ji Ki Jai 🕉️🚩❤️🙏,Jai Shree Ram, Jai Baba, Bhajanbali, Jai Hanuman Ji Ki Jai 🕉🚩🙏
16870,Jai shree ram ❤️🚩 
Jai bajrangbali ji ❤️🚩,Jai shree ram 
Jai bajrangbali ji 🚩🚩
16872,बजरंग बली की जय 🙏🏻,Jai to Bajrangbal 🙏🏻
16873,Jay shree Ram 😭,Jay shree Ram  😭
16874,❤❤,❤❤
16876,Jay Sri Ram 🙏😔🥺,Jay Sri Ram 🙏😔🥺
16878,Jai ram ji ❤❤❤❤❤❤,Jai Ram Ji
16880,Jai bajrangbali ❤❤❤,Jai Bajrangbali
16881,Jai hanuman 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,Hail Hanuman 🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻
16882,Jai shree Ram ji ki jai bajrangbali Maharaj ji ki 🙏🙏🙏🙏🌹🌹🌹,Hail Lord Rama, hail Bajrangbali Maharaj 🙏🙏🙏🙏🌹🌹🌹
16884,PGSMLPP 🙏🙏,PGSMLPP 🙏🙏
16885,PGSMLPP 🙏🙏,PGSMLPP 🙏🙏
16886,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
16887,Jai Hanuman ji ki 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Hail Lord Hanuman 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
16888,Jai shree Ram 🙏🙏,Jai shree Ram  🙏🙏
16889,Aaj Monday ke din kaun kaun sunn raha hai like here 
Jay bajrangbali ki ❤❤,Who is listening today on Monday like here 
Jay Bajrangbali ki
16891,Daily kon kon sunta hai bolo ❤❤ Jai shree Ram 🙏🙏🎊🎊,tell me who listens to you daily, Jai Shree Ram 🙏🙏🎊🎊
16892,I love hanuman ji 😙🤓,I love hanuman ji 😙🤓
16893,Jaisiyaram ji  jai shree bhagranbali bhagwan ji jai shree laxman Prabhu ji 🙏🙏❤️❤️,Jaisiyaram ji, jai shree bhagranbali bhagwan ji, jai shree laxman Prabhu ji 🙏🙏
16895,🙏🚩🌷Jai Sri Ram G🌷🚩🙏,Jai Sri Ram G 🙏🚩🌷🌷🚩🙏
16897,❤❤❤❤❤,❤❤❤❤❤
16898,🙏🙏,🙏🙏
16900,Jay shree Ram Jay shree maa Sita ,Jay shree Hanuman sharanam🎉🎉🎉🦶🦶🦶⚘️⚘️⚘️🌹🌹🌹🙏🏻🙏🏻🙏🏻❤️❤️❤️,Jay shree Ram Jay shree Maa Sita Jay shree Hanuman sharanam 🎉🎉🎉🦶🦶🦶🌹🌹🌹🙏🏻🙏🏻🙏🏻
16902,7 अक्टूबर को कोन कोन सुन रहा h हनुमान चालीसा 🙏🏻🙏🏻,Hanuman Chalisa is going on from 7th October 🙏🏻🙏🏻
16903,❤❤,❤❤
16906,Jai Shree Ram Jai bajrangbali Maharaj 🙏,Jai Shree Ram, Jai Bajrangbali Maharaj 🙏
16907,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
16908,Jai shree ram ji 🙏🏻💖 Jai shree hanuman ji 🙏🏻💖 blessings always prabhu ji 🙏🏻💖,Jai shree ram ji  Jai shree hanuman ji  blessings always prabhu ji  🙏🏻💖🙏🏻💖🙏🏻💖
16909,Jai shree Ram ❤✅,Jai shree Ram
16911,🙏🙏💖,🙏🙏💖
16912,🙏🙏Jai Shree Ram🙏🙏
🙏🙏Jai Hanuman Ji🙏🙏,Jai Shree Ram
Jai Hanuman Ji 🙏🙏🙏🙏🙏🙏🙏🙏
16915,Jai shree Ram 🙏
Jai bajrang bali 🙏
Jai baba Neem karoli 🙏,Jai shree Ram 
Jai bajrang bali 
Jai baba Neem karoli 🙏🙏🙏
16916,Jai shree ram 🙏🙏🙏🙏🙏,Jai shree ram  🙏🙏🙏🙏🙏
16918,7 October...listening Chalisa...Jai  Hanumaan ji maharaaj ki 🔱🙇‍♀️🙏,7 October listening Chalisa Jai ​​Hanuman ji Maharaj's 🔱🙇🙏
16919,Jay shree ram ❤❤,Jay shree ram
16922,7 Oct ko kon kon sunra chalisa 😊😊😊😊😊,Which sun will be celebrated on 7 October 😊😊😊😊😊
16923,Jai shree ram ram ji 🙏 ❤️,Jai shree ram ram ji 🙏
16925,जय श्री राम 🙏🙏🙏🙏🙏,Jai Shar Ram 🙏🙏🙏🙏🙏
16926,जय बाबा बजरंगबली 🙏🙏🙏🙏🙏,Jay Bab Bajragbal 🙏🙏🙏🙏🙏
