row_number,original_comment,translated_comment
11008,Skibidi toilet 🚽🚽🚽🚽🚽,Skibidi toilet 🚽🚽🚽🚽🚽
11012,Cameraman:🗿,Cameraman 🗿
11015,Anyone in 2050???? 😅,Anyone in 2050 😅
11016,幻滅帝の曲,Song of the Illusionary Emperor
11017,Bill... Gate.. Has.. Created.. Lockdown.... 😂..,Bill Gate Has Created Lockdown  😂
11018,...... ❤.... ❤... ❤. . 🎉🎉...,...... ❤.... ❤... ❤. . 🎉🎉...
11019,🎉🎉,🎉🎉
11020,Jiyancamni uynatamanda bu quwiqga 😅,When I bring my nephew home, he's in this room. 😅
11021,Jiyancamni uynatamanda bu quwiqga😅,When I bring my nephew home, he's in this room. 😅
11023,Up to this day I watch this epic song! 😎👍,Up to this day I watch this epic song  😎👍
11025,2024 like.. 😊😊,2024 like 😊😊
11030,giọng bé xuân mai à 😊,baby voice spring mai 😊
11034,Me having a exercise at school 🥲
The first song : Axel F 😨,Me having a exercise at school 
The first song  Axel F  🥲😨
11035,😻,😻
11036,🎉❤,🎉❤
11037,......    ... 
..... ❤..... ❤... 2006.....,......    ... 
..... ❤..... ❤... 2006.....
11043,😂gsk,gsk 😂
11045,😂 this song is funny,this song is funny 😂
11051,😂,😂
11052,🎧🧘‍♀️,🎧🧘‍♀️
11054,😊,😊
11055,2024 ai còn xemmj❤❤,2024 who is still watching
11056,Nostal'f' ia😂,Nostalf ia 😂
11059,😂😂😂😂,😂😂😂😂
11060,😂😂😂,😂😂😂
11061,𝕿𝖙𝖌𝖞𝖍𝖏𝖚𝖏𝖍-𝖔😮😊,𝕿𝖙𝖌𝖞𝖍𝖏𝖚𝖏𝖍-𝖔😮😊
11066,707 respuestas❤🎉,707 answers 🎉
11068,Y su chilito😢,And his chili 😢
11069,❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤
11070,Anyone from July 2024? 😅,Anyone from July 2024  😅
11073,😂,😂
11074,❤,❤
11075,In July 2024 ? 
👇,In July 2024  
 👇
11076,👇Who’s here from the new movie,Whos here from the new movie 👇
11080,2024 fr😂🐸,2024 fr 😂🐸
11082,띵곡,Ding song
11084,Крутая тема играл на телевизоре в эту игру😂😂сколько же просмотров😂😂😮😮😮😮,Cool topic played this game on TV how many views 😂😂😂😂😮😮😮😮
11086,Cdwh😂 2:32,Cdwh 232 😂
11087,2050 bruh💀 its the classic,2050 bruh its the classic 💀
11090,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
11091,Истрьв😂,Extinction 😂
11093,Make this video most viewed ❤❤❤,Make this video most viewed
11094,I am 90s kit u 
👇,I am 90s kit u 👇
11095,Eita tem 15 anos já kakakaak 😮,Wow, he's 15 years old already, hahaha 😮
11097,4B Views 😂,4B Views 😂
11101,🎉🎉🎉🎉🎉🎉🎉🎉😊😊❤❤❤❤❤,🎉🎉🎉🎉🎉🎉🎉🎉😊😊❤❤❤❤❤
11102,Anyone here in my plant 👽,Anyone here in my plant  👽
11104,Y love mi boy ❤,Y love mi boy
11105,I ce cream ❤,I ce cream
11108,Hi dieses lid ist cool mein kleine Bruder hört das
😂😂😂,Hi this lid is cool my little brother hears this 😂😂😂
11110,I didn’t notice episode was made in 2009😮😮,I didnt notice episode was made in 2009 😮😮
11113,😔😔,😔😔
11115,Oxmxmqmq.xo😊,Oxmxmqmqxo 😊
11117,Oi ❤,Hey
11118,2024🎉🎉🎉🎉🎉🎉🎉,2024🎉🎉🎉🎉🎉🎉🎉
11120,Occhiali 👓 🕶 🤓 😎 🥽,Eyeglasses 👓🕶🤓😎🥽
11125,Today is my birthday... Happy birthday to me🐸🐸❤️‍🩹❤️‍🩹,Today is my birthday Happy birthday to me 🐸🐸🩹🩹
11126,Ghfdhfdv d❤😂😅,Ghfdhfdv d 😂😅
11129,15 years ago is mad😢,15 years ago is mad 😢
11134,😂❤kjhhdhfdj,kjhhdhfdj 😂
11136,Every like I'll definitely do a push up. 🗿🗿,Every like Ill definitely do a push up  🗿🗿
11137,Anyone watching from 2k24✌️✌️,Anyone watching from 2k24
11139,Hello im vrom the nederlands and im in jear tall 2034💀💀,Hello im vrom the nederlands and im in jear tall 2034 💀💀
11144,Ich höre das Lied jeden Tag😅😅,I listen to the song every day 😅😅
11145,you called lil nax x what?☠️☠️,you called lil nax x what
11148,Diz frog s bringin d good vibe 😊,Diz frog s bringin d good vibe  😊
11154,They should make crazy frog tv series(seriusly)😊,They should make crazy frog tv seriesseriusly 😊
11156,I love this music,who is here from July 2024❤,I love this musicwho is here from July 2024
11169,Esse som ta muito bomm🎉🎉alquem em 2450,This sound is very good, barely 2450 🎉🎉
11173,TINIRAU TIAAHU ❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤🎉❤,MIDDLE DAY 🎉🎉🎉🎉🎉🎉🎉🎉🎉
11180,2024 😅,2024 😅
11182,Me 2024🎉🎉,Me 2024 🎉🎉
11185,امیر خان اینجا هم به یادتم 😢,I remember Amir Khan here too. 😢
11186,2024🎉😂,2024🎉😂
11188,Yo bro THIS WAS 15 YEARS AGO😭 I WATCHED THIS WHEN I WAS 3 😭😊,Yo bro THIS WAS 15 YEARS AGO I WATCHED THIS WHEN I WAS 3  😭😭😊
11198,This crazy frog 🐸,This crazy frog  🐸
11199,This 😂 dinning,This  dinning 😂
11200,Alguien en 2024? 🔥🔥,Someone in 2024 🔥🔥
11201,4 billion views 😮,4 billion views  😮
11203,Hacker😅,Hacker 😅
11204,Es la mejor música del mundo ❤❤,It's the best music in the world
11206,Me and my cousin s BING BING RING RING FING❤❤💋💋💋😋😋😋🙉👻,Me and my cousin s BING BING RING RING FING 💋💋💋😋😋😋🙉👻
11210,Who one in 2024?🎉,Who one in 2024 🎉
11214,Кто с 2024 ?😝🤘,Who from 2024 😝🤘
11216,England won the final⚽⚽,England won the final
11222,Me 🎉,Me 🎉
11224,12.07.2024🎉,12.07.2024🎉
11228,Here we go😂,Here we go 😂
11230,في عرب🙆🏻‍♀️,In Arabs 🙆🏻
11231,Gdjdt y tú mi vida 🧬 te quiero mucho 💕 y tú qué haces en el,Gdjdt and you my life I love you very much and what are you doing in the 🧬💕
11232,Who is here form 2024😢,Who is here form 2024 😢
11233,❤❤,❤❤
11237,What a cringe it i
🍑🍑,What a cringe it i
 🍑🍑
11241,God😂,God 😂
11243,🗿🗿🗿🫡😍,🗿🗿🗿🫡😍
11244,😂🤣,😂🤣
11251,tuổi thơ ❤ 2024,childhood 2024
11256,To jest takie fajne mój brat mówi że to jest straszne😅,This is so cool my brother says it's scary 😅
11259,this video haunts my dreams 😭,this video haunts my dreams  😭
11265,❤🎉,❤🎉
11267,😂😂😂😂,😂😂😂😂
11269,My childhood ❤😍,My childhood 😍
11271,Polska Guuuuroom 🇵🇱🇵🇱,Poland Guuuuroom 🇵🇱🇵🇱
11275,Does anyone get a really good vibe, listening to this?? 😄. I promise, I’m not high! 😆,Does anyone get a really good vibe listening to this  I promise Im not high  😄😆
11276,😂😂😂😂😂❤❤❤😊😊😎😋😋😋😑🤔,😂😂😂😂😂❤❤❤😊😊😎😋😋😋😑🤔
11278,Rememorando la infancia 😂🎉🎉 11/06/2024,Remembering childhood 11062024 😂🎉🎉
11279,Pch 😂😂😂,Pch 😂😂😂
11281,Dolpks odje. 2024🎉❤,Dolpks clothes 2024 🎉
11284,Apenas lembranças de uma infância e feliz 💭♥️🇧🇷,Just memories of a happy childhood 💭🇧🇷
11285,Speedy Frog😯,Speedy Frog 😯
11286,ما في عربيين😂😂,There are no Arabs 😂😂
11295,Understanding 1%
Vibing 99% 🔥🔥,Understanding 1
Vibing 99 🔥🔥
11296,Axel Foley 🙅🏻‍♂️,Axel Foley 🙅🏻
11298,Best song in the world ❤,Best song in the world
11299,😂😂😂,😂😂😂
11300,😂😂,😂😂
11308,😅😂😂,😅😂😂
11309,🎉❤ copa América 2024 euro copa. Final 14 de julio 🙌🏻¿ alguien.?,Copa America 2024 Euro Cup Final July 14th someone 🎉🙌🏻
11313,2024 🇧🇷,2024 🇧🇷
11314,😛😛😛😜😛😜😛😜🤪🤪🤪😝🤪😝🤪🤪,😛😛😛😜😛😜😛😜🤪🤪🤪😝🤪😝🤪🤪
11318,终于找到这首歌了😢，以前在香港旅游的时候在某商场听过。这旋律太魔性了,Finally found this song. I heard this melody in a shopping mall when I was traveling in Hong Kong. It's so magical. 😢
11323,Ding Ding😂😂😂😂😂😂,Ding Ding 😂😂😂😂😂😂
11328,Tropa 2024
👇,Troop 2024 👇
11330,So who’s here after the crazy frog movie is about to release 😭,So whos here after the crazy frog movie is about to release  😭
11333,The song😭😭,The song 😭😭
11335,Actuellement sur netflix entrain dregarder Flic a beverlyhills😂,Currently on Netflix watching Beverly Hills Cop 😂
11336,❤❤,❤❤
11337,July 11 2024 here---->🎉❤,July 11 2024 here 🎉
11338,2024🎉,2024🎉
11339,Skcnsjdkzkdmcksnrks se tienen 😅,Skcnsjdkzkdmcksnrks have each other 😅
11340,Прошло 15 лет спустя мои рекомендации 💀,15 years later my recommendations 💀
11343,W-W-W-W-WHATS GOING ON - ON 🗣🗣📣🔥🔥💯💯💯,WWWWWHATS GOING ON  ON 🗣🗣📣🔥🔥💯💯💯
11345,🎉,🎉
11346,Who ist 2024 or 2025🎉,Who ist 2024 or 2025 🎉
11347,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
11351,Вот что происходит когда меня нет во дворе😂,This is what happens when I'm not in the yard 😂
11355,Si😊,And 😊
11359,Crazy F has same gap in teeth as radio X Chris moyles ..beware 😅,Crazy F has same gap in teeth as radio X Chris moyles beware  😅
11360,Ehiwhxiheiwjisjwisjs😢😢😢😢😢,Ehiwhxiheiwjisjwisjs 😢😢😢😢😢
11362,Kfhjwgeegeugwuehuwuwhudh😊😅😅😮😮😢🎉😂❤❤😂🎉😢😅😂❤😮😅gdjdjdiuwieiudidhwu,Kfhjwgeegeugwuehuwuwhudhgdjdjdiuwieiudidhwu 😊😅😅😮😮😢🎉😂😂🎉😢😅😂😮😅
11363,Vfccf&vcvXdcddyfy reseduj duddfj❤,VfccfvcvXdcddyfy reseduj duddfj
11367,Да❤😮😮😮😂❤❤❤❤❤,Yes 😮😮😮😂
11368,Да❤😮😮😮😂❤❤❤❤❤,Yes 😮😮😮😂
11370,One piece is real🔥❤️,One piece is real 🔥
11371,Nah I'd win
🫸🔵🔴🫷🤌🫴🟣,Nah Id win
 🫸🔵🔴🫷🤌🫴🟣
11372,Who is here today? July 11, 2024🎉,Who is here today July 11 2024 🎉
11375,15年前とは思えない！！,I can't believe it was 15 years ago
11378,😮😮😮,😮😮😮
11381,아 이노래 추억이네 ㅋㅋㅋㅋ,Ah, this song brings back memories ㅋㅋㅋㅋ
11384,🎉🎉🎉🎉🎉🎉❤❤❤😂😂😂😂,🎉🎉🎉🎉🎉🎉❤❤❤😂😂😂😂
11386,Nostalgic 🐸🎶,Nostalgic 🐸🎶
11388,También me gusta el ritmo ❤,I also like the rhythm
11391,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
11393,خيميمثمقمث❤😂🎉😢😮😮😊ظبمقمؤمرمبمبمب💗💗💗كبمب,tent 😂🎉😢😮😮😊💗💗💗
11394,خقخ٨ف🎉خفخفهق,خقخ٨فخفخفهق 🎉
11395,Man brings back memories 😢,Man brings back memories  😢
11397,WHATS GOING ON🔥🗣️🗣️🔥🗣️🔥🔥🔥⚠️🗣️🗣️🔥 ON🔥🔥‼️‼️🗣️,WHATS GOING ON ON 🔥🗣🗣🔥🗣🔥🔥🔥🗣🗣🔥🔥🔥🗣
11399,I was 15 when this came out 😭,I was 15 when this came out  😭
11401,I just noticed bro has no balls 😂❤,I just noticed bro has no balls  😂
11407,❤❤❤❤🎉🎉🎉💐💐😍😍🤩🤩🥰,❤❤❤❤🎉🎉🎉💐💐😍😍🤩🤩🥰
11412,10/07/2024
🎉🎉🎉🎉🎉🎉🎉
❤❤❤❤❤❤❤
😃😃😃,10/07/2024
🎉🎉🎉🎉🎉🎉🎉
❤❤❤❤❤❤❤
😃😃😃
11413,Who's watching this in 2024🎉🎉,Whos watching this in 2024 🎉🎉
11414,Netherlands just lost 😡😡😡😤🤬👿🤬,Netherlands just lost 😡😡😡😤🤬👿🤬
11417,😢😢😢😢😢😢😢,😢😢😢😢😢😢😢
11421,😊9.,😊9.
11427,جيت من ارنبه👆🏻,I came from the rabbit 👆🏻
11428,The phone was in my pocket and it randomly went to this video😂😂😂 💀💀💀💀💀,The phone was in my pocket and it randomly went to this video  😂😂😂💀💀💀💀💀
11431,2024 I'm here 😅😅😅,2024 Im here 😅😅😅
11432,❤,❤
11434,It's isn't that simple but it's isn't scary 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Its isnt that simple but its isnt scary  🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
11435,This song has 4.6 billion views
😂😂😂,This song has 46 billion views
 😂😂😂
11438,Who's watching after 15 years 🔥,Whos watching after 15 years  🔥
11442,😂😂,😂😂
11446,Why does Crazy Frog in 1:17 sound like a soccer commentator? 💀,Why does Crazy Frog in 117 sound like a soccer commentator  💀
11449,😮😮😮,😮😮😮
11451,2009 and naw 2024😢,2009 and naw 2024 😢
11453,AMRIQKA DA PAWA IS HAPPY NOW😂😂🎉🎉🎉,AMRIQKA DA PAWA IS HAPPY NOW 😂😂🎉🎉🎉
11454,F**king too high frog 😂😂😂,Fking too high frog  😂😂😂
11455,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
11456,4.6 Billion views is crazy💀💀💀,46 Billion views is crazy 💀💀💀
11457,😊😊😊😊,😊😊😊😊
11461,😊😊😊,😊😊😊
11471,Anyone july 2024 ??👇👇,Anyone july 2024 👇👇
11472,This song is nostalgia 😢,This song is nostalgia  😢
11478,😮😮😮😮😊😊😊😊😊😊,😮😮😮😮😊😊😊😊😊😊
11481,Ding ding 🗣️🔥,Ding ding 🗣🔥
11483,😅😅,😅😅
11484,4 billion? 💀,4 billion 💀
11488,People please follow me 😊,People please follow me  😊
11489,From beverly hills cop ❤,From beverly hills cop
11491,The gummy bear song is 1 year older than this but this one got 1 billion more views☠️,The gummy bear song is 1 year older than this but this one got 1 billion more views
11497,Mewing 👉🧏,Mewing 👉🧏
11498,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🩷🇵🇸🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷,🇵🇸🇵🇸🇵🇸🇵🇸🇵🇸🩷🇵🇸🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷🩷
11499,❤❤❤,❤❤❤
11500,The GOAT is back bitches...🎉,The GOAT is back bitches 🎉
11505,I will never be too old for this banger🔥❤,I will never be too old for this banger 🔥
11509,THEY REMOVED HIS JHONSON 💀,THEY REMOVED HIS JHONSON  💀
11515,my childhood 😢,my childhood 😢
11516,❤❤❤❤❤ 
ماشاء الله تبارك الله فيك,Masha Allah, may Allah bless you
11518,14 Years Ago I Watched it First Time Crazy 😉,14 Years Ago I Watched it First Time Crazy  😉
11521,I am here because of the new movie in netflix😂😂😂,I am here because of the new movie in netflix 😂😂😂
11522,😂😂😂😂😂,😂😂😂😂😂
11523,🌟🎧💫,🌟🎧💫
11524,Meeeeeeeeeee😂🎉,Meeeeeeeeeeeeeee 😂🎉
11525,Who here today ( its a tchek list😂),Who here today  its a tchek list 😂
11533,Легенда…😢❤,Legend 😢
11536,Who’s here on july of 2024!🐸🎉,Whos here on july of 2024 🐸🎉
11539,Интересно, на чем едет (летит) лягушка????))))😅😅😅😂,I wonder what the frog is riding on 😅😅😅😂
11541,I wonder what will be like if Alex f has a remix 😂,I wonder what will be like if Alex f has a remix  😂
11547,♥️♥️♥️👍👍👍👋,♥️♥️♥️👍👍👍👋
11548,😂 اش گات حلو,Ash got sweet 😂
11549,bruh i was born one day after this came out 💀,bruh i was born one day after this came out  💀
11553,Crazy f beats in uk the coldplay and turm upside music industry...as ringtone as project 🎉🎉🎉,Crazy f beats in uk the coldplay and turm upside music industryas ringtone as project  🎉🎉🎉
11555,10.07.2024❤❤❤,10.07.2024❤❤❤
11557,Вау 😮лайк,Wow like 😮
11558,ذكرياات✨️☺️,Memories
11563,Who is here from insta 😂,Who is here from insta  😂
11570,😮❤,😮❤
11572,Cade os br🇧🇷?,Where are the br? 🇧🇷
11574,😂😂😂😂😂,😂😂😂😂😂
11576,😊,😊
11581,لاتهف❤ص س صفصف,Don't be shy
11583,😂😂😂😂😂😂😂 hahaha hahaha kkk OK😂😂😂😂😂😂😂😂😂😂😊,hahaha hahaha kkk OK 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😊
11585,drop it！🔥🔥,drop it 🔥🔥
11586,🎉,🎉
11588,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉

🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉

🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
11590,Я из 2024года❤,I am from 2024
11592,Anyone in july 2024 😙😍,Anyone in july 2024  😙😍
11598,This is my favourite 💕💕💕💕💕,This is my favourite  💕💕💕💕💕
11599,My mum is 35 years old and loves this song 🎉,My mum is 35 years old and loves this song  🎉
11604,I see -- 2024 & you 😊...,I see  2024  you 😊
11605,😂😂😂,😂😂😂
11606,Оскар самый лучший 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡 а бадабум ❤❤❤❤❤❤❤❤❤❤❤,Oscar is the best and badaboom 🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡
11607,2024年の夏聴いてる人！
（某日テレ×トリニクから来た人）,People listening in the summer of 2024
People from a certain Nippon TV Trinik
11611,Kshd😊😊,Kshd 😊😊
11613,Der Frosch ist meine Schwester 😂,The frog is my sister 😂
11623,❤❤❤❤❤❤2024 ❤🇵🇪🇵🇪🇵🇪🇵🇪,❤❤❤❤❤❤2024 ❤🇵🇪🇵🇪🇵🇪🇵🇪
11624,😂😂😂😂😂,😂😂😂😂😂
11629,Ah my childhood 😂,Ah my childhood 😂
11633,🐸🐸🐸🐸🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️😊,🐸🐸🐸🐸🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️🏍️😊
11634,Ggf😊7😊,Ggf7 😊😊
11638,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ I love you crazy frog I want to see your concert,I love you crazy frog I want to see your concert
11639,Axel foley 😂,Axel foley 😂
11642,💀,💀
11644,Still a vibe 😂,Still a vibe 😂
11645,4 billion views 😮,4 billion views  😮
11647,2024 :) :3 BENG BENG😊,2024 3 BANG BANG 😊
11648,Quien los del 2030😃,Who are those of 2030? 😃
11651,There are so many views on this half the world’s entire population could’ve heard this once 😳,There are so many views on this half the worlds entire population couldve heard this once  😳
11652,😂,😂
11655,😂😂je suis,I am 😂😂
11658,Loved this song❤,Loved this song
11660,Watching it on 2024😂,Watching it on 2024 😂
11661,Buena música ❤,Good music
11664,Recuerdo❤ Una adrenalina que me imaginaba volando por todos ladooooooos wuuuuuuuuu!!,I remember an adrenaline rush that I imagined flying everywhere wuuuuuuuuu
11674,I'm still here 15 year's later... Ding Ding 🐸,Im still here 15 years later Ding Ding  🐸
11676,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
11678,Nostalgia 😢,Nostalgia 😢
11696,2024 ж Каусар.Нурислам.Рукайя.Айсана .= мамасы Несибели Папасы Наурызбай ❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2024 KausarNurislamRukaiyaAisana's mother Nesibeli's father Nauryzbai
11699,4 миллиарда 😂😂😂,4 billion 😂😂😂
11701,Wow 
😮,Wow 😮
11702,Axel f is cool 😎 it is even in duet cats, I ❤ duet cats,Axel f is cool  it is even in duet cats I  duet cats 😎
11703,My school annual days😂,My school annual days 😂
11704,Ding ding 😂 ben ben,Thing ding am am 😂
11708,Any one from earth🌍,Any one from earth 🌍
11710,❤❤❤❤❤❤🎉🎉🎉,❤❤❤❤❤❤🎉🎉🎉
11711,08.07.2024❤❤❤😢😢,08.07.2024❤❤❤😢😢
11714,It's my birthday today 🎉,Its my birthday today 🎉
11715,Me!!!!!!!!!!!😊😊😊😊😊😊😊,Me 😊😊😊😊😊😊😊
11718,My god It's very funny, I loved it, keep it up, I'm your fan 😊,My god Its very funny I loved it keep it up Im your fan  😊
11719,Who's watching this July 9 2024❤,Whos watching this July 9 2024
11721,🟦🛡️🟦2025 🟦🛡️🟦,🟦🛡️🟦2025 🟦🛡️🟦
11726,Кто с 2034🎉,Who from 2034 🎉
11729,😂😂😂😂,😂😂😂😂
11730,Man i miss this playing at 2015😂,Man i miss this playing at 2015 😂
11731,😂,😂
11732,My sister is a fan😫she's dancing rn,My sister is a fanshes dancing rn 😫
11736,Yo con 17 y viendo esto 😂😂,Me at 17 and watching this 😂😂
11743,Toujours un delire comme le film ❤,Still a delirium like the film
11746,bro riding on air 💀,bro riding on air 💀
11748,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
11752,I love crazy frog 😂😂😂😂😂😂😂😂😂❤😅😅😅😅😅😅😅😅😅,I love crazy frog 😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😅
11753,Тинг тинг 😂😂😂,Ting ting 😂😂😂
11755,31❤❤,31❤❤
11759,а где джуджулик 😭,and where is jujulik 😭
11760,Sad to see you go to the hospital and not be able to see your family 抱歉我亂說的,Sad to see you go to the hospital and not be able to see your family 抱歉我亂說的
11761,😂😂😂😂,😂😂😂😂
11763,😅😅😅😅😂😂😂😂😂😂🎉🎉🎉🎉🎉😢😢😢😢😅😅😅😅😊😊😊😊😊,😅😅😅😅😂😂😂😂😂😂🎉🎉🎉🎉🎉😢😢😢😢😅😅😅😅😊😊😊😊😊
11765,Me😂😂,Me 😂😂
11767,Vai ca chuong😅😅😅😅😅😅😅😅,Role of the song 😅😅😅😅😅😅😅😅
11769,2024 july😂😵‍💫,2024 july 😂😵💫
11770,If you guys look in the details, it has a lyrics HAHAHAHHA😂,If you guys look in the details it has a lyrics HAHAHAHHA 😂
11774,wow 😮,wow 😮
11780,0:05 W-W-WHATS GOING ON (ON) 🗣️🗣️🗣️,005 WWWHATS GOING ON ON 🗣🗣🗣
11781,2:14 😅😅😂😂,2:14 😅😅😂😂
11782,O'zbeklar nechtamiz 😅,How many of us are Uzbeks? 😅
11790,🎉,🎉
11794,Anyone in 9360? ❤❤,Anyone in 9360
11796,This is an immortal music/song. 😅,This is an immortal musicsong  😅
11797,They took this song in the movie Beverly Hills cop bty😅,They took this song in the movie Beverly Hills cop bty 😅
11799,beverly hills cop 4 ✌🏻,beverly hills cop 4  🏻
11802,Perfeito 2024 🎉 imagem 100%,Perfect 2024 image 100 🎉
11807,I'm shocked 4 and a half billion views😯😯😯😯,Im shocked 4 and a half billion views 😯😯😯😯
11809,Palestine 🇵🇸 or israeel choose pls,Palestine  or israeel choose pls 🇵🇸
11811,😂😂😂😂😂,😂😂😂😂😂
11815,😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂
11818,😊😊😊😊😊,😊😊😊😊😊
11819,Bu şarkıya bayılanlar 


👇

👇,Those who love this song 👇👇
11820,❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤
11821,😂😂😂❤❤❤Hallo,Hallo 😂😂😂
11822,Quienes estan aquí por la chica de tiktok😊,Who is here for the tiktok girl 😊
11824,Even mesmerizer can’t stand a chance💀💀💀💀💀💀💀💀💀💀💀💀,Even mesmerizer cant stand a chance 💀💀💀💀💀💀💀💀💀💀💀💀
11827,😂😂😂😂😂😂😂😂😂🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻🧖‍♀️🧖👩‍🦯🧑‍🦯,😂😂😂😂😂😂😂😂😂🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻👊🏻🧖‍♀️🧖👩‍🦯🧑‍🦯
11828,Помню на Бэйби Тайм эта песня играла .Такая зажигательная 😂,I remember this song was playing on Baby Time. It was so incendiary. 😂
11835,هاي 2009😂❤,Hi 2009 😂
11837,Ƙqěčqæƴıø😊,Ƙqěčqæƴıø 😊
11840,2024 y escuchando esta melodiosa rola 😂❤,2024 and listening to this melodious song 😂
11841,My princess fevroit song my para Bacha Dua anni love Yu my Bacha😘😘,My princess fevroit song my para Bacha Dua anni love Yu my Bacha 😘😘
11843,2024 happy Fourth of July 🇺🇸 🎊 🎉,2024 happy Fourth of July    🇺🇸🎊🎉
11844,That’s meee🎉,Thats meee 🎉
11845,good gooooood ✌افضل اغنية جيد I LOVE you mesic,good gooooood best song good I LOVE you mesic
11846,I heard this when I was a child and now my baby is listening this masterpiece 😂❤।।।,I heard this when I was a child and now my baby is listening this masterpiece  😂
11848,the memories 😭😂,the memories  😭😂
11849,😊,😊
11851,Anyone July 2024?😉😊,Anyone July 2024 😉😊
11852,😂😂😂😂,😂😂😂😂
11854,I’ve been playing this on my keyboard and was like “WHERE IS THIS FROM??”😭,Ive been playing this on my keyboard and was like WHERE IS THIS FROM 😭
11857,i watch this song when i am 6 years old😅,i watch this song when i am 6 years old 😅
11858,❤❤❤,❤❤❤
11860,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
