row_number,original_comment,translated_comment
13506,2024 who's here❤,2024 whos here
13510,지구 최강의 힙합,The Strongest Hip Hop on Earth
13514,👍,👍
13519,The perfect song exists 💁🏽‍♀️🎧🎵🎶 Doh doh doh,The perfect song exists  Doh doh doh 💁🏽🎧🎵🎶
13524,He's just a cutie pie 😮,Hes just a cutie pie 😮
13526,😂😅😅😊






























😂😅😅😊,😂😅😅😊






























😂😅😅😊
13527,R.I.P old man who cleaned brunos shoes😢,RIP old man who cleaned brunos shoes 😢
13534,おはようございます,good morning
13536,So funny 😂,So funny 😂
13537,😂,😂
13542,it's increíble 😮🎉,its incredible 😮🎉
13544,🎉,🎉
13546,💫💖2023 And this gem continues to shine ✨🌟💖,2023 And this gem continues to shine  💫💖🌟💖
13553,Show ❤,Show
13554,❤❤❤❤😅😅😅😅😊😊😊😊,❤❤❤❤😅😅😅😅😊😊😊😊
13555,Muito bom❤❤❤,Very good
13558,❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤
13563,Es es creíble que me salió por dou dou dou 😂 tengo q aprender inglés,It is credible that it came out because dou dou dou I have to learn English 😂
13564,まじでかっこいい。日本人も全員聴いたことあるでしょ,Seriously, all the cool Japanese people have heard it.
13565,Its my birthday Day today 😍🥰🌹 and i like this song ❤,Its my birthday Day today  and i like this song  😍🥰🌹
13570,🎉,🎉
13572,this really came out in 2014? that’s crazy 😭,this really came out in 2014 thats crazy  😭
13575,5 fking miliard views😱,5 fking miliard views 😱
13579,2023❤🎉🎉😢,2023❤🎉🎉😢
13580,🎉,🎉
13581,Mn i siŕe can't wait to find me. Rel life dance partner to shine with 🎉 1:07,Mn i siŕe cant wait to find me Rel life dance partner to shine with  107 🎉
13582,supper😢,supper 😢
13589,👍👍👍,👍👍👍
13592,ALL THIS TOME I THOUGHT BRUNO MARS MADE THIS 😮,ALL THIS TOME I THOUGHT BRUNO MARS MADE THIS  😮
13601,But why people like this song 😞,But why people like this song  😞
13602,Ahhhhhhhhhhh🕺🕴,Ahhhhhhhhhhhhh 🕺🕴
13603,What 👍🏻0,What 0 👍🏻
13604,5 B 💀,5 B 💀
13605,14 de novembro, 5 dias antes da música completar 9 anos. Estou aqui ✌🏻♥️💢🌹💎,November 14th 5 days before the song turns 9 years old I'm here 🏻💢🌹💎
13609,Stand with Israel 🇮🇱 ❤,Stand with Israel   🇮🇱
13610,2024 😅,2024 😅
13612,Who's the real featuring here?I'm so confused... 😅😅,Whos the real featuring hereIm so confused  😅😅
13614,Who all are listening from Mars.❤💎,Who all are listening from Mars 💎
13616,❤🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🫠🥳🤩🤩🤩🤩🤩🤩,❤🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🫠🥳🤩🤩🤩🤩🤩🤩
13617,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😎🤩🥳,😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😎🤩🥳
13620,Burno Mars is loved ❤❤,Burno Mars is loved
13621,One of the best ideas for a vid EVER!!   Adam and M5 at their best.💜💜💜💜💜💜💜💜💜,One of the best ideas for a vid EVER   Adam and M5 at their best 💜💜💜💜💜💜💜💜💜
13626,2024😂😂,2024😂😂
13627,C'était  époustouflant 😢😢😢😢😢😢😢😢😢!,It was breathtaking 😢😢😢😢😢😢😢😢😢
13629,4.9 billon views ..... credit goes to Bruno Mars 🎉🎉,49 billon views  credit goes to Bruno Mars  🎉🎉
13631,Danush  bujii song😂😂😂😂,Danush bujii song 😂😂😂😂
13633,2024 who’s here??😂,2024 whos here 😂
13634,2024 it is hot song ❤❤❤❤❤,2024 it is hot song
13638,Pas male😊❤🎉 continue comme ça,Not bad, keep it up 😊🎉
13640,Reminds me of old times 😢😢,Reminds me of old times  😢😢
13646,2024 who's here?? 🎉,2024 whos here  🎉
13647,Tu a choisi la même chanson que sonic boom!😮😮😮😮😮😮😮,You chose the same song as sonic boom 😮😮😮😮😮😮😮
13651,❤,❤
13656,Love ❤,Love
13658,Deserves it all.....❤,Deserves it all
13662,how in 2023😅,how in 2023 😅
13666,Cool les mec 😂😂😊,Cool guys 😂😂😊
13668,Favourite ever ❤🎉,Favourite ever 🎉
13677,From mozambique 2023😊,From mozambique 2023 😊
13678,😊,😊
13679,I love you ❤,I love you
13683,Here we againn!!!❤❤brunooo!,Here we againnbrunooo
13687,Alguien del 2023 👍,Someone from 2023 👍
13688,Rick James, bitch! 🌺,Rick James bitch  🌺
13694,Этот трек - нечто! 🔥 Огонь! Так и тянет в танец ) Спасибо за настроение!),This track is something Fire It makes you want to dance Thank you for the mood 🔥
13697,💫2023 and this gem continues to shine 🔝,2023 and this gem continues to shine  💫🔝
13698,I never get tired of hearing this song. Definitely gets me moving. 😊,I never get tired of hearing this song Definitely gets me moving  😊
13699,❤,❤
13701,Nov. 2023 ..🎉 I'm here with who 😅,Nov 2023  Im here with who  🎉😅
13704,🎉🎉🎉,🎉🎉🎉
13712,❤❤❤❤,❤❤❤❤
13714,Damn this song is still a banger ❤,Damn this song is still a banger
13719,1:34 am I thé only one who noticed brother in white struggling n almost tripping 😂😂,134 am I thé only one who noticed brother in white struggling n almost tripping  😂😂
13720,Uptown funk😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮,Uptown funk 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮
13721,I feel so good 🎉🎉🎉,I feel so good 🎉🎉🎉
13723,God, I'm so wet! I rocked as hard as I could! best song!!!!!! ❤❤❤❤❤❤❤,God Im so wet I rocked as hard as I could best song
13726,Classic!! 😊👌👌❤  thank you guys,Classic   thank you guys 😊👌👌
13730,😍,😍
13735,Going into 2024 with all times hit❤️❤️❤️❤️,Going into 2024 with all times hit
13739,誰か日本人見てるん？,Is anyone watching Japanese?
13740,we vibe ❤,we vibe
13741,Straight up classic❤❤❤❤,Straight up classic
13742,🎉🎉,🎉🎉
13750,😂😅😊😊























😂😅😊😊,😂😅😊😊























😂😅😊😊
13758,Legal 😃 muito lindo parabéns 👏 😻,Cool, very beautiful, congratulations 😃👏😻
13762,is good cancion mark  ronson  and bruno mars
👋👋👋👋👋👋👋👋👋👋,is good cancion mark  ronson  and bruno mars
 👋👋👋👋👋👋👋👋👋👋
13764,즐겁게 가는거야 ㅋ,Have fun going lol
13765,😱😱😱😱🔥🔥🔥🔥🔥🔥😱💯🔥💯💯💯🔥🔥🔥🔥💯💯💯💯💯👎👍👍👍👍👍👎👎👎👎👎👎👎👎👎👎👎👎,😱😱😱😱🔥🔥🔥🔥🔥🔥😱💯🔥💯💯💯🔥🔥🔥🔥💯💯💯💯💯👎👍👍👍👍👍👎👎👎👎👎👎👎👎👎👎👎👎
13766,😚😚😗,😚😚😗
13773,Michelle pheifer ❤❤,Michelle pheifer
13775,THIS HIT.🔥,THIS HIT 🔥
13777,2023 10 november👇,2023 10 november 👇
13778,❤❤,❤❤
13779,*Girls hit your hallelujah...😅😂😅*,Girls hit your hallelujah 😅😂😅
13781,2023 🙋🏻‍♂️🇰🇬🇰🇬,2023 🙋🏻‍♂️🇰🇬🇰🇬
13783,Bruno Mars is cool and the best for 5 billion views😮🤯👍I like it 100% happiness🎉 100% funny,Bruno Mars is cool and the best for 5 billion viewsI like it 100 happiness 100 funny 😮🤯👍🎉
13786,God bless you!!!!!❤❤❤❤❤❤❤❤❤❤❤❤,God bless you
13787,We are the World!!!!!!❤❤❤❤❤❤❤❤❤❤,We are the World
13788,Don't be fooled!!!!❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Dont be fooled
13789,I am a Bruno mars fan !!!!!!!❤❤❤❤❤❤❤❤❤❤❤❤❤,I am a Bruno mars fan
13790,❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤
13794,Delle Signore have 😢,Of the ladies have 😢
13806,📽🎥📸🛸🛸🛸🛸🛸💯💯💯💯💫💫💫💫👏🏻,📽🎥📸🛸🛸🛸🛸🛸💯💯💯💯💫💫💫💫👏🏻
13808,I Like this song from my parents❤❤❤🎉🎉😊😊😊😮😮😮,I Like this song from my parents 🎉🎉😊😊😊😮😮😮
13820,❤❤❤❤❤❤,❤❤❤❤❤❤
13821,❤❤❤❤❤😎👍👍👍,❤❤❤❤❤😎👍👍👍
13822,Team 🇩🇪🇨🇭,Team  🇩🇪🇨🇭
13832,❤,❤
13834,I Like this song❤🎉,I Like this song 🎉
13840,Es increíble que desde hace 8 años la escuché 😮,It's incredible that I've been listening to it for 8 years. 😮
13841,Me gusta mucho esta canción 😊😊😊😊😊😊😊,I really like this song 😊😊😊😊😊😊😊
13846,Grandslam Award 😊❤,Grandslam Award 😊
13847,Right on Diana 🎯 zxddfttftyg the first 👩🏻‍💻🧋🍟🎂,Right on Diana  zxddfttftyg the first  🎯👩🏻💻🧋🍟🎂
13849,Diana 😽:zero tolerance is a very high h😍🏖🧁🔵🏴,Diana zero tolerance is a very high h 😽😍🏖🧁🔵🏴
13852,SALUDOS DESDE CÓRDOBA VERACRUZ 🇲🇽  TEMAZO QUE RECUERDOS ❤❤❤,SALUDOS DESDE CÓRDOBA VERACRUZ   TEMAZO QUE RECUERDOS  🇲🇽
13853,🍝🥫🫕🥣🥗🍲🍛🍜🦪,🍝🥫🫕🥣🥗🍲🍛🍜🦪
13854,Esa cancion me recuerda a  mi ya de chikita a mi me encantaba y asta la bailaba jajajajajaja ❤,That song reminds me of myself, since I was little I loved it and I even danced to it hahahahaha
13857,Я - русская! Хит на все времена!  ❤❤❤,I am Russian Hit for all times
13858,우리 아기 자장가입니다 😊,This is our baby's lullaby 😊
13860,Any Generation Blockbuster🌶Golden song,Any Generation BlockbusterGolden song 🌶
13861,Bro all my life I confused this song with  "Cake by the ocean" 💀,Bro all my life I confused this song with  Cake by the ocean  💀
13864,Oh yeah🎉,Oh yeah 🎉
13866,🍺,🍺
13867,i remember back in these days wifi sucked😂,i remember back in these days wifi sucked 😂
13868,No matter how many years pass, this song will
stay in our hearts forever!💖,No matter how many years pass this song will
stay in our hearts forever 💖
13885,No dejemos que este tema muera 😢,Let's not let this topic die 😢
13888,I just love dancing to this song❤,I just love dancing to this song
13889,Yo I am 8 but I'm on my dad's phone 📱 I grew up with this,Yo I am 8 but Im on my dads phone  I grew up with this 📱
13898,J’aime trop !!!❤,Jaime trop
13902,カックイイ。🤪,Cool 🤪
13903,I'm listin🎧🎧,In the listin 🎧🎧
13905,KILLER 👍💖🇺🇸,KILLER 👍💖🇺🇸
13906,I’m listening!!🎉❤😊,Im listening 🎉😊
13908,🎂🎈🎁,🎂🎈🎁
13912,2023👍🏻,2023👍🏻
13919,❤❤❤❤❤❤🎉🎉🎉🎉🎉,❤❤❤❤❤❤🎉🎉🎉🎉🎉
13925,Cant believe bruno mars is only feat To this song ??? 😂,Cant believe bruno mars is only feat To this song   😂
13926,Mahal kita❤❤❤,i love you
13927,How you relate this song with Leo movie 😂,How you relate this song with Leo movie  😂
13930,❤,❤
13935,❤❤❤,❤❤❤
13938,日本人の人！,Japanese people
13943,MARRY MEEEE BRUNO MARS! I AM THE BIGGEST FAN I LISTEN TO YOU ON MY WAY TO SCHOOL WHEN I WAS 5 ❤❤❤❤,MARRY MEEEE BRUNO MARS I AM THE BIGGEST FAN I LISTEN TO YOU ON MY WAY TO SCHOOL WHEN I WAS 5
13948,This song is somehow TOO perfect. 🎉,This song is somehow TOO perfect  🎉
13953,Dude I think I live where you do
😂. 








Your a good guy😂😂😂😂😂😂😂❤🎉,Dude I think I live where you do
 








Your a good guy 😂😂😂😂😂😂😂😂🎉
13955,❤,❤
13966,Uptown funk ❌ Chaste flirtations ✔️😂😂😂😂😂😂💓,Uptown funk  Chaste flirtations  😂😂😂😂😂😂💓
13970,Wooooow let's go men 🪩🤍📻,Wooooow lets go men 🪩🤍📻
13971,❤,❤
13973,Who came here to listen to this song after hearing it on reel music. 😊,Who came here to listen to this song after hearing it on reel music  😊
13975,The best song for moving/dancing ❤,The best song for movingdancing
13976,2024 attendance here..😅,2024 attendance here 😅
13977,👇2023 November anyone👇,2023 November anyone 👇👇
13981,Love Bruno mars❤aff,Love Bruno marsaff
13985,格好良い曲,Cool song
13986,THE SONG NEVER GET SAD😀,THE SONG NEVER GET SAD 😀
13989,..my jam🥳🔥🔥,my jam 🥳🔥🔥
13991,I whas 88👴,I whas 88 👴
13992,この曲体育祭でやった,This song was performed at the sports festival
13993,I will be dancing this song at the sports day this year!
I will do my best to give it my all! 😁,I will be dancing this song at the sports day this year
I will do my best to give it my all  😁
13996,❤🎉,❤🎉
14005,Ronson faz p0rra nenhuma na música, ainda botam feat Bruno Mars 😂😂😂,Ronson doesn't do shit in the song, they still feature Bruno Mars 😂😂😂
14007,2024 anyone❤,2024 anyone
14008,This song never gets old🔥🔥🔥,This song never gets old 🔥🔥🔥
14013,「どんぶり〜20杯〜」に聞こえるんだけど俺だけ？,It sounds like 20 bowls to me.
14014,Mr.Bs😮,MrBs 😮
14015,Sia..Mark,Bruno😍!,SiaMarkBruno 😍
14017,Old but gold ❤,Old but gold
14018,Don't Believe me just watch!!!!!❤❤❤❤❤❤❤ 02/11/2023!!!!!!❤❤❤,Dont Believe me just watch 02112023
14021,どんぶり20杯～♪,20 bowls
14024,I'LOVE IT❤,ILOVE IT
14029,Who's here in 2024 ? 🎉🎉,Whos here in 2024   🎉🎉
14030,Comment ❤everyone,Comment everyone
14031,Me 😅💃💃💃💃,Me 😅💃💃💃💃
14032,We had to sign in Music. We had to do it, but I’m having.😊😊😊,We had to sign in Music We had to do it but Im having 😊😊😊
14033,Que genero es esa música 😮🤔🤔🤔🤔🤔alguien me puede decir,What genre is that music can someone tell me? 😮🤔🤔🤔🤔🤔
14039,This song never gets old🔥🔥🔥,This song never gets old 🔥🔥🔥
14040,😍😍😍🥰🥰😘😘🥰😍🤩,😍😍😍🥰🥰😘😘🥰😍🤩
14043,❤❤😂😂❤😂😂😂,❤❤😂😂❤😂😂😂
14044,Waw the song ❤❤❤,Waw the song
14046,酷，好吧，夥計們，這很有趣,Cool ok guys this is fun.
14048,5b and counting ❤,5b and counting
14049,2/11/2023❤❤,2/11/2023❤❤
14050,😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂
14051,Que gusto da su música 🎉❤mecanta,What a pleasure it is to sing your music 🎉
14055,9 years later still hits🔥🔥,9 years later still hits 🔥🔥
14056,Guess who bought the cars😡😡 me 

I’m in it chicken!!!!!🧐🧐🧐😡😡😡,Guess who bought the cars me 

Im in it chicken 😡😡🧐🧐🧐😡😡😡
14061,Anyone in 2024❤?,Anyone in 2024
14062,How many Indians thaught he is KK Menon 😅,How many Indians thaught he is KK Menon  😅
14068,🎉,🎉
14069,This song is awesome 😊,This song is awesome  😊
14070,Bruninho dançando muito lindo 😻,Bruninho dancing very beautifully 😻
14071,2023?😊,2023?😊
14074,2023🎉🎉,2023🎉🎉
14075,Rolitas qué quedarán para la historia❤️,Little songs that will go down in history
14087,🎃,🎃
14100,La mejor canción😍,The best song 😍
14102,Still leasting 2k23🇲🇿,Still leasting 2k23 🇲🇿
14105,Me 2023 ❤,Me 2023
14110,ギターの弾き方もいいね🎸👍😊,The guitar playing is good too 🎸👍😊
14116,🎉🎉wuhuuuv yeah😂,wuhuuuv yeah 🎉🎉😂
14118,Im here from rookie fed episode 20 😅,Im here from rookie fed episode 20  😅
14120,Eu adoro esses  vídeos  amo  vocês mesmo 😅adorei,I love these videos, I really love you guys, I loved it 😅
14127,Me, Me ENCANTA❤,I LOVE IT
14128,Problem of this song is end in 4:30 😊,Problem of this song is end in 430  😊
14133,Came here from *Upload* series 👌,Came here from Upload series  👌
14138,Amén!!!!!❤❤❤❤❤❤❤❤ I will never Give up!!!!❤❤❤❤❤❤❤❤❤,Amén I will never Give up
14140,I'm good thanks and how're uu ma ❤❤i dont think they're cost that,Im good thanks and howre uu ma i dont think theyre cost that
14141,福徳にしか見えない,It only looks like good fortune
14142,🕺,🕺
14145,2023❤,2023❤
14146,uau!😍❤,wow 😍
14148,😂😂😂😂,😂😂😂😂
14157,Bros best hit ever!!!!👌,Bros best hit ever 👌
14164,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤏🤏🤏🤏👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🤏🤏🤏🤏👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
14166,🎉🎉🎉🎉🎉 col,col 🎉🎉🎉🎉🎉
14168,Oh definitely not me😅,Oh definitely not me 😅
14169,Imagine just half of population seeing your song 💪😮‍💨,Imagine just half of population seeing your song  💪😮💨
14170,Bruno mars me and my brother love his songs so much we could sing it if you want ❤❤,Bruno mars me and my brother love his songs so much we could sing it if you want
14173,🕺🕺🕺,🕺🕺🕺
14174,I like this music happy & strong.❤😊❤:):),I like this music happy  strong 😊
14177,, круто
❤,Cool
14179,Bruno mars é outro nível de talento,sou fã demais❤,Bruno Mars is another level of talent, he's a huge fan
14183,I like this song ❤,I like this song
14185,😊😊😊😊😊😊😊😊😊😊😊😊,😊😊😊😊😊😊😊😊😊😊😊😊
14187,😂😂😂😂,😂😂😂😂
14193,Бруно Марс это современный Майкл Джексон👍,Bruno Mars is the modern day Michael Jackson 👍
14199,🔥🔥🔥,🔥🔥🔥
14205,Yo if you mess with me
Imma funk you up
💋,Yo if you mess with me
Imma funk you up
 💋
14207,I love it 😍😍😍😍😍😍💓💓 I can help with ❤❤❤❤❤❤❤❤❤❤,I love it  I can help with  😍😍😍😍😍😍💓💓
14208,😮😮😮😮,😮😮😮😮
14209,🎉🎉🎉🎉🎉🎉😊😊,🎉🎉🎉🎉🎉🎉😊😊
14210,❤❤❤,❤❤❤
14212,🇵🇸❤غزة❤🇵🇸 غزة,Gaza Gaza 🇵🇸🇵🇸
14215,2024 anyone 😅,2024 anyone 😅
14217,Bu sarkı favorım❤🎉,This song is my favorite 🎉
14220,Filho do Michael Jackson ❤,Filho do Michael Jackson
14221,Bruninho 🎶🎶💚💛,Bruno 🎶🎶💚💛
14222,London yes ❤️💚🧡💙💜💛☘️☘️love of the Irish,London yes love of the Irish 💚🧡💙💜💛
14224,Who else is here from sackboy? 😅,Who else is here from sackboy  😅
14225,Melhor época da humanidade ❤,Best time of humanity
14226,2023 ❤❤❤❤,2023 ❤❤❤❤
14227,He still rocks!!   Dance on!   Cheers from Canada! ❤😊,He still rocks   Dance on   Cheers from Canada  😊
14230,End of October 2023 anyone?? 🙃,End of October 2023 anyone  🙃
14234,منو يسمعها ب 2023 يثبت حضورة شو اسم الدولة الساكنين بيها ❤🌹🌹🌹❤️,Who is listening to it in 2023? Prove your presence. What is the name of the country you live in? 🌹🌹🌹
14238,Esta canción es de las mejores 😊😊😊😊le doy link por qué es la mejor canción,This song is one of the best. I'll give you a link because it's the best song. 😊😊😊😊
14240,🐤🐥,🐤🐥
14243,Một thế lực nào đó mà t vẫn nghe bài này 2023 rồi mặc dù t k hiểu họ hát gì 😂,Some force that I still listen to this song in 2023 even though I don't understand what they're singing 😂
14247,It's very ironic that the reason why I knew this famous song was due to a miss click.😢,Its very ironic that the reason why I knew this famous song was due to a miss click 😢
14248,🎉,🎉
14249,😅,😅
14250,Im😊listen this song 🎉,Imlisten this song  😊🎉
14257,某恐竜から,From a dinosaur
14259,He is the next Michael Jackson ❤,He is the next Michael Jackson
14263,Iorrana👍👍👍❤❤❤❤,Iorran 👍👍👍
14267,Slim tea sippin😂,Slim tea sippin 😂
14269,2023❤,2023❤
14271,❤,❤
14272,2023 here?😂❤,2023 here 😂
14273,I like this song❤❤❤❤🎉🎉🎉,I like this song 🎉🎉🎉
14277,Gives me Morris Day and the Time grooves. 😊,Gives me Morris Day and the Time grooves  😊
14286,This just hit 5B views! Wow this is insane lol♥,This just hit 5B views Wow this is insane lol
14290,I LOVE😍😍😍😍,I LOVE 😍😍😍😍
14293,This song belongs to MJ ❤❤❤❤,This song belongs to MJ
14294,I always hear “smoother then a fresh squeezed titty” 😂,I always hear smoother then a fresh squeezed titty  😂
14296,I I thought the song was so weird but it looks so good❤ 🎉🎉🎉,I I thought the song was so weird but it looks so good  🎉🎉🎉
14301,🎉🎉,🎉🎉
14310,Bruninho ❤,Bruno
14311,Jfieisih cal 😂😂😂,Jfieisih cal 😂😂😂
14322,J’adore ❤,Jadore
14328,Bruno Mars in no way compares to Michael Jackson. Bruno is talented ❤,Bruno Mars in no way compares to Michael Jackson Bruno is talented
14329,🍺🍺🇧🇭fjdjdfjjfjcjjcugu,fjdjdfjfjcjjcugu 🍺🍺🇧🇭
14330,🤣😂🤣😂😂,🤣😂🤣😂😂
14332,Ok bruno es genial❤,Ok Bruno that's great
14335,啵棒,Bo Stick
14342,That pink jacket and hair rollers ... love a guy with confidence ❤😊,That pink jacket and hair rollers  love a guy with confidence  😊
14348,Love it ... 😊,Love it   😊
14352,🍺🇧🇭🇧🇴🇧🇴🇧🇭 xj jeh ya fjehh jhehcy hheehhchhxhc,xj of ya fjhh jhcy hheehhchhxhc 🍺🇧🇭🇧🇴🇧🇴🇧🇭
14356,This is what you take out for a party night damn ❤😅,This is what you take out for a party night damn  😅
14358,Mmm pizza or noodles. Tough decision 😆,Mmm pizza or noodles Tough decision  😆
14360,🎉,🎉
14363,I thought this was a bruno mars song 😅 because i only heard him singing the song 😂,I thought this was a bruno mars song  because i only heard him singing the song  😅😂
14366,https://youtube.com/playlist?list=PL0K2AaJ_r2Qm-3H0fjU4lIpKec4MbzewW&si=ki0Wr1CZAEp02xIK ❤❤❤❤,httpsyoutubecomplaylistlistPL0K2AaJ_r2Qm3H0fjU4lIpKec4MbzewWsiki0Wr1CZAEp02xIK
14369,Anybody 2023😂,Anybody 2023 😂
14373,🇨🇵🇨🇵🇨🇵🇨🇵🇨🇵,🇨🇵🇨🇵🇨🇵🇨🇵🇨🇵
14376,He has to be related to Michael Jackson.😂,He has to be related to Michael Jackson 😂
14377,Наверно я единственный русский комментарий но хочу сказать что песня просто топ !❤🎉😊,I'm probably the only Russian commenter but I want to say that the song is just top 🎉😊
14388,Bruno Mars carried❤
Bro mark Ronson is just shaking his head LOL,Bruno Mars carried
Bro mark Ronson is just shaking his head LOL
14389,You got a good tune.❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,You got a good tune
14390,I haven’t listen to this song in a while😊,I havent listen to this song in a while 😊
14394,The hair curlers are everything!😊,The hair curlers are everything 😊
14396,Llevo desde muy chiquita escuchandola y has el dia de hoy también, amo esta canciom ❤❤❤,I have been listening to it since I was very little and until today I also love this song.
14403,He dresses like my great auntbdid before she passed away 😂😮,He dresses like my great auntbdid before she passed away  😂😮
14408,5 bil? ❤,5 years
14412,Those bloody hats have always scared me... something about men wearing them screams "WEIRDO" .. 😂,Those bloody hats have always scared me something about men wearing them screams WEIRDO   😂
14413,me encanta esta cancion la escuchaba cuando era pequeña y la sigo escuchando 🎃🎃🎃🎃,I love this song. I listened to it when I was little and I still listen to it. 🎃🎃🎃🎃
14417,❤,❤
14421,Хочется танцевать🎉,I want to dance 🎉
14427,💛,💛
14428,コレ聞いた時５年前にやってたダンスで毎日聞いてたやつって知って泣いた,When I heard this, I cried because I realized that this is the song I used to listen to every day at the dance I did 5 years ago.
14429,ちょっと違うって分かってんだけど
で、全く違うって分かってんだけど

おっちゃん本気よ

って聞こえちゃうんだよ,I know it's a little different
and I know it's completely different
but I can hear you say, "You're serious, uncle"
14433,Gadi wala aaya ghar se kachra nikal😅😂,The car driver came and took out the garbage from the house 😅😂
14434,Why do they have their hair done and put scarf under hat😂,Why do they have their hair done and put scarf under hat 😂
14436,I Love you uptown funk❤❤❤,I Love you uptown funk
14443,The song is uploaded by Mark Ronson and Bruno Mars did everything here 💀,The song is uploaded by Mark Ronson and Bruno Mars did everything here  💀
14446,Ultra legend listening this song in 2024? 😂❤,Ultra legend listening this song in 2024  😂
14448,😂😅😅😊




















😂😅😊😊,😂😅😅😊




















😂😅😊😊
14449,❤ Bruno mars tu chanter bien,Bruno Mars you sing well
14453,God song 😁,God song 😁
14457,Me still vibing to this song😎,Me still vibing to this song 😎
14458,5B views congratulations 😗🥳,5B views congratulations  😗🥳
14459,You will be not like Jackson 😏,You will be not like Jackson  😏
14462,i was young when this was out 😄🤩,i was young when this was out  😄🤩
14466,2024 2023 não tem como escesera cassa obra prima ❤,2024 2023 there is no way to exclude this masterpiece
14467,😢,😢
14468,🤩❤🎶,🤩❤🎶
14471,Essa música também me anima. 🎶 Amo Bruno Mars. ❤,This song also cheers me up I love Bruno Mars 🎶
14472,No lo sé pero no puedo evitar pensar en el programa el hormiguero cuando escucho está canción😎👍,I don't know but I can't help but think of the program El Hormiguero when I hear this song. 😎👍
14476,Minha preferida ❤,My favorite
14479,😮😮😮😮😮❤,😮😮😮😮😮❤
14480,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
14482,This song is Annointed by God ! 💯❤️,This song is Annointed by God   💯
14483,2023 😊,2023 😊
14484,Oi Oi 😘❤️💓👏👏👏👏👏👏👏👏👏👏👏❤,Hi Hi 😘💓👏👏👏👏👏👏👏👏👏👏👏
14485,🎉 5 BILLION VIEWS! 🎉,5 BILLION VIEWS 🎉🎉
14487,Hilo2024😊,Hilo2024 😊
14490,Creditos de Charly García....$$🇦🇷🇦🇷🇦🇷,Credits by Charly Garcia 🇦🇷🇦🇷🇦🇷
14491,MyPeople of 2023😊??,MyPeople of 2023 😊
14493,굿입니다 ❤❤❤❤❤❤❤❤,It's good
14495,❤,❤
14501,e muito bom😂,it is very good 😂
14502,I love this song 💕💕😍,I love this song  💕💕😍
14505,どんぶり20杯！,20 bowls
14506,バリ好き,I love Bali
14508,First time in my life 2023/10/17❤,First time in my life 20231017
14513,😊 ❤ 1:08  2015,😊 ❤ 1:08  2015
14515,1:04しゃべくり007で聞いた事ある,I've heard it on 104 Shabekuri 007
14516,❤🎉🙏💯✨🕊️🧭🙋💐🥇,❤🎉🙏💯✨🕊️🧭🙋💐🥇
14520,😅😅😅😅,😅😅😅😅
14522,❤❤❤💃💃💃💃🎶🎶🎶,❤❤❤💃💃💃💃🎶🎶🎶
14529,Bruno, you are the best! Keep up the good work ❤,Bruno you are the best Keep up the good work
14530,晴れるや,It's sunny
14531,And yes Bruno ...you’re very pretty I could kiss my phone 😂 and of course super duper talented 🤙,And yes Bruno youre very pretty I could kiss my phone  and of course super duper talented  😂🤙
