row_number,original_comment,translated_comment
4625,😮😮,😮😮
4626,😊,😊
4627,2024😅❤,2024😅❤
4628,🔥🔥🔥🔥🔥,🔥🔥🔥🔥🔥
4630,https://youtu.be/PTFlzTduWdw?si=D4QRDCUBWOZeVNkt

For all my brothers and sisters ❤😂,httpsyoutubePTFlzTduWdwsiD4QRDCUBWOZeVNkt

For all my brothers and sisters  😂
4631,Messi 🔥🔥🔥,Messi 🔥🔥🔥
4634,❤,❤
4635,Its indeed time for Africa G from team🇦🇱,Its indeed time for Africa G from team 🇦🇱
4637,when football had passion 🙏🏽,when football had passion  🙏🏽
4641,😊😊😊,😊😊😊
4642,Hi 2024🎉,Hi 2024 🎉
4643,Mi hija de un año le encanta esta música ❤. Aguante Vengaboys.,My one year old daughter loves this music Go Vengaboys
4644,Waka está a nada de Superar a Roar 😮,Waka is one step away from surpassing Roar 😮
4645,2024 🎉🎉🎉🎉🎉,2024 🎉🎉🎉🎉🎉
4646,I remember my childhood 😁,I remember my childhood  😁
4649,لامنافسة بين الشكر لمن ااشكيرات 😮,There is no competition between thanks to those who thank you. 😮
4653,Quién allá en el 2024🎉❤❤,Who there in 2024 🎉
4657,Anyone in September 2024 .....😅🙋 ?,Anyone in September 2024   😅🙋
4658,Anyone in September 2024❤❤❤❤❤,Anyone in September 2024
4660,2024 📈,2024 📈
4662,Instagram se kon aaya hai 😂😂🎉,who came from instagram 😂😂🎉
4666,Bissmillah, Indonesia can be playing in world cup 2026 🇮🇩🇮🇩🇮🇩,Bissmillah Indonesia can be playing in world cup 2026  🇮🇩🇮🇩🇮🇩
4668,😊timeless masterpiece!!...🎉🎉❤❤😊😊😮😮,timeless masterpiece 😊🎉🎉😊😊😮😮
4669,My most favourite world cup song forever❤,My most favourite world cup song forever
4675,2024 songs i love waka waka❤❤🎉🎉🎉,2024 songs i love waka waka 🎉🎉🎉
4676,2024🎉,2024🎉
4677,🇧🇷❤️🇨🇴,🇧🇷❤️🇨🇴
4679,2:11 ここお気に入り,211 I like this place
4680,Ferme la galerie❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉,Close the gallery 🎉🎉🎉🎉🎉🎉🎉🎉🎉
4684,14.09.24 Here’s 🎉,140924 Heres 🎉
4685,❤❤❤❤,❤❤❤❤
4686,Love you shakira ❤,Love you shakira
4688,Who is here 14 sep 2024🎉🎉🎉🎉,Who is here 14 sep 2024 🎉🎉🎉🎉
4689,中国🇨🇳,China 🇨🇳
4691,🎉2025😂😂😂 sep,2025 sep 🎉😂😂😂
4692,Good 💝❤️👍🙏🙏,Good 💝👍🙏🙏
4694,👍👍,👍👍
4696,❤,❤
4698,Shakimaraton 🎉,Shakimaraton 🎉
4702,Who is from 2098
👇,Who is from 2098
 👇
4704,2026 world cup is coming everyone be ready 🎉🎉🎉🎉🎉🎉,2026 world cup is coming everyone be ready  🎉🎉🎉🎉🎉🎉
4705,Cr7❤,Cr7
4706,Sep 🎉🎉,Sep 🎉🎉
4707,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
4708,2025 🔥🔥🔥,2025 🔥🔥🔥
4711,Thanks for 29 subscriber🎉🎉🎉🎉🎉🎉,Thanks for 29 subscriber 🎉🎉🎉🎉🎉🎉
4712,Thanks for 29 subscriber🎉🎉🎉🎉🎉🎉,Thanks for 29 subscriber 🎉🎉🎉🎉🎉🎉
4713,💗💗💗💗,💗💗💗💗
4719,Who is here in September 🎉2024,Who is here in September 2024 🎉
4720,Faltan 8 millones 🎉🎉🎉🎉🎉🎉🎉🎉,8 million are missing 🎉🎉🎉🎉🎉🎉🎉🎉
4721,My fevaret song👌👌👌👌👌👌👌👌👌👌👌,My fevaret song 👌👌👌👌👌👌👌👌👌👌👌
4722,J'adore les Musiques que tu fait pour tout le monde 🗺 ❤❤❤❤❤❤❤❤❤❤ ❤ 😍😍😍😍😍,I love the music you make for everyone. 🗺😍😍😍😍😍
4723,2:02  😊❤❤ jump,202   jump 😊
4724,14/9/2024❤,14/9/2024❤
4728,Good❤❤❤,Good
4729,কেউ আছেন বাঙালি ❤,Who is Bengali?
4730,❤❤❤🎉🎉🎉,❤❤❤🎉🎉🎉
4731,Someone else in 2024 ❤,Someone else in 2024
4734,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢,😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢😢
4737,👌🤩,👌🤩
4739,Edge lies 😼,Edge lies 😼
4740,Who listen this in 2024..❤❤,Who listen this in 2024
4741,❤❤❤❤ Sshakira I love you in my school they me made us do this dance,Sshakira I love you in my school they me made us do this dance
4742,My Fav Woman❤❤,My Fav Woman
4743,Very very satisfied song  i love this song ❤❤❤❤❤❤,Very very satisfied song  i love this song
4746,It's me ❤❤❤,Its me
4749,Waka waka 😊,Carriage 😊
4754,Who is here 2045 ⛹️💃💃,Who is here 2045  💃💃
4758,2024 September 14 attendance 🙌,2024 September 14 attendance  🙌
4759,❤,❤
4761,Jai shri ram 🎉,Jai shri ram 🎉
4764,💗💓💞💕💕💗💓💞💕❣️❣️💕💓💗💓💞💕❣️❣️💓💗💗💓💕❣️💕💓💗💞💕❣️💕💓💗💞❣️❣️,💗💓💞💕💕💗💓💞💕❣️❣️💕💓💗💓💞💕❣️❣️💓💗💗💓💕❣️💕💓💗💞💕❣️💕💓💗💞❣️❣️
4767,❤❤❤😮😮😮😮😘😘🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩,❤❤❤😮😮😮😮😘😘🤩🤩🤩🤩🤩🤩🤩🤩🤩🤩
4770,People who are in 2024 👇,People who are in 2024  👇
4774,eyyrhrhehegeg😂😂🎉🎉🎉😢🎉😂🎉🎉😢😢😂,eyyrhrhegeg 😂😂🎉🎉🎉😢🎉😂🎉🎉😢😢😂
4775,Love ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Love
4776,Queen ❤,Queen
4777,Vamos por el video más visto ✅,Let's go for the most viewed video
4779,❤❤,❤❤
4781,Fud🎉,Fud 🎉
4783,Who is here after ruth cover 😅,Who is here after ruth cover  😅
4784,❤❤❤❤❤  TE  AMO,I LOVE YOU
4785,Who listening now 😂,Who listening now  😂
4788,Классс❤❤❤🎉🎉🎉,Class 🎉🎉🎉
4796,❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤
4798,Listening September 2024 🎧🎧🎧,Listening September 2024 🎧🎧🎧
4807,👍👍👍,👍👍👍
4809,❤❤❤,❤❤❤
4814,Vibing ❤,Vibing
4815,🇮🇶1997😂,🇮🇶1997😂
4816,🚶‍♂️,🚶‍♂️
4817,📕🚶‍♂️,📕🚶‍♂️
4818,🗿,🗿
4819,2024 September 13🎉,2024 September 13 🎉
4821,Wow🎉🎉,Wow 🎉🎉
4823,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
4824,Is so great music to  listen.😍😍🤩🤩❤❤,Is so great music to  listen 😍😍🤩🤩
4825,VERY GOOD❤❤❤,VERY GOOD
4827,Afrika kıtası hiç bu kadar iyi anlatilamazdi ❤,The African continent has never been described so well
4828,وين جانت الدينا ❤😢,Where was the world? 😢
4829,❤❤,❤❤
4830,My daughter listen everyday so I mark that 😂,My daughter listen everyday so I mark that  😂
4832,🎉❤❤❤,🎉❤❤❤
4833,4 billion holy crap 😂❤,4 billion holy crap  😂
4834,Who is here 2024 ❤,Who is here 2024
4835,Iconic world cup of all time ❤,Iconic world cup of all time
4837,Ada yang kangen jaman dulu? 😢,There are those who miss the old days 😢
4844,1:23 MY DEAR MESSSIIIII🥹🫶🏻,123 MY DEAR MESSSIIIII 🥹🫶🏻
4851,My friends, who is listening to it on this day 7/18/2024 and the following days? ❤️🌹,My friends who is listening to it on this day 7182024 and the following days  🌹
4853,One of the best motivational song❤,One of the best motivational song
4855,wc❤❤❤❤,wc
4856,❤see you🇮🇩,see you 🇮🇩
4857,Today 13.09.2024

Mozambique 🇲🇿🇲🇿🇲🇿🇲🇿,Today 13092024

Mozambique 🇲🇿🇲🇿🇲🇿🇲🇿
4865,(🫡🇺🇸🏅🎖️🦅🗽🪖)(0:33),(🫡🇺🇸🏅🎖️🦅🗽🪖)(0:33)
4867,Who is here 2k24 from India 🎉🎉🎉,Who is here 2k24 from India  🎉🎉🎉
4871,Anybody here on Africa?
👇,Anybody here on Africa
 👇
4875,Amazing song never forgotten ❤❤❤🎉🎉,Amazing song never forgotten 🎉🎉
4881,Who is here 2050🎉,Who is here 2050 🎉
4882,Best world cup song!!❤❤❤🎉🎉🎉,Best world cup song 🎉🎉🎉
4885,Was ist das das ist schön
❤,What is that that is beautiful
4891,❤❤❤❤,❤❤❤❤
4892,😊😊😊,😊😊😊
4893,Best viewed 😊😊😊,Best viewed 😊😊😊
4896,🔴2025,🔴2025
4897,🔴2024,🔴2024
4900,❤😊,❤😊
4901,2024/12/9😂😂,2024/12/9😂😂
4903,💛❤️,💛❤️
4905,12 september 2024 🇿🇦🇿🇦🇿🇦🇿🇦🎉🎉,12 september 2024 🇿🇦🇿🇦🇿🇦🇿🇦🎉🎉
4912,The best World Cup theme song ever!❤️,The best World Cup theme song ever
4913,Who still vibing in 2024 ❤,Who still vibing in 2024
4915,the song I loved so much when I was a little girl  (2024)💌,the song I loved so much when I was a little girl  2024 💌
4916,Inglés music 🎼 🌐👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,English music 🎼🌐👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻
4917,I am only there from india ✨ please African like my comments love you all ❤,I am only there from india  please African like my comments love you all
4918,Anyone in September 2024❤😢,Anyone in September 2024 😢
4919,Who is watching in September ❤❤,Who is watching in September
4920,Ultra pro legends watching in 2024 😂😂😂😂,Ultra pro legends watching in 2024  😂😂😂😂
4921,Greatest ever world cup song ❤,Greatest ever world cup song
4922,😮,😮
4924,Halo i in Indonesia❤ 2024,Halo i in Indonesia 2024
4925,Here on September 2024.. 
🎉🎉🎉,Here on September 2024 
 🎉🎉🎉
4926,I live in Bangladesh,,,,, this video and song very🎉🎉🎉❤❤,I live in Bangladesh this video and song very 🎉🎉🎉
4929,1:46 Beckham 😢,146 Beckham 😢
4930,Yes, for View ❤,Yes for View
4933,ذعف❤❤❤❤عشفش,I am a snake
4934,Обожаю её просто слов нет  ❤️,I love her, there are simply no words
4937,0:56 That goalie did Ronaldo dirty bro💀💀💦💦,056 That goalie did Ronaldo dirty bro 💀💀💦💦
4939,👳‍♂️👳‍♀️🛌🧠👀🦴,👳‍♂️👳‍♀️🛌🧠👀🦴
4940,🇮🇶🛵🗽📱🛸❤,🇮🇶🛵🗽📱🛸❤
4942,10❤,10❤
4943,0❤1❤2❤100❤1000,0❤1❤2❤100❤1000
4944,🏴‍☠️,🏴‍☠️
4949,2008❤,2008❤
4951,🌎🕑,🌎🕑
4952,🗽,🗽
4953,🇮🇶🗽,🇮🇶🗽
4956,สุดยอดครับ👍🏽👍🏽👍🏽👍🏽,Fresh and complete 👍🏽👍🏽👍🏽👍🏽
4961,Is anyone watching today ❤,Is anyone watching today
4963,🇮🇹🤝🇧🇷,🇮🇹🤝🇧🇷
4965,I am watching in 2024😊😊,I am watching in 2024 😊😊
4966,All time favourite ❤❤❤❤,All time favourite
4985,Anyone 2024 ❤👀✋️,Anyone 2024 👀
4987,This song's International Football Anthem ❤ Create Histrory Forever FIFA,This songs International Football Anthem  Create Histrory Forever FIFA
4990,I miss this time 😢🥹🥹🥹,I miss this time  😢🥹🥹🥹
5000,This is the best soundtrack of FIFA for all time ❤,This is the best soundtrack of FIFA for all time
5001,❤❤❤,❤❤❤
5002,Ruth 🫶💜,Ruth  🫶💜
5006,2024🎉,2024🎉
5010,Now Indonesian kualifikasi piala 🏆😂2024,Now Indonesian cup 2024 qualification 🏆😂
5012,C.   Vvcxn.c.  fnv 
❤😂🎉😢😮😅😊😮,C Vvcxnc fnv 😂🎉😢😮😅😊😮
5015,Masterpiece which will never die 🎉,Masterpiece which will never die 🎉
5017,🎉@veyselkarane bu zikirde huzur var bir çok ğüzelik lütuf sende yaşa ve gör🎉,Veyselkarane, there is peace in this dhikr, there are many beauties and graces in you, live and see 🎉🎉
5026,I love❤ Ufrica nice👍,I love Ufrica nice 👍
5028,Any one watch today😊,Any one watch today 😊
5029,Some inner inner air air ❌ samina mina ✅,Some inner inner air air  samina mina
5033,Damn 🤭😵‍💫,Damn 🤭😵💫
5036,Still the comment section is active, unbelievable 🙏🏻,Still the comment section is active unbelievable  🙏🏻
5039,Şakiro😂,Shakiro 😂
5040,انا الشخص العربي الي تبحث عنه 🌚🖤,I am the Arab person you are looking for 🌚🖤
5043,Anyone 2025🎉,Anyone 2025 🎉
5044,Who’s here 2025❤❤❤,Whos here 2025
5045,Anyone in September 2024 ❤❤,Anyone in September 2024
5048,My god 💀,My god 💀
5060,Brazil 🇧🇷🇧🇷❤️❤️,Brazil 🇧🇷🇧🇷
5062,Superb song✨,Superb song
5065,❤,❤
5067,Anyone  2024 🎉🎉,Anyone  2024 🎉🎉
5068,🇮🇹🇮🇹🇮🇹🇩🇪🇩🇪🇩🇪,🇮🇹🇮🇹🇮🇹🇩🇪🇩🇪🇩🇪
5070,Anyone 2025😮😮😮😮😮,Anyone 2025 😮😮😮😮😮
5072,23 million likes🎉😍🔥💯💎💋🤑,23 million likes 🎉😍🔥💯💎💋🤑
5073,From 2010 to 2024 ❤❤❤,From 2010 to 2024
5075,Anybody in September 2024?? ❤,Anybody in September 2024
5080,Вау😊,Wow 😊
5087,Anyone 2025..??🌝,Anyone 2025 🌝
5089,Any indian here ❤😊,Any indian here  😊
5090,❤,❤
5091,Shakira você é uma linda cantora sou seu fã te adoro ❤❤,Shakira you are a beautiful singer I am your fan I love you
5101,Faltan 9 millones 🎉🎉🎉🎉🎉🎉🎉🎉,9 million are missing 🎉🎉🎉🎉🎉🎉🎉🎉
5103,Anyone September 11 2024🎉,Anyone September 11 2024 🎉
5104,Who listen in September 2024❤❤❤,Who listen in September 2024
5105,❤❤❤❤,❤❤❤❤
5110,Love you so much awesome Shakira ❤❤❤❤❤❤❤ you the best,Love you so much awesome Shakira  you the best
5112,Came back here after listening to Ruth singing It WaKa WaKa 🎵🎶 September 2024 🤩,Came back here after listening to Ruth singing It WaKa WaKa  September 2024  🎵🎶🤩
5114,Anyone here in September 2024🎉🎉🎉,Anyone here in September 2024 🎉🎉🎉
5117,❤❤🎉🎉🎉🎉ychzcsxhsA,,,🇦🇿🇦🇿🌹🤠,ychzcsxhsA 🎉🎉🎉🎉🇦🇿🇦🇿🌹🤠
5118,Anyone in september 2024❤,Anyone in september 2024
5119,14 years ??😮😮
 😮 MAN......time really flies !! 
back then I was 10 yrs old 😢❤,14 years 
  MANtime really flies  
back then I was 10 yrs old  😮😮😮😢
5120,Am still here ❤,Am still here
5123,De tantos hombres en ese mundial termino saliendo con el p.. locote ese😂😂😂,Of all the men in that World Cup, I ended up coming out with that big punch. 😂😂😂
5126,2099 remember 2010 was all about love ❤ and sweet memories 😊,2099 remember 2010 was all about love  and sweet memories  😊
5127,🎉,🎉
5128,0:56 ❤🤗🤭💖💫🥰,0:56 ❤🤗🤭💖💫🥰
5130,Legends are still here after 14 years 😎,Legends are still here after 14 years 😎
5131,Tomorrow new Efootball 25 season will begin🔥,Tomorrow new Efootball 25 season will begin 🔥
5135,today i have a league in my village❤,today i have a league in my village
5136,Toẹt vời❤,Awesome
5138,❤very Iconic,very Iconic
5139,Está a nada de superar a Katy Perry 🎉,She's just a stone's throw away from Katy Perry 🎉
5141,Love from India ❤,Love from India
5142,Escuchando 🎉,Listening 🎉
5146,🎉,🎉
5148,10 de septiembre de 2024❤,September 10, 2024
5151,I love you shakira🇮🇷❤️🤟🏻,I love you shakira 🇮🇷🤟🏻
5153,just now ❤🥰,just now 🥰
5158,❤❤🎉🎉,❤❤🎉🎉
5159,The fact that this was 14 years ago and it still is the best song ❤,The fact that this was 14 years ago and it still is the best song
5163,في حدا عربي 😅,In an Arab neighborhood 😅
5164,Alguém em 2024 de setembro ❤??,Someone in September 2024
5166,❤❤❤❤❤❤,❤❤❤❤❤❤
5167,❤❤❤❤❤❤,❤❤❤❤❤❤
5168,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
5169,حميدة راس لقلوة❤❤❤,Hamida Ras Laqloua
5171,❤❤❤❤,❤❤❤❤
5172,❤❤ j'aime beaucoup le travail,I really like the work
5173,❤,❤
5181,Still on the vibe ❤ 2024,Still on the vibe  2024
5184,Sep 10-2024❤,Sep 102024
5186,Welcome six gril❤,Welcome six gril
5187,I'm alone 😔,Im alone 😔
5189,AIM TOP BE TOP LEADER OF WORLD - SAGAR 🇳🇵,AIM TOP BE TOP LEADER OF WORLD  SAGAR  🇳🇵
5190,İyi☺️,Good
5191,2010😢💔💔,2010😢💔💔
5192,Who watch this song in 2026 ❤,Who watch this song in 2026
5193,4 miliar😮,4 billion 😮
5194,C'est très fort 💊💊🔥,It's very strong 💊💊🔥
5196,Siempre serás famosa, Waka Waka ❤️,You will always be famous Waka Waka
5197,Waka waka❤❤❤❤,Carriage
5198,Bom dia 🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹,Good morning 🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹
5200,I LOVE YOU AFRICA;BRASILLL❤❤❤❤❤❤❤❤❤,I LOVE YOU AFRICABRASILLL
5201,CR7 LOVER LIKE 🗿❤️,CR7 LOVER LIKE  🗿
5203,Abi kon kon dekha Raha hai 😊😊😊,abi who are you looking at 😊😊😊
5204,2024😢,2024😢
5205,Anybody in 2024 👋,Anybody in 2024 👋
5209,サッカーは言語です,Football is a language
5213,#FIFA INDIA 🇮🇳  year?,FIFA INDIA   year 🇮🇳
5216,Its My birthday 10 September 🎉,Its My birthday 10 September  🎉
5217,I LIKE THIS SONG ❤,I LIKE THIS SONG
5222,Sounds Jungkook at 3:50 😂😅,Sounds Jungkook at 350  😂😅
5225,Anyone 2024😂🎉,Anyone 2024 😂🎉
5226,Me👿👿👿👿😈😈😈😈,Me 👿👿👿👿😈😈😈😈
5230,❤,❤
5233,🎉🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉🎉
5234,2000s kids know how big soccer was at recess and in the world growing up. 🇨🇦,2000s kids know how big soccer was at recess and in the world growing up  🇨🇦
5235,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
5238,Amo cuando dice “vamos por todos” en español ❤,I love when he says let's go for everyone in Spanish
5240,Richmond united ⚽🥅,Richmond united  🥅
5241,❤❤❤❤❤❤❤❤❤❤❤❤❤🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶,❤❤❤❤❤❤❤❤❤❤❤❤❤🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶🎶
5244,African isn't African anymore😅,African isnt African anymore 😅
5245,😊😊,😊😊
5246,Vamos por el #1 🎉,Let's go for the 1st 🎉
5247,5 billions 🎉🎉🎉🎉,5 billions 🎉🎉🎉🎉
5248,Who's  here after 14yrs 2024  4billion views😮,Whos  here after 14yrs 2024  4billion views 😮
5249,And after all this years I’m still here playing this awesome song!💙,And after all this years Im still here playing this awesome song 💙
5251,Bro 😎 my mom loves this song,Bro  my mom loves this song 😎
5252,Pronto el video femenino más visto 🫶🏻,Soon the most viewed female video 🫶🏻
5262,🎉🎉🎉,🎉🎉🎉
5263,September 2024 🎉🎉🎉where are u,September 2024 where are u 🎉🎉🎉
5266,VOCÊ MIM ENSINA A FALAR ESPANHOL? SHAKIRA ❤❤❤,YOU TEACH ME TO SPEAK SPANISH SHAKIRA
5268,SOMEONE FROM 2010 ??👀🌍✋,SOMEONE FROM 2010  👀🌍
5272,❤,❤
5278,♪This time for AFRICA❤❤...,This time for AFRICA
5279,Anyone from india 😊,Anyone from india  😊
5282,2026 attendance here 😂😂,2026 attendance here  😂😂
5285,Like the comment if u like it❤,Like the comment if u like it
5286,Ever green song ❤,Ever green song
5288,Somali halkan ma jogta😂❤2024❤,Somalis are not here2024 😂
5290,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊
5291,Anyone in 2024?😁🙄,Anyone in 2024 😁🙄
5292,I Love Shakira ❤😊,I Love Shakira 😊
5293,Masterpiece ❤,Masterpiece
5295,Here un 20230 🎉😂❤,Here is a 20230 🎉😂
5300,🙏👭💛☝👌👍💝,🙏👭💛☝👌👍💝
5301,❤waka❤🎉,waka 🎉
5302,This song is still 🔥, you are a good soldier. May god help you and show the way 🙏🏻 #wakawaka,This song is still  you are a good soldier May god help you and show the way  wakawaka 🔥🙏🏻
5303,14years ago alr😭🍀,14years ago alr 😭🍀
5304,👇,👇
5307,Me me me. 😊😊😊❤,Me me me 😊😊😊
5308,Anyone from 8 9 2024🎉🎉,Anyone from 8 9 2024 🎉🎉
5309,1:12 Papaplatte am start 💀,112 Papaplatte am start 💀
5310,I'm viewing this in 2024 🎉🎉🎉the song is lit 🔥,Im viewing this in 2024 the song is lit  🎉🎉🎉🔥
5313,Kenangan Piala Dunia terindah❤🎉,The most beautiful World Cup memories 🎉
5314,this shit makes me tear up 😢,this shit makes me tear up  😢
5315,As bayrakları as 😎,Hang the flags 😎
5316,I like historical music for the 2010 south Africa FIFA world cup, I'm from Indonesia🇮🇩 09-09-2024.,I like historical music for the 2010 south Africa FIFA world cup Im from Indonesia 09092024 🇮🇩
5318,🎉🎉que padre canción,what a great song 🎉🎉
5320,Who is watching in 2024?


👇😊,Who is watching in 2024


 👇😊
5321,😊👍👍,😊👍👍
5322,تبز😂🎉ر😂😂😂😂,Seeding 😂🎉😂😂😂😂
5327,The people come from future when the wars 3 broke 💔,The people come from future when the wars 3 broke  💔
5329,🖋✏️١١,🖋✏️١١
5330,Bem caliente 😊😊😊😊,Very hot 😊😊😊😊
5331,I am from 2039 , i came back to 2024 to listen this song bcz in 2028 this song is unavailable 😂,I am from 2039  i came back to 2024 to listen this song bcz in 2028 this song is unavailable  😂
5332,Anyone 2024😊,Anyone 2024 😊
5334,Iam india but love English song ❤❤,Iam india but love English song
5338,Love from india❤,Love from india
5343,Jane😊,Jane 😊
5344,❤❤❤😊😊😊,❤❤❤😊😊😊
5347,هاي تستفاد منها اكثر من شكيره ❤
https://youtu.be/JfzyAY8NCHk?si=RPBdYp0Wt_RZcuDv,You will benefit more from this than Shukira httpsyoutubeJfzyAY8NCHksiRPBdYp0Wt_RZcuDv
5352,My best song😅👌,My best song 😅👌
5356,❤❤❤❤,❤❤❤❤
5358,Equipo estamos a 10 M de alcanzar a la más grande sigan así 👌🏼,Team we are 10M away from reaching the biggest one keep going like this 👌🏼
5364,❤❤❤ ❤😊😊😊😊,❤❤❤ ❤😊😊😊😊
5370,Faltan 10 millones 🎉🎉🎉🎉🎉🎉🎉,10 million missing 🎉🎉🎉🎉🎉🎉🎉
5371,Fucking vuvuzela! 😅,Fucking vuvuzela 😅
5372,Anyone from 2024?
I love this year 😊,Anyone from 2024
I love this year  😊
5374,Dont give up!
U have came this far only a few steps left !
Waka waka ye ye ye 😁,Dont give up
U have came this far only a few steps left 
Waka waka ye ye ye  😁
5383,Shakira tendrá el video femenino más visto en la historia ❤,Shakira will have the most viewed female video in history
5388,❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤
5389,WOOOHHHOOO!!🙈💅🏻,WOOOHHHOOO 🙈💅🏻
5392,Come on 2024 guyyzzzz❤,Come on 2024 guyyzzzz
5394,Who is here in 2024? ❤,Who is here in 2024
5395,❤❤❤❤❤❤❤❤❤🤩🤩🤩😘😘😘🤑🤑🤑🎃🎃🎃❤️❤️❤️❤️❤️❤️,❤❤❤❤❤❤❤❤❤🤩🤩🤩😘😘😘🤑🤑🤑🎃🎃🎃❤️❤️❤️❤️❤️❤️
5396,الكره الارضيه كلها مشاهدتها 😊,The whole globe is visible 😊
5401,Te ador Shakira and Africa!!❤,Te ador Shakira and Africa
5403,Anyone in 2024? 🌻,Anyone in 2024 🌻
5407,2024❤,2024❤
5410,Waka waka 🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲,Carriage 🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲
5413,সে আমার এক শিক্ষক এর ক্রাশ। 😂,This is a teacher's work. 😂
5414,2050😗,2050😗
5415,♥️🔥💎💥👁️💃🎯💎,♥️🔥💎💥👁️💃🎯💎
5418,September 2024 anyone??❤,September 2024 anyone
5419,10 millones para ser el video femenino más vistoooo ❤,10 million to be the most viewed female video
5421,September 2024🌸,September 2024 🌸
5422,la bonne époque 😢😢😢😢❤️❤️❤️❤️❤️,the good old days 😢😢😢😢
5424,This song will never die❤,This song will never die
5429,❤❤ tu es trop forte,you are too strong
5432,mengingatkanku pada suatu yg tak mampu aku ungkapkan 🙏,reminds me of something I can't express 🙏
5433,كان عمري 5 سنين 😂😂💀,I was 5 years old 😂😂💀
5437,Who is still watching in 2024? This song never gets old 😢,Who is still watching in 2024 This song never gets old  😢
5438,👋,👋
5440,Excellent 👍,Excellent 👍
5441,Very nice ❤❤❤❤❤❤❤❤❤❤🎉😍😃😄🙏👌👍,Very nice 🎉😍😃😄🙏👌👍
5443,Somalia 🇸🇴🇸🇴🇸🇴,Somalia 🇸🇴🇸🇴🇸🇴
5444,Alien on this world… 👽,Alien on this world  👽
5446,2024....❤,2024....❤
5448,رجعونى ٢٠٣٠😂,Bring me back 2030 😂
5449,Any from Sept  2024?
I was a Lil kid when this was a hit  now it's my last teen yr💆‍♀️,Any from Sept  2024
I was a Lil kid when this was a hit  now its my last teen yr 💆
5452,Anyone from 2099,Kiki🔥🔥,Anyone from 2099Kiki 🔥🔥
5453,14 years and i am still obsessed ❤,14 years and i am still obsessed
5458,❤❤❤❤🎉🎉🎉😊😊😊,❤❤❤❤🎉🎉🎉😊😊😊
5461,80 parent are students😂😂😂,80 parent are students 😂😂😂
5465,📕🕯🧚‍♂️🇮🇶⌚💍👹📿🦂🐍🍎🍎🏆⚽️,📕🕯🧚‍♂️🇮🇶⌚💍👹📿🦂🐍🍎🍎🏆⚽️
5466,❤❤❤,❤❤❤
5469,Woww❤,Wow
5471,This song for Africa but vibing whole globe 😂,This song for Africa but vibing whole globe  😂
5472,Any one 2024 ?🎉,Any one 2024  🎉
5477,Anyone from corona time please ❤,Anyone from corona time please
5478,❤😂🎉😢😮😊wow very good song from Kabir six year,wow very good song from Kabir six year 😂🎉😢😮😊
5479,Rumbo a los 5000 M.❤❤❤,Heading to 5000 M
5480,Legends are watching this in 2024🗿,Legends are watching this in 2024 🗿
5483,full of energy song❤😊,full of energy song 😊
5485,Pasando a escuchar esta canción q me gusta tanto 🙌,Going to listen to this song that I like so much 🙌
