row_number,original_comment,translated_comment
14338,❤ este tema es para Kiara la extraño ❤,This topic is for Kiara I miss her
14339,Aún duele😢,It still hurts 😢
14340,Anyone in August 2024 ❤,Anyone in August 2024
14342,Anyone 2024 Spetember Here😢😢😢❤❤❤ This muzic is Amazing 🎉🎉🎉,Anyone 2024 Spetember Here This muzic is Amazing  😢😢😢🎉🎉🎉
14343,Remember always put the family and God first❤,Remember always put the family and God first
14347,😢,😢
14348,the most viewed song😱,the most viewed song 😱
14349,😍,😍
14350,❤,❤
14352,6.3 billion after 9years 🥺😔,63 billion after 9years  🥺😔
14359,How is here in 2050😮,How is here in 2050 😮
14366,Ainda causa arrepios. ❤,Still gives me goosebumps
14370,😢😢MOMENTS WHERE A MAN CRIES,MOMENTS WHERE A MAN CRIES 😢😢
14371,We love paul 😢😢😢#paulwalker #RIP #fastseven #fastfive,We love paul paulwalker RIP fastseven fastfive 😢😢😢
14373,Who's here in 2024? 😢,Whos here in 2024  😢
14376,What a Beautiful Voice Man...! 🥵😳,What a Beautiful Voice Man 🥵😳
14378,Anyone in 2024 ❤ Paul walker forever ❤️🥹,Anyone in 2024  Paul walker forever  🥹
14380,This is how you do a song!! 🫡🤘👌,This is how you do a song  🫡🤘👌
14381,For Paul Walker from where you are ❤,For Paul Walker from where you are
14383,I am form 🇮🇳🇮🇳🇮🇳 I love this song all time favourite,I am form  I love this song all time favourite 🇮🇳🇮🇳🇮🇳
14384,See you again khusi🇧🇩,See you again khusi 🇧🇩
14385,bro wrote more than badshaah's entire career lyrics in one song😂
love from Nepal 🇳🇵,bro wrote more than badshaahs entire career lyrics in one song
love from Nepal  😂🇳🇵
14393,Press a like if you’re still alive in 2024 ❤,Press a like if youre still alive in 2024
14394,😢,😢
14400,Who's the still listning,since ur chilhood...🥺❤,Whos the still listningsince ur chilhood 🥺
14407,I have a YouTube channel 🐐,I have a YouTube channel  🐐
14408,i missed my old friend who is still alive in another character 😭,i missed my old friend who is still alive in another character  😭
14409,R.I.P Paul Walker 😢,RIP Paul Walker 😢
14415,It is good. I like it. 🎉😂❤😮😅,It is good I like it 🎉😂😮😅
14416,2024❤❤❤❤,2024❤❤❤❤
14417,Miss you 😭,Miss you  😭
14420,Yausys
😘,Yausys 😘
14430,日本人いますか🇯🇵,Are there any Japanese people? 🇯🇵
14433,i misss ...!😔🥺🫂,I miss you. 😔🥺🫂
14434,Masterpiece ⭐⭐,Masterpiece
14435,See you again 😢😢😢😢❤,See you again 😢😢😢😢
14439,ผมคิดถึงพี่ของผมที่จากไป😭😭😭😭😭😭😭🙏💖😭😭,I miss my departed friend. 😭😭😭😭😭😭😭🙏💖😭😭
14442,Sienpre estaras precente en nuestras memorias espero estes en lo mas alto❤😢😭,You will always be present in our memories. I hope you are at the top. 😢😭
14443,2024❤❤,2024❤❤
14444,rest in paradise PAUL WALKER 🕯️🕊️,rest in paradise PAUL WALKER 🕯🕊
14447,August  2024 🎼,August  2024 🎼
14449,4PAUL 😢,4PAUL 😢
14451,See you again❤❤❤❤❤❤😂🎉😂🎉😂😂😂😂😂,See you again 😂🎉😂🎉😂😂😂😂😂
14453,❤,❤
14454,6 3B 😮 view 😮,6 3B  view 😮😮
14455,Paul is a legend. We all still can't believe you are gone 💔,Paul is a legend We all still cant believe you are gone  💔
14456,2:34 The scene❤,234 The scene
14458,Indonesia merdeka❤,Indonesian independence
14461,Ranger Up One Last Fight friend? 👊,Ranger Up One Last Fight friend 👊
14464,Song Of Friendship ❤😢🎉,Song Of Friendship  😢🎉
14465,🫡😢,🫡😢
14466,R.I.P Paul 😢❤,RIP Paul 😢
14469,Oh dear God!!! I want to go back 2011 to meet my friends😢😢😢😢,Oh dear God I want to go back 2011 to meet my friends 😢😢😢😢
14474,9 years ago 
15.08.2024 ❤,9 years ago 
15082024
14476,🎉🎉😢😢😢😢😢❤❤❤,🎉🎉😢😢😢😢😢❤❤❤
14477,One of the tru angels that we lost 😢,One of the tru angels that we lost  😢
14479,😭😭😭😭😭😢🤧🤧,😭😭😭😭😭😢🤧🤧
14482,15 August 2024❤,15 August 2024
14485,🇱🇰,🇱🇰
14488,Paul love from India ❤,Paul love from India
14490,Te extrañamos paul😢,We miss you paul 😢
14495,But I don't see you anymore 😞,But I dont see you anymore 😞
14500,Charlie Puth lost his friend and died on the Boston bridge and got into a car crash 🥺😭😭😭,Charlie Puth lost his friend and died on the Boston bridge and got into a car crash  🥺😭😭😭
14501,9Years 😢 RIP PAUL WALKER 🕊️,9Years  RIP PAUL WALKER  😢🕊
14504,Почти весь мир слышал этот трек в память о легенде,Пол был лучшим...❤,Almost the whole world heard this track in memory of the legendPaul was the best
14505,RIP Paul walker❤😢,RIP Paul walker 😢
14509,❤❤❤❤❤😢bonita musica,good music 😢
14512,thank you paul walker for the movie 😭🤧,thank you paul walker for the movie  😭🤧
14513,Te extrañamos paul😢,We miss you paul 😢
14520,Aquí los de 2024
 👇,Here are the ones from 2024 👇
14521,Seriously, this is...amazing ❤,Seriously this isamazing
14524,1:54 Bro has all the cars from all the series ❤️,154 Bro has all the cars from all the series
14528,😢😢😢😢😢,😢😢😢😢😢
14530,I am from Brazil 🇧🇷🇧🇷🇧🇷
And YouTube Americans are The Best

#VocêisÉosBrabo!!!!,I am from Brazil 
And YouTube Americans are The Best

VocêisÉosBrabo 🇧🇷🇧🇷🇧🇷
14531,i am listening this song when i left jaipur and i feel i lost my all friends😢,i am listening this song when i left jaipur and i feel i lost my all friends 😢
14532,Who's still hereeeee??🎉,Whos still hereeeee 🎉
14533,Paul Walker W fr❤❤,Paul Walker W fr
14534,2:41😢,2:41😢
14535,Let's Make This Comment Viral For No Reason 😅😅😅,Lets Make This Comment Viral For No Reason  😅😅😅
14539,Date : 15 August 2024
From : Bangladesh 🇧🇩,Date  15 August 2024
From  Bangladesh 🇧🇩
14540,😢😢😢❤,😢😢😢❤
14543,😢❤when i see you again.!,when i see you again 😢
14544,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
14546,Me gusta anque noce que dice🎉🎉🎉🎉,I like it even though I don't know what it says 🎉🎉🎉🎉
14547,This song reminds me fast and furious 😭😭😭😭😭😭😥,This song reminds me fast and furious  😭😭😭😭😭😭😥
14548,Who is here in September  2024😊,Who is here in September  2024 😊
14549,nooo😞😞😞😭😭😢😢😥😥,nooo 😞😞😞😭😭😢😢😥😥
14558,俺たちとコロナを飲めばお前も家族だ！,Drink Corona with us and you're family
14559,😢,😢
14561,Legends never  die ❤,Legends never  die
14562,Rip Paul
😢❤,Rip Paul 😢
14563,2024
👇,2024
👇
14565,Don't ask who's here in 2024
We never left❤😥,Dont ask whos here in 2024
We never left 😥
14566,😢,😢
14567,😢,😢
14568,😢,😢
14570,rip Poul💐🥀,rip Poul 💐🥀
14572,its never goodbye 😉,its never goodbye 😉
14576,😢,😢
14578,August 2024?😢😢,August 2024 😢😢
14579,Paul Walker forever with us. August 2024❤,Paul Walker forever with us August 2024
14580,RIP PAUL WALKER🕊️🕊️🕊️🕊️🕊️,RIP PAUL WALKER 🕊🕊🕊🕊🕊
14582,I listen this song 14/August/2024 😅,I listen this song 14August2024  😅
14584,peut importe ou que tu sois a 500 metre ou a l'autre bout du monde 😔,no matter where you are 500 meters away or on the other side of the world 😔
14586,😢😢😢😔😔❤️❤️😭😭😭Rest in peace ✌️🕊️ PAUL WALKER ❤❤,Rest in peace  PAUL WALKER  😢😢😢😔😔😭😭😭🕊
14587,庭にいた二羽の鶏が死にはしなかった。気にはしなかったが3日後には居なかった。,The two chickens in the yard didn't die. I didn't mind, but they were gone three days later.
14588,Anyone listen this song August 14 2024 
My birth of day 🌺🌺🌺,Anyone listen this song August 14 2024 
My birth of day  🌺🌺🌺
14589,2020 😢💔
2024😢💔,2020 😢💔
2024😢💔
14591,I didn't know he was gone 😢😢😢😢😢😢😢,I didnt know he was gone  😢😢😢😢😢😢😢
14597,If I'm listening this song , I'm remember to papa dali, see you again papa dali 😢,If Im listening this song  Im remember to papa dali see you again papa dali 😢
14598,😞,😞
14601,Best Song of the century 😢❤ 
That ending was perfect,Best Song of the century  
That ending was perfect 😢
14604,Paul❤❤,Paul
14606,When i see you again?😓💔,When i see you again 😓💔
14608,Legend never die 😢,Legend never die 😢
14609,This is for Amber Heard 😭😭💔,This is for Amber Heard  😭😭💔
14610,So relatable to many thankyou Charlie and wiz❤️‍🩹,So relatable to many thankyou Charlie and wiz 🩹
14611,2024 💔,2024 💔
14613,Remember song🎉,Remember song 🎉
14615,♥️♥️2024,♥️♥️2024
14616,Very nice ❤,Very nice
14617,We wil never forger you legend never die bro❤ from 2024,We wil never forger you legend never die bro from 2024
14618,Before it was a beautyfull song, but when u loose someone u loved hits different ❤️,Before it was a beautyfull song but when u loose someone u loved hits different
14620,Im  frome 2024 😢,Im  frome 2024  😢
14622,It’s actually been a long day!❤❤,Its actually been a long day
14623,2222年2月22日22時に集まろうぜ,Let's meet at 10pm on February 22, 2222
14625,❤❤,❤❤
14627,😭😭😭😭😭💔💔💔,😭😭😭😭😭💔💔💔
14628,Paul Walker😢
 1973-2013
    🕊🕊🕊🕊🕊🕊🕊🕊,Paul Walker
 19732013 😢🕊🕊🕊🕊🕊🕊🕊🕊
14630,August 14 , 2024❤💔,August 14  2024 💔
14632,❤❤❤❤❤,❤❤❤❤❤
14634,Ohhhhh I love this man❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Ohhhhh I love this man
14636,❤️😢😢❤️😢😢❤️😢😢❤️😢,❤️😢😢❤️😢😢❤️😢😢❤️😢
14637,This song forever be a MASTERPIECE. Rest in peace, Paul😭,This song forever be a MASTERPIECE Rest in peace Paul 😭
14638,Whos here in agust 2024 😂 tagum city,Whos here in agust 2024  tagum city 😂
14640,He was too young. R.I.P Paul 🕊️. Which movie was your guy's favorite? Mine is 2 Fast 2 Furious,He was too young RIP Paul  Which movie was your guys favorite Mine is 2 Fast 2 Furious 🕊
14641,😢😢😢😢😢😢😢❤❤❤❤❤❤😢❤😢❤😢😢❤😢❤😢❤😢❤😢😢❤,😢😢😢😢😢😢😢❤❤❤❤❤❤😢❤😢❤😢😢❤😢❤😢❤😢❤😢😢❤
14643,This song is forever timeless ❤️,This song is forever timeless
14644,😢😢😢 amoo esa película 🥲,I love that movie 😢😢😢🥲
14645,14 August 2024 ❤❤❤,14 August 2024
14652,2015 en memoria de Paul walker😭😭😭😭😭😭 las películas de rápidos y furiosos,2015 in memory of paul walker the fast and furious movies 😭😭😭😭😭😭
14653,Any one listening today ❤,Any one listening today
14654,Noooooo quiero revivírlo  por que😢😢😢😢😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😢🥺,Noooooo I want to relive it because 😢😢😢😢😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😢🥺
14655,😢😢you,you 😢😢
14656,😢😢you,you 😢😢
14657,I'm Mr Don black from 🇳🇬 today is 13th August 2024,Im Mr Don black from  today is 13th August 2024 🇳🇬
14662,Who's tere in2024🎉🎉,Whos tere in2024 🎉🎉
14664,Jesus loves you ❤,Jesus loves you
14666,It’s heartbreaking 🥲💔,Its heartbreaking  🥲💔
14668,August /2024
Like
👇,August 2024
Like 👇
14669,Anyone listen this song in 13 August 2024❤️🥺,Anyone listen this song in 13 August 2024 🥺
14671,😢😢😢😢,😢😢😢😢
14672,You have come a long way earthrise prime we will miss you😢,You have come a long way earthrise prime we will miss you 😢
14673,Paul❤️,Paul
14674,Anybody here in 2024🎉🕊️,Anybody here in 2024 🎉🕊
14675,Who is here in 2024?😢,Who is here in 2024 😢
14676,2024 from Sri Lanka 🇱🇰,2024 from Sri Lanka 🇱🇰
14678,3:24 that moment 😢❤,324 that moment  😢
14680,❤️,❤️
14682,For Paul ❤️🕊️,For Paul 🕊
14687,2:29✨♥️,2:29✨♥️
14688,2:16 ❤ Remember me when I'm gone ❤,216  Remember me when Im gone
14690,Wiz Khalifa - See You Again ft. Charlie Puth ❎Charlie Puth - See You Again ft. Wiz Khalifa✅,Wiz Khalifa  See You Again ft Charlie Puth Charlie Puth  See You Again ft Wiz Khalifa
14692,Don't ask who's is here in 2024
 we always gonna miss you paul ❤,Dont ask whos is here in 2024
 we always gonna miss you paul
14693,Watching day by day 
Later 9 years ❤
Anyone ?,Watching day by day 
Later 9 years 
Anyone
14694,11ปีเเล้วที่พอลจากไป❤❤,11 years ago Paul left
14697,🇮🇳,🇮🇳
14702,When I see you again 😢,When I see you again  😢
14703,Fast and Furious is legendary ❤ Rest In Peace Paul,Fast and Furious is legendary  Rest In Peace Paul
14707,私は子供の頃あなた達の作品を見てとても感動しました。私は今自動車免許を取得しようと頑張っています。あなた達のように最高のカーライフを過ごしたいと思います。ポール日本の車を愛してくれてありがとう。,I was very moved by your work when I was a child. I am now trying to get my driver's license. I want to live the best car life like you do. Thank you, Paul, for loving Japanese cars.
14709,Bro i can't get back 😭,Bro i cant get back  😭
14710,😢Mpower m'en ❤.,Mpower men 😢
14711,😢Mpower m'en ❤,Mpower men 😢
14712,😢Mpower m'en ❤.,Mpower men 😢
14713,😢Mpower m'en ❤,Mpower men 😢
14718,😭😭😭😭😭😭😭😭,😭😭😭😭😭😭😭😭
14720,Who's here in 2024😢 the actor brian is my faborite actor,Whos here in 2024 the actor brian is my faborite actor 😢
14721,1000years i'll still be here ❤❤❤❤,1000years ill still be here
14722,Anyone watching today🤜❤,Anyone watching today 🤜
14723,❤❤❤😢,❤❤❤😢
14724,這首歌讓我想起了很久沒見過的朋友This song reminds me of friends I haven’t seen for a long time,這首歌讓我想起了很久沒見過的朋友This song reminds me of friends I havent seen for a long time
14725,Rip Paul😢,Rip Paul 😢
14728,best of all music🙃🥲🥲🥲🥲🥲,best of all music 🙃🥲🥲🥲🥲🥲
14729,Love this song so much my fav.❤😂,Love this song so much my fav 😂
14733,2024 i miss my friends🥺😢,2024 i miss my friends 🥺😢
14737,我是个小孩子我会评英一点点,I am a child and I can comment on English a little bit
14739,💜💜💜💜,💜💜💜💜
14743,Yes tere is still a  Word that listens to this music😢😢😢😢,Yes tere is still a  Word that listens to this music 😢😢😢😢
14745,me😢😢😢😢😢,me 😢😢😢😢😢
14746,We miss you where you are 😢😢😢😢😮,We miss you where you are  😢😢😢😢😮
14747,Miss you shyam bro❤,Miss you shyam bro
14749,2024🙋,2024🙋
14751,Don't like 😢,Dont like 😢
14755,❤😢,❤😢
14759,Fast & Furious Is Really A Masterpiece ❤️,Fast  Furious Is Really A Masterpiece
14761,❤ 2025,❤ 2025
14764,2024 🖤✨️,2024 🖤✨️
14765,I listen to it in August 2024 and I still understand what a soulful and good song...❤,I listen to it in August 2024 and I still understand what a soulful and good song
14769,😢,😢
14772,Rip Paul Walker When I see you again...😭,Rip Paul Walker When I see you again 😭
14773,R.I.P TO PAUL WALKER😢😢😢,RIP TO PAUL WALKER 😢😢😢
14774,My favorite song 💖🥂,My favorite song 💖🥂
14776,We miss u paul Walker 😭😭,We miss u paul Walker 😭😭
14779,1:14 💔💔❤️‍🩹❤️‍🩹❤️‍🩹,1:14 💔💔❤️‍🩹❤️‍🩹❤️‍🩹
14781,When i see you again😢,When i see you again 😢
14782,cara, q som.😭💕,man what a sound 😭💕
14783,this shit got me in my feels #CRYING!!!!! 😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,this shit got me in my feels CRYING  😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
14793,This song is really good❤🎉😢😮❤😮🎉😅😊🎉😮😮 I like this song it's really good,This song is really good I like this song its really good 🎉😢😮😮🎉😅😊🎉😮😮
14794,بول ووكر 😢,paul walker 😢
14796,never lost this music memories about paul walker😢,never lost this music memories about paul walker 😢
14799,man what can i say！,man what can i say
14800,Ameiiiiiiiiiiiiiiiiiiiiiiiiii😘🥰🥰🇧🇷,Ameee 😘🥰🥰🇧🇷
14802,Every time I hear this song I cry I love fast and furious so much fly high Paul🕊️🕊️❤️❤️❤️❤️❤️❤️,Every time I hear this song I cry I love fast and furious so much fly high Paul 🕊🕊
14803,😭,😭
14806,Here😂,Here 😂
14807,Who is watching today ❤,Who is watching today
14810,Caraca tem muito tempo que não volto pra ver essa música 😢😢,Wow, it's been a long time since I've been back to see this song. 😢😢
14812,We re in august 2024 , how many legends think still to paul walker. rest in peace ❤,We re in august 2024  how many legends think still to paul walker rest in peace
14813,Just please one 😭,Just please one  😭
14815,My father passed away today 😭😭  may your soul rest in peace but i can't stop crying 😭😭😭,My father passed away today   may your soul rest in peace but i cant stop crying  😭😭😭😭😭
14817,PAUL Walker 😪😭,PAUL Walker 😪😭
14822,😭😭😭,😭😭😭
14826,Some songs never get old.. like if you agree 💯,Some songs never get old like if you agree 💯
14828,😢❤,😢❤
14830,Hi August 2024😢,Hi August 2024 😢
14831,who's here in 2024 ?? 😂,whos here in 2024   😂
14832,August 13 1:44 2024
still listening in this masterpiece💪🔥🔥🔥,August 13 144 2024
still listening in this masterpiece 💪🔥🔥🔥
14836,12 AUGUST 2024 ATTENDANCE ❤,12 AUGUST 2024 ATTENDANCE
14843,Anyone in 2024? This song is our childhood ❤❤❤❤❤❤❤❤❤,Anyone in 2024 This song is our childhood
14845,when people miss corona days😭😭,when people miss corona days 😭😭
14848,😢😭😭,😢😭😭
14851,😢,😢
14852,キノピオの声がでてくるようになってしまった,The voice of Toad started coming out.
14857,R.I.P paul walker 2013😭,RIP paul walker 2013 😭
14860,Brotherhood forever 🤝🏽,Brotherhood forever  🤝🏽
14862,😂😂😂😂😂,😂😂😂😂😂
14863,03:18 ❤,03:18 ❤
14866,今でも見てる人
そして日本人おる？,There are still people watching it, and there are Japanese people.
14867,この曲を聴くとワイスピが見たくなって、ワイスピ見るとこの曲を聴きたくなる🎧,When I listen to this song, I want to watch Fast & Furious, and when I watch Fast & Furious, I want to listen to this song. 🎧
14870,この曲好きだわ,I love this song
14871,한글  Korea  구독 Yout,한글  Korea  구독 Yout
14872,It's 12th of August who's here ❤,Its 12th of August whos here
14883,Chandan my Sadhan legend will miss you for life 9/8/24 💔🥹🫂,Chandan my Sadhan legend will miss you for life 9824  💔🥹🫂
14886,Show them how much people this song  in 2024 hear R.i.p legend Paul 😢,Show them how much people this song  in 2024 hear Rip legend Paul  😢
14889,I like see you again ❤,I like see you again
14890,Whenever I listen to this music, it always reminds me of scenes from movies.😊,Whenever I listen to this music it always reminds me of scenes from movies 😊
14894,Bro the views 😮 , we respect you paul walker supra mk4❤❤❤❤❤❤❤❤❤😢😢😢😢😢😢,Bro the views   we respect you paul walker supra mk4 😮😢😢😢😢😢😢
14895,❤เอาเจ้าเอาเคึ่องมาให้ได้แล้ว,Get the boss and the machine here.
14897,Who's here 2024.......💙💙😢,Whos here 2024 💙💙😢
14899,❤❤❤❤❤,❤❤❤❤❤
14900,Temazo ❤,Great song
14901,Who's here?🤞😰,Whos here 🤞😰
14902,Even 2024 August.. Still ❤❤❤❤,Even 2024 August Still
14907,Rest In Peace Legend Paul Walker 🌷🙏🤍,Rest In Peace Legend Paul Walker 🌷🙏🤍
14909,RIP🥀😢,RIP 🥀😢
14911,❤❤❤❤❤❤❤🎉,❤❤❤❤❤❤❤🎉
14912,Love from sri lanka 🇱🇰✨️,Love from sri lanka 🇱🇰
14913,HOW OLD SONG LOVE YOU PLEASE 🥺 LIKES 
👇
👇,HOW OLD SONG LOVE YOU PLEASE  LIKES 🥺👇👇
14914,2024 and it’s still hits the same…Much respect! Continue resting in peace 🕊️ Paul,2024 and its still hits the sameMuch respect Continue resting in peace  Paul 🕊
14915,7B view's soon 😂,7B views soon 😂
14917,Paul my heart❤❤❤❤,Paul my heart
14919,Anyone listen this song in August 2024😢😢❤,Anyone listen this song in August 2024 😢😢
14920,lovely song💗💗,lovely song 💗💗
14927,Love from Nepal❤,Love from Nepal
14929,Brothers☠️,Brothers
14931,lost my doggoo today❤❤❤😢😢 rip ninni,lost my doggoo today rip ninni 😢😢
14934,2024 ❤ stay watching,2024  stay watching
14936,😢😢😢😢😢😢😢😢😢😢😢😂😢😢😢😢,😢😢😢😢😢😢😢😢😢😢😢😂😢😢😢😢
14938,Eu vim aqui ouvir a música e gostei ❤
2024-Fronteira do Brasil com a Guiana Francesa 🫂🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,I came here to listen to the music and I liked it
2024Border between Brazil and French Guiana 🫂🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
14940,Love wath sing do beutiful😊,Love wath sing do beutiful 😊
14941,99%☺,99%☺
14942,Paul Walker😢,Paul Walker 😢
14943,The beginning and the end, to salvation. His soul is always remain with us. The song is precious ❤,The beginning and the end to salvation His soul is always remain with us The song is precious
14948,❤❤❤,❤❤❤
14949,😭😭😭😭🫂🤧🙍🚘,😭😭😭😭🫂🤧🙍🚘
14952,This my friends funeral song it’s been nine years without you 😭😔 miss you Betty 💜happy 24th bday,This my friends funeral song its been nine years without you  miss you Betty happy 24th bday 😭😔💜
14956,Omggggg 😢6milliards de vues et teklement de nostalgie...🥲,Omggggg 6 billion views and so much nostalgia 😢🥲
14957,🤝🤜🤛👍🤟,🤝🤜🤛👍🤟
14958,How this song get more than ❤6 Millar watches i cant understand this,How this song get more than 6 Millar watches i cant understand this
14963,2030 ؟ 😢,2030 ؟ 😢
14966,love u, paul💔,love u paul 💔
14968,Esmejoresesta😢😢😢😢😢😢😢❤❤❤,This is better 😢😢😢😢😢😢😢
14971,❤,❤
14976,Who listening 2024 🎧,Who listening 2024  🎧
14978,Who's here 2029 ???❤,Whos here 2029
14979,Continue Resting in Peace Paul Walker 😢,Continue Resting in Peace Paul Walker  😢
14984,Vai tmnc time da gizelda 😭😭😭, meu bigode…,Go to the Gizelda team, my mustache 😭😭😭
14985,This man never dies in our hearts 😌❤,This man never dies in our hearts  😌
14986,😢2024 beautiful,2024 beautiful 😢
14988,9 years had passed still it hits different when I listen to this masterpiece❤️,9 years had passed still it hits different when I listen to this masterpiece
14991,Best song 😮,Best song 😮
14993,Who here in 2024😭😭😭😭😭,Who here in 2024 😭😭😭😭😭
14994,:C
💔💔💔💔
💔💔💔💔
💔💔💔💔,C 💔💔💔💔💔💔💔💔💔💔💔💔
14995,😭😭😭,😭😭😭
14998,Who's here in 2025❤,Whos here in 2025
14999,song keeps hittting hard 😪,song keeps hittting hard  😪
15003,❤❤❤,❤❤❤
15004,For paul 😢❤,For paul 😢
15005,😂,😂
15008,Paul😢❤,Paul 😢
15009,Who's here in Aug 2024? ❤,Whos here in Aug 2024
15010,2024 ❤,2024 ❤
15011,Miss u Paul.. It was ur last ride.. Memories last forever.. 2024.. still in our hearts❤..,Miss u Paul It was ur last ride Memories last forever 2024 still in our hearts
15015,Old is gold..refresh mind chil baby👍👍🤟,Old is goldrefresh mind chil baby 👍👍🤟
15019,It's not just a song. It's an emtion for us. Rest in peace Paul walker🕊🕊,Its not just a song Its an emtion for us Rest in peace Paul walker 🕊🕊
15022,😢😢😢,😢😢😢
15027,I love this song because it involves many Indian culture and sweet memories 😊❤,I love this song because it involves many Indian culture and sweet memories  😊
15028,GOOD ❤❤❤❤,GOOD
15031,❤❤❤❤,❤❤❤❤
15035,なう(2024/08/11 23:02:24),Now 20240811 230224
15036,2024 ලංකාවේ අය මේපැත්තට❤❤❤,2024 ලංකාවේ අය මේපැත්තට❤❤❤
15038,なう(2024/08/11 22:43:50),Now 20240811 224350
15039,2015 me age 4. 2024 me age 13😢,2015 me age 4 2024 me age 13 😢
15041,Paul walker fans gather here 2024❤,Paul walker fans gather here 2024
15042,❤❤❤❤ paul,paul
15043,Paul  🕊,Paul 🕊
15044,I hope you will come back Paul walker❤❤❤,I hope you will come back Paul walker
15046,43 million likes 
🔥🔥🔥🔥🔥,43 million likes 🔥🔥🔥🔥🔥
15047,2024😂😢,2024😂😢
15049,people here in 2024😢😢😢,people here in 2024 😢😢😢
15050,Any one here in today ❤❤,Any one here in today
15057,Always 😔😔😔,Always 😔😔😔
15058,6,354,952,425 views in August 11th 😮😮,6354952425 views in August 11th  😮😮
15063,Who's here August 2024 ❤ miss frnd,Whos here August 2024  miss frnd
15064,2050 🎉,2050 🎉
15071,People in 2024 👍🏻👍🏻👍🏻,People in 2024  👍🏻👍🏻👍🏻
15073,❤❤❤❤,❤❤❤❤
15074,paul walker see you again in
HEAVEN❤❤❤❤❤❤,paul walker see you again in
HEAVEN
15078,11.08.2024 😢,11.08.2024 😢
15080,2023❤😢,2023❤😢
15081,😭,😭
15082,"It come a long way"😢,It come a long way 😢
15085,Fast and furious is emotion 😢,Fast and furious is emotion  😢
15090,❤❤❤❤❤❤,❤❤❤❤❤❤
15092,One Like for paul walker 😢😢,One Like for paul walker 😢😢
15093,2024 คนไทยยกมือออ👋🏽,2024 Thai people raise their hands. 👋🏽
15094,Everyone listening this song in sun 11 aug 2024😮,Everyone listening this song in sun 11 aug 2024 😮
15097,Who whatching August in 2024? From  🇪🇹 and u👇?,Who whatching August in 2024 From   and u 🇪🇹👇
15098,Just 2024 how many people are still listening this song and watch paul waker😢,Just 2024 how many people are still listening this song and watch paul waker 😢
15099,Aún duele 😢,It still hurts 😢
15102,今は2024年8月11日、日本からです。,It's now August 11, 2024 from Japan.
15103,ด่พัั้ดำิะภะท้ะัื😂❤😂❤😂,The black dwarf 😂😂😂
15106,In loving memory of Paul always remember you❤❤,In loving memory of Paul always remember you
15107,We are  very  sad 😢😢😢😢😢😢😢😢😢😢😢😢😢❤❤❤❤❤❤❤,We are  very  sad 😢😢😢😢😢😢😢😢😢😢😢😢😢
15108,We here till last breath 🎉,We here till last breath  🎉
15110,❤❤❤❤❤❤❤😊❤❤😊❤😊❤😊❤😊❤😊,❤❤❤❤❤❤❤😊❤❤😊❤😊❤😊❤😊❤😊
15112,❤,❤
15113,boys ITS BEEN 9 YEARS😢,boys ITS BEEN 9 YEARS 😢
15119,❤️😭🥺,❤️😭🥺
15121,Miss you Pierre-charles Justin 😢,Miss you Pierrecharles Justin 😢
15123,Who's Here August 2024 😄,Whos Here August 2024  😄
15124,❤,❤
15126,❤😂🎉😢😮😅😊,❤😂🎉😢😮😅😊
15128,Legend see u again 😢,Legend see u again 😢
15129,best songs 2024❤,best songs 2024
15130,😭,😭
15131,牢大我想你了，下次别肘击直升机好吗
Kobe bryant I'll  miss you.,牢大我想你了下次别肘击直升机好吗
Kobe bryant Ill  miss you
15133,Brian your still in our heart I miss you a lot never ever will forget you I promise ❤❤❤❤,Brian your still in our heart I miss you a lot never ever will forget you I promise
15134,God do mistake😭😭😭😭,God do mistake 😭😭😭😭
15135,Agustus 2024❤,August 2024
15136,Paul walker 💔💔💔,Paul walker 💔💔💔
15138,Rip daddy💔I miss you too bad😭😭,Rip daddyI miss you too bad 💔😭😭
15139,Miss my best friend 🥺see you again juwel🥺😭,Miss my best friend see you again juwel 🥺🥺😭
15143,Algien que able español😊,Anyone who speaks Spanish? 😊
15145,2024.... 👋🧑🙂,2024.... 👋🧑🙂
15150,❤ A good friend was buried today.,A good friend was buried today
15151,Lagunya😌,The song 😌
15153,🥹😭😔🫶🥹,🥹😭😔🫶🥹
15156,2024?♥️🫂,2024?♥️🫂
15160,Can't believe it's almost been 10 years 😭,Cant believe its almost been 10 years  😭
15161,Loved him😭😭😭,Loved him 😭😭😭
15163,Icant forget my friend arinda 😢,Icant forget my friend arinda  😢
15165,Af😢😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭asssssssssss
Ué,Afasssssssssss
Ué 😢😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭
15167,What a master piece even in augast 2024 ♥️

RIP fraston🦅,What a master piece even in augast 2024 

RIP fraston 🦅
