row_number,original_comment,translated_comment
9997,Hate from Florida ❤ this song is annoying af .,Hate from Florida  this song is annoying af
9998,No more counting dollar's will be counting stars🎉😂 Much love earth,No more counting dollars will be counting stars Much love earth 🎉😂
10001,That crocodile 😂 seems familiar in GTA 6
Anyways this song is legend❤,That crocodile  seems familiar in GTA 6
Anyways this song is legend 😂
10002,On est en 2024 qui écoute encore cette belle chanson ???❤,It's 2024 who's still listening to this beautiful song
10005,the real definition of basement guy🗿,the real definition of basement guy 🗿
10006,Me:born in 2014 
2024:hears it now

Is it too late😅😅,Meborn in 2014 
2024hears it now

Is it too late 😅😅
10010,Super funny how leftys think this is about them 😂😂😂,Super funny how leftys think this is about them  😂😂😂
10013,10 years later still hits hard 💖💖,10 years later still hits hard  💖💖
10014,❤❤❤❤,❤❤❤❤
10015,Shazam 🔨🪄,Shazam 🔨🪄
10023,2024 still fire🔥,2024 still fire 🔥
10025,4 billion soon..🎉🎉❤❤,4 billion soon 🎉🎉
10029,❤,❤
10030,This song is amazing i love this song😊,This song is amazing i love this song 😊
10032,Hard to believe theres still ppl listening this in 2024 (im still😢),Hard to believe theres still ppl listening this in 2024 im still 😢
10041,حلوه😊,sweet 😊
10044,How did this guy get an alagator? But still a good song😂😂,How did this guy get an alagator But still a good song 😂😂
10045,😢😂,😢😂
10046,This song still feel me like I'm in another world❤❤😊😊,This song still feel me like Im in another world 😊😊
10049,Is anybody listening to this in 2024? I still love this song ❤,Is anybody listening to this in 2024 I still love this song
10052,🎧🔥🔥,🎧🔥🔥
10053,0:21 STARS ✨ ⭐️ 🌟,021 STARS 🌟
10056,😅,😅
10058,Daily listing this song (2024)
Never get old ❤,Daily listing this song 2024
Never get old
10063,Music is the closest thing we have to a Time Machine 😍😍😮,Music is the closest thing we have to a Time Machine  😍😍😮
10066,Temazo❤,Great song
10070,ياخي تحس قصة المانجا غبية لان حتى لو كان غوجو قوي مرة بثواني يقدر زينوا انه يهسمه 😅,Oh man, the manga story is stupid because even if Gojo was strong, Zeno could crush him in seconds. 😅
10071,⭐️🌟💫🌟⭐️✨,⭐️🌟💫🌟⭐️✨
10072,is this song explain about drug😢,is this song explain about drug 😢
10074,This song is still fire in 2024 🔥🔥🔥🔥,This song is still fire in 2024  🔥🔥🔥🔥
10078,This song is still 🔥,This song is still  🔥
10082,❤,❤
10083,WHO IS STIL LISTENING TO THIS IN 2025??  😂🎉❤,WHO IS STIL LISTENING TO THIS IN 2025   😂🎉
10084,Me😊,Me 😊
10091,😅,😅
10105,わいの高校時代の青春ソングや
サマソニおめでとう🎉,Songs from my high school days and congratulations on Summer Sonic 🎉
10107,2024😢,2024😢
10111,Thanks for ...
0 subscribes✓
1 views✓
1 like✓

🥹 Just°,Thanks for 
0 subscribes
1 views
1 like

 Just 🥹
10112,Классная песня 🎉,Cool song 🎉
10117,watching 2024?
👇,watching 2024 👇
10119,We are in a new year, and this song is still great❤❤❤❤,We are in a new year and this song is still great
10126,2024😎,2024😎
10127,Wwwwaaaaa ça date mais c'est toujours aussi bien😮,Wwwwaaaaa it's old but it's still just as good 😮
10136,Anyone 2024❤❤,Anyone 2024
10137,Who’s watching from 2024 🎉,Whos watching from 2024  🎉
10138,❤,❤
10143,WHO IS STILL LISTENING TO THIS IN 2024?? 🔥🔥🔥

Edit: Thank you sooo much for 2000 likes!,WHO IS STILL LISTENING TO THIS IN 2024 

Edit Thank you sooo much for 2000 likes 🔥🔥🔥
10144,soon for the 4 billion !! 💛,soon for the 4 billion   💛
10150,❤❤❤,❤❤❤
10151,I sure even it's 2030+ People still Like this Song because of this legend thanks man🗿🍷,I sure even its 2030 People still Like this Song because of this legend thanks man 🗿🍷
10153,Los accidentes de avion mas trágicos ☠️👍,The most tragic plane accidents 👍
10157,❤❤🎉🎉😢😢😮😮😮😮😮 Look.    Like.    ROOM.   100.  DOORS,Look    Like    ROOM   100  DOORS 🎉🎉😢😢😮😮😮😮😮
10161,been listening to this since it had a million views🙋🏽‍♂️,been listening to this since it had a million views 🙋🏽
10165,✌️,✌️
10172,Hope is our f_o_u_r  letter word❤



Hope - 10k likes?,Hope is our f_o_u_r  letter word



Hope  10k likes
10173,💯🔥🔥🔥🔥,💯🔥🔥🔥🔥
10175,Que recuerdos 😔,What memories 😔
10178,Anyone here at 2024? ❤,Anyone here at 2024
10180,❤,❤
10183,I love this song especially in Demon slayer😂😂,I love this song especially in Demon slayer 😂😂
10191,Holy  💩 😢I’m getting old 😢 I remember when this song came out,Holy   Im getting old  I remember when this song came out 💩😢😢
10195,Still listen to this masterpiece 2024🎉🎉🎉,Still listen to this masterpiece 2024 🎉🎉🎉
10197,Can get to 4b views ? 🎉🎉😅,Can get to 4b views 🎉🎉😅
10198,I be listening to this song sense I was only 4 now I'm 9😢,I be listening to this song sense I was only 4 now Im 9 😢
10207,First song I listened to by one republic ❤❤🎉,First song I listened to by one republic  🎉
10208,Yes I am😊,Yes I am 😊
10210,Who else is here in 2024?
2/18/24
👇,Who else is here in 2024
21824 👇
10218,Anyone here at 2024?😊😅,Anyone here at 2024 😊😅
10219,me everyday ngl💀,me everyday ngl 💀
10226,We are counting days until school ends❤,We are counting days until school ends
10233,크,nice
10236,Obviously😂,Obviously 😂
10241,❤,❤
10242,난 2024년도에도 이노래를 듣고있다.,I'm still listening to this song in 2024
10243,Oh my god ❤❤❤❤❤❤,Oh my god
10252,My favourite song❤,My favourite song
10257,*People who are watching this on 2024*

👇,People who are watching this on 2024

 👇
10260,See if  if see ST ❤️,See if  if see ST
10261,It’s that one vid with that one gator 😂,Its that one vid with that one gator  😂
10263,❤❤❤❤❤❤❤❤❤❤❤❤❤❤ I love this song❤❤❤❤❤❤❤❤❤❤❤❤❤❤😂❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤love❤❤❤❤❤❤this,I love this songlovethis 😂
10264,Em 2024 apreciando essa maravilha 😊🤌,In 2024 enjoying this wonder 😊🤌
10270,Yes😎,Yes 😎
10274,:0👍,:0👍
10278,I from Russia 🇷🇺 ❤,I from Russia   🇷🇺
10282,We’re making it out of the app with this one! 🗣️🗣️🗣️
Who agrees?
👇,Were making it out of the app with this one 
Who agrees
 🗣🗣🗣👇
10289,This is the best song ever🎉❤❤,This is the best song ever 🎉
10292,Olha eu aqui de novo 2024🎉🥰,Look at me here again 2024 🎉🥰
10299,❤❤❤❤🇧🇷🇧🇷🇧🇷🇧🇷,❤❤❤❤🇧🇷🇧🇷🇧🇷🇧🇷
10304,So good
😂🎉,So good 😂🎉
10308,❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤
10310,Best song ever (for me)😂,Best song ever for me 😂
10319,2013❤😢,2013❤😢
10323,Una de las mejores canciones que he   
escuchado❤❤❤,One of the best songs I have ever heard
10325,I love this song ❤🤩,I love this song  🤩
10336,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤
10338,Just can't stop listening to this song...🖤
Year 2024...👍,Just cant stop listening to this song
Year 2024 🖤👍
10344,Finally❤🥺,Finally 🥺
10345,I have found this song for 3 years🥹😭,I have found this song for 3 years 🥹😭
10346,2024上海听了现场🎉❤,2024 Shanghai listened to the scene 🎉
10349,Love this song ❤❤,Love this song
10350,It remindeds WW1 truce 😢,It remindeds WW1 truce  😢
10351,Countig stars 10year stop❤ Marcela 2024,Countig stars 10year stop Marcela 2024
10360,What a song I love this great vibes 😭🔥🔥,What a song I love this great vibes  😭🔥🔥
10364,Feb 2024 attendence
👇                                  👇,Feb 2024 attendence 👇👇
10367,💔😭😭💔,💔😭😭💔
10370,2024 Dinleyen var mı?

(Çocukluğumun şarkısıydı😢),2024 Is there anyone listening

It was the song of my childhood 😢
10371,My favorite part is vendor the video starch🎉🎉🎉🎉❤❤❤❤❤❤❤,My favorite part is vendor the video starch 🎉🎉🎉🎉
10380,OMG THIS SONG WAS STILL AMAZING AFTER 10 YEARS❤🎉,OMG THIS SONG WAS STILL AMAZING AFTER 10 YEARS 🎉
10382,Ye comment par like kese ate he.🐯,How to get likes on this comment 🐯
10392,You know it’s good when the most replayed is the beginning🔥🔥,You know its good when the most replayed is the beginning 🔥🔥
10394,This is amazing music😂,This is amazing music 😂
10408,It’s super song!!❤,Its super song
10409,Still listening 2024😊,Still listening 2024 😊
10411,Counting the Prabowos Votes🔥🔥,Counting the Prabowos Votes 🔥🔥
10412,2024한국인 모여라,2024 Koreans gather together
10413,A girl I loved loved this song more than me 😻,A girl I loved loved this song more than me  😻
10428,😆,😆
10431,Good songs just never get old ❤,Good songs just never get old
10432,♥️,♥️
10436,Who’s here from Fortnite
👇,Whos here from Fortnite
 👇
10437,❤❤,❤❤
10438,Love Thailand 😅😅😅,Love Thailand  😅😅😅
10439,Everything that kills me makes me feel alive ❤️❤️❤️❤️,Everything that kills me makes me feel alive
10442,A perro esa musica esa god esta en un juego 😎😎😎😎,A dog that music that god is in a game 😎😎😎😎
10446,Who listen this song in 2025 😊,Who listen this song in 2025  😊
10448,good song ❤🎉,good song 🎉
10449,Best song comment if you like this song too👇,Best song comment if you like this song too 👇
10455,2024 cuting days until I  graduate and grow up 😅😢❤😊,2024 cuting days until I  graduate and grow up  😅😢😊
10457,I LOVE YOU 😍,I LOVE YOU 😍
10463,Que nostalgia, há 10 anos atrás eu me divertia ouvindo essa música ❤,How nostalgic, 10 years ago I had fun listening to this song
10468,Counting to 4 Billions Stars 🌟,Counting to 4 Billions Stars  🌟
10476,Anyone in 2024❤🎉
👇🏼,Anyone in 2024 🎉👇🏼
10478,leuk mumer🎉😂❤❤❤❤😊❤😊😊😊😊😊,nice mumer 🎉😂😊😊😊😊😊😊
10480,Here are the people that know what good music means! 🎉,Here are the people that know what good music means  🎉
10484,Pin this so whenever a gentle soul listens to this masterpiece I will get a remainder ❤,Pin this so whenever a gentle soul listens to this masterpiece I will get a remainder
10485,True masterpiece ❤❤,True masterpiece
10491,11 years ago😭,11 years ago 😭
10496,Imàdom. 👍,Imam 👍
10500,When he says “seek and ye shall find” this song makes me thing of God 😋,When he says seek and ye shall find this song makes me thing of God  😋
10502,Masterpiece ❤,Masterpiece
10509,Guys I need you to like this comment so I can listen to this great song again 🔥,Guys I need you to like this comment so I can listen to this great song again  🔥
10519,PES 2015💔,PES 2015 💔
10520,Who thinks it’s a good song it’s a sad 😭Beacuse it was my twin’s favourite song but she died,Who thinks its a good song its a sad Beacuse it was my twins favourite song but she died 😭
10526,Awesome ❤❤❤❤,Awesome
10528,24년에 들으니 반갑다 ~!!!!!!!!!!🥰🥰🥰🥰🥰,Nice to hear from you in 24 years 🥰🥰🥰🥰🥰
10529,✨️,✨️
10530,Thank You OneRepublic to Coming to INDIA and giving a greatest vibe to it❤🤟🏻,Thank You OneRepublic to Coming to INDIA and giving a greatest vibe to it 🤟🏻
10532,❤,❤
10533,😅,😅
10534,❤,❤
10538,cmon 4B viewes broooooh ☠☠,cmon 4B viewes broooooh
10540,🎉🎉🎉,🎉🎉🎉
10543,目標・40億回再生！🎉,Target 4 billion regeneration 🎉
10544,Happy new year 2024🎉 from vietnam,Happy new year 2024 from vietnam 🎉
10549,But baby, I've been, I've been praying hard.....[ I can't this song is amazing ]😉🥲,But baby Ive been Ive been praying hard I cant this song is amazing  😉🥲
10556,Who else Love's this Song?🔥👇,Who else Loves this Song 🔥👇
10573,all most 4b views🥵🥵🥵🥵🥵🥵💀💀💀💀💀💀,all most 4b views 🥵🥵🥵🥵🥵🥵💀💀💀💀💀💀
10574,Listening here in 2024 absolute bangerrrr ❤,Listening here in 2024 absolute bangerrrr
10579,❤❤❤,❤❤❤
10582,✨,✨
10589,Another 32 million to hit 4 billion views 🔥,Another 32 million to hit 4 billion views  🔥
10591,Beats ❤‍🔥,Beats 🔥
10595,❤,❤
10596,😊,😊
10597,February 2024 🎧😎💯 Listening??,February 2024  Listening 🎧😎💯
10600,😘🌺😻👍♥️💪😍😁🥰💋👩‍❤️‍👨,😘🌺😻👍♥️💪😍😁🥰💋👩‍❤️‍👨
10602,After 11 years here we go 💔💔💔💔,After 11 years here we go  💔💔💔💔
10610,God damn i always fucking love this song when it comes up 😣,God damn i always fucking love this song when it comes up  😣
10618,Un minuto de silencio por aquellos que no saben que esta joya existe..
❤😂,A minute of silence for those who don't know this gem exists 😂
10621,❤❤❤❤,❤❤❤❤
10624,2024❤❤❤❤❤🎉,2024❤❤❤❤❤🎉
10626,Thinking about the world in the past❤❤,Thinking about the world in the past
10631,💕,💕
10632,✌,✌
10633,😅,😅
10642,🔥🔥🔥🔥🔥🔥,🔥🔥🔥🔥🔥🔥
10646,I loved the song when I was 3 and now I'm 30 and I still love it ❤,I loved the song when I was 3 and now Im 30 and I still love it
10651,FIFA 2014😢,FIFA 2014 😢
10656,Bu qo'shiq juda zo'r aytilgan men tajimasini tushunmayman ammo tinglayman😅,This song is so difficult to pronounce, I don't understand the translation but I'm listening. 😅
10658,Me 😂😂😊,Me 😂😂😊
10659,2024❤,2024❤
10667,I’m Still counting Stars 💜,Im Still counting Stars  💜
10669,今でもこの神曲聞いてる人いますか？,Does anyone still listen to this song?
10670,In 5 I will give you ☆☆☆☆☆☆☆☆☆☆❤,In 5 I will give you
10675,Masterpiece desde o dia que lançou e até hj, e agr tbm um clássico nostálgico 😍😍🥰🥰,Masterpiece since the day it was released and until today and now also a nostalgic classic 😍😍🥰🥰
10679,10 years of this masterpiece❤,10 years of this masterpiece
10682,I knew i heard some parts of this songs somewhere 🩵 this is next level 🤜🏻🤛🏻,I knew i heard some parts of this songs somewhere  this is next level  🩵🤜🏻🤛🏻
10683,PES2021😢,PES2021 😢
10686,It is Masterpiece…. ❤️,It is Masterpiece
10691,My little child love this song ❤, on 2024,My little child love this song  on 2024
10693,One of the best songs even in 2024
👇,One of the best songs even in 2024
 👇
10694,this song still hits different ❤,this song still hits different
10698,Goosebumps song ❤️‍🔥,Goosebumps song 🔥
10709,People in 2024👇,People in 2024 👇
10710,Me ❤❤❤,Me
10715,Who watch this in 2025?
👇🏼,Who watch this in 2025
 👇🏼
10720,Such a soft song love it ❤❤🎉❤🎉,Such a soft song love it  🎉🎉
10724,This song reminds me of my childhood 😢,This song reminds me of my childhood  😢
10743,2024 is out
🎉🎉🎉🎉,2024 is out
 🎉🎉🎉🎉
10746,THE best song 👍👍,THE best song 👍👍
10751,Good song . ❤🎉❤🎉❤🎉❤🎉❤,Good song 🎉🎉🎉🎉
10761,ME🔥❤️🖤😊,ME 🔥🖤😊
10762,Very good song and good voice ❤❤❤😊😊😊,Very good song and good voice  😊😊😊
10763,Me😊❤,Me 😊
10765,Shazam for more 😂,Shazam for more  😂
10776,Tempo bom 😓🙏🏼,Good weather 😓🙏🏼
10779,I like this song 🎶,I like this song  🎶
10780,Nearly half the world population has viewed this video💀,Nearly half the world population has viewed this video 💀
10782,Brasileiros que amam, curtam aqui❤,Brazilians who love enjoy here
10783,❤,❤
10787,Clipe é o resumo do apavorado, não sou culpado e induzi ao erro😂,Clip is the summary of the terrified I'm not guilty and I misled 😂
10802,All time master pice ❤,All time master pice
10809,I love it so much❤❤❤,I love it so much
10812,legend still listing this song😎,legend still listing this song 😎
10814,Babe ive been praying hard (for you)❤❤❤❤❤🎉🎉🎉😊😊,Babe ive been praying hard for you 🎉🎉🎉😊😊
10815,3.9 billion views over 10 years!👏,39 billion views over 10 years 👏
10818,2024 🎉❤️,2024 🎉❤️
10820,Who's still listening to this masterclass in 2024? 🎉❤,Whos still listening to this masterclass in 2024  🎉
10823,When everything is most beautiful🎉,When everything is most beautiful 🎉
10824,Alguém aí em 2024🎉🎉🎉,Anyone there in 2024 🎉🎉🎉
10825,Hemos vuelto!! SuperLendakari  🐼PARTE II https://www.youtube.com/watch?v=l2NmEdQWTk4,Hemos vuelto SuperLendakari  PARTE II httpswwwyoutubecomwatchvl2NmEdQWTk4 🐼
10832,My sister is 4 and starts crying if we do not put it on😅😅😅,My sister is 4 and starts crying if we do not put it on 😅😅😅
10841,17 mill likes😮,17 mill likes 😮
10844,🎉,🎉
10847,This song gives you positive energy for life 🙃,This song gives you positive energy for life  🙃
10851,used to listen it on fifa🥰 .purely goosebumps⚽,used to listen it on fifa purely goosebumps 🥰
10854,I luv it 😂
,,I luv it 😂
10861,Leaving this comment here so every time it gets a like it reminds me of this song 😊,Leaving this comment here so every time it gets a like it reminds me of this song  😊
10862,Anyone here in 2025 🙌🏼,Anyone here in 2025  🙌🏼
10863,Anyone here in 2024 cus I am 😂😂,Anyone here in 2024 cus I am  😂😂
10868,Like this s comment if you think this is masterpiece ❤,Like this s comment if you think this is masterpiece
10870,2024 😁,2024 😁
10871,I love it ❤❤❤,I love it
10872,I watched this 5 years ago😭😭😭,I watched this 5 years ago 😭😭😭
10877,Si aquí está el comentario en Español que estabas buscando 😂❤,If here is the comment in Spanish that you were looking for 😂
10879,bye bye maroc 🇲🇦🫵😂,bye bye maroc  🇲🇦🫵😂
10880,Everything that kills me, makes me feel alive....✨️✨️,Everything that kills me makes me feel alive
10884,This song is beautiful. ❤,This song is beautiful
10888,Magic 🎉,Magic 🎉
10889,Anyone else here in 2074?

👇,Anyone else here in 2074 👇
10892,I love the song 😂,I love the song  😂
10894,Bro they really copied Fortnite 😂😂😂,Bro they really copied Fortnite  😂😂😂
10907,Still vibing with this ❤❤❤❤,Still vibing with this
10909,Chill and love ur life ❤❤❤,Chill and love ur life
10911,One Republic!! Amen, brother! 😘🙏🚀SpaceX!!!,One Republic Amen brother SpaceX 😘🙏🚀
10917,한국인 줄서시오,Koreans, please line up.
10918,Everything that kills me makes me feel alive.. love that part❤😢,Everything that kills me makes me feel alive love that part 😢
10925,My fav song frrr❤❤❤,My fav song frrr
10930,Guys my frnd has 3 week left plz pray for him it's his fav song plz 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,Guys my frnd has 3 week left plz pray for him its his fav song plz  🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏
10936,The True Star ✨,The True Star
10939,Feb 2 2024 im here! Hintayin kita sa future 2060 Dave Derder 😁,Feb 2 2024 im here I'll wait for you in the future 2060 Dave Derder 😁
10944,2024 reminds me of my grandma when she passed away 😭😭😭😭😭😭😭😭,2024 reminds me of my grandma when she passed away  😭😭😭😭😭😭😭😭
10946,❤❤❤❤❤❤ did you like your day going on with the romance if you get killed 6 New edition 10,did you like your day going on with the romance if you get killed 6 New edition 10
10960,still counting in 2024!❤‍🔥,still counting in 2024 🔥
10964,I used to play this before i sleep i'll replay it until i slept😢,I used to play this before i sleep ill replay it until i slept 😢
10969,Its February 2024, let's see how many legends are listening to this incredible song💜,Its February 2024 lets see how many legends are listening to this incredible song 💜
10971,2025 🇹🇭,2025 🇹🇭
10972,Ahora con los edits del 2021 no la escucho normal 😭😭😭,Now with the 2021 edits I don't listen to it normally 😭😭😭
10986,Anyone who is watching this in 2024???🌏,Anyone who is watching this in 2024 🌏
10990,Once I heard this I never stopped listening to it😂😂😂😂😂,Once I heard this I never stopped listening to it 😂😂😂😂😂
10991,Hermosa mùsica!! saludos desde ECUADOR 🏳‍🌈,Beautiful music greetings from ECUADOR 🏳🌈
10993,💛❤️‍🔥💛❤️‍🔥💛❤️‍🔥this is my favorite song... forever,this is my favorite song forever 💛🔥💛🔥💛🔥
10997,Me🎉❤😂😂,Me 🎉😂😂
10998,I would love it if this song made it to gta 6 ❤,I would love it if this song made it to gta 6
10999,Anyone from Fortnite 😂😭,Anyone from Fortnite  😂😭
11000,Claim your seats before 2030😀😀,Claim your seats before 2030 😀😀
11007,3:10parte fdd❤,310parte fdd
11008,Glad to attend his concert and observe this Master piece live ❤,Glad to attend his concert and observe this Master piece live
11009,RaulのInstagramから来ました。
久しぶりに聴きたくなった😊
from Japan,I came from Raul's Instagram. I wanted to listen to it for the first time in a while. From Japan 😊
11011,My current favorite song 💗,My current favorite song  💗
11012,This rocks😎😎,This rocks 😎😎
11014,What a magical song❤,What a magical song
11015,❤❤❤,❤❤❤
11022,For the peoples of Palestine 🇵🇸 ❤❤,For the peoples of Palestine   🇵🇸
11025,Who's still listening to this masterpiece in 2024? 😉,Whos still listening to this masterpiece in 2024  😉
11028,This was a banger in 2013❤,This was a banger in 2013
11029,Me😂😂Love,MeLove 😂😂
11030,Me 😂😂,Me 😂😂
11032,Yes sir 🎉,Yes sir 🎉
11034,https://youtu.be/jhVBp07NHLY?si=4ZxjZNmmk1uB96pH
😅😅😅😅😅,httpsyoutubejhVBp07NHLYsi4ZxjZNmmk1uB96pH 😅😅😅😅😅
11037,Me, but almost ded😂😂,Me but almost ded 😂😂
11038,what happened to that fucking crocodile 🐊🐊,what happened to that fucking crocodile  🐊🐊
11040,1:23bellaa❤❤❤ música linda,123bellaa beautiful music
11049,take that money watch it burn🎉,take that money watch it burn 🎉
11052,Yeah 👍,Yeah 👍
11053,Fortnite made an amazing song hahahaha😂😂😂😂😂



(Just a joke),Fortnite made an amazing song hahahaha



Just a joke 😂😂😂😂😂
11068,Yes😂😂,Yes 😂😂
11071,Hello... Bangladesh❤️,Hello Bangladesh
11080,Who else is watching in 2024?
👇❤,Who else is watching in 2024
 👇
11085,24 still rolling fro Levi David💞🌟🤲🌠,24 still rolling fro Levi David 💞🌟🤲🌠
11086,January 2024✨✨,January 2024
11093,WOW 😲😲😲😲😲 this warms my heart ❤️,WOW  this warms my heart  😲😲😲😲😲
11094,WOW 😲😲😲😲😲 this warms my heart ❤️,WOW  this warms my heart  😲😲😲😲😲
11109,2024😍😍😍😍,2024😍😍😍😍
11113,Siempre que estoy aburrido esta cancion me despierta la amo ❤,Whenever I'm bored this song wakes me up I love it
11117,10 years and still slaps hard❤🤩,10 years and still slaps hard 🤩
11118,3.9b views = 3.9k likes for me right 🤷🏼,39b views  39k likes for me right 🤷🏼
11120,❤,❤
11124,Who is here in 2O24?👇,Who is here in 2O24 👇
11128,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
11129,this is 2024 time flys😢😢,this is 2024 time flys 😢😢
11130,It's been a while I guess 😂,Its been a while I guess  😂
11131,😊,😊
11144,Who watching this video in 2024😢,Who watching this video in 2024 😢
11146,Who’s watching this in 2024?!❤,Whos watching this in 2024
11148,I’m making this comment so every time you like I get reminded of this awesome song 😀,Im making this comment so every time you like I get reminded of this awesome song  😀
11150,2024🎉,2024🎉
11153,Anyone from 2024 😂?,Anyone from 2024  😂
11155,Who watching this in 2024
👇👇,Who watching this in 2024
 👇👇
11158,Still masterpiece 2024 ❤️❤️,Still masterpiece 2024
11161,2024❤😊,2024❤😊
11162,2024👇,2024👇
11165,何年経っても最高の曲,The best song after all these years
11168,Bonita🎉❤,Bonita 🎉
11177,2024 😢,2024 😢
11179,Who's watching in 2024?
👇,Whos watching in 2024
 👇
11181,İm still watching in 2024🤷🏻,İm still watching in 2024 🤷🏻
11183,January 2024 💫 still love 💗,January 2024  still love  💫💗
11184,Everything that kills me makes me fell alive🔥🔥🔥,Everything that kills me makes me fell alive 🔥🔥🔥
11185,Counting stars🔥🔥,Counting stars 🔥🔥
11186,Timeless💯💯,Timeless 💯💯
11188,3 billion views?

Edit:I still really like this song and found it in Warrior 🐱s,3 billion views

EditI still really like this song and found it in Warrior s 🐱
11192,Alguém assistindo essa obra de arte em 2024?🎉,Anyone watching this artwork in 2024 🎉
11194,Despues de 5 años la vuelvo a escuchar❤,After 5 years I listen to it again
11198,2024😂💪🏽🙏🏻💕,2024😂💪🏽🙏🏻💕
11200,😂 it's 2024 January for me ❤!!!!!!,its 2024 January for me  😂
11201,Still rocking this in 2024❤,Still rocking this in 2024
11204,2024 Listeners?❤❤❤,2024 Listeners
11208,Who's listening to this in "2024" ? 🥹👇...,Whos listening to this in 2024   🥹👇
11209,In 2024?? 👇✨😌,In 2024 👇😌
11212,Finally 2024😢,Finally 2024 😢
11215,Whos wathing in 2024???🎉🎉❤,Whos wathing in 2024 🎉🎉
11220,Who's watching this in 2024 I ❤ this song and I, m 56,Whos watching this in 2024 I  this song and I m 56
11223,People who’s watching this masterpiece in 2024❤️
👇,People whos watching this masterpiece in 2024
 👇
11226,❤🥰,❤🥰
11228,2024  still lit ❤,2024  still lit
11232,WHO watch in 2024 this the best music ❤❤,WHO watch in 2024 this the best music
11233,2024 and am still vibing to this song😍a great masterpiece indeed,2024 and am still vibing to this songa great masterpiece indeed 😍
11234,4b coming soon🎉🎉,4b coming soon 🎉🎉
11242,🇵🇦😍,🇵🇦😍
11253,Who watching this in Jaguar 2024😮😅😊,Who watching this in Jaguar 2024 😮😅😊
11256,I still don't understand this video related to a church 😢,I still dont understand this video related to a church  😢
11258,❤❤❤❤❤,❤❤❤❤❤
11259,2024 still fav and master piece❤❤❤,2024 still fav and master piece
11260,Loved that song😍😍😍,Loved that song 😍😍😍
11262,5 years later, I still feel like a God listening to this 😂,5 years later I still feel like a God listening to this  😂
11263,👇Who's on here in 2024 ❤,Whos on here in 2024  👇
11264,Hi🎉🎉,Hi 🎉🎉
11269,Love this 2024 🎉,Love this 2024  🎉
11272,Были времена 😌,There were times 😌
11274,Lol cringe are you cringe?!?😊,Lol cringe are you cringe 😊
11278,Fg Styx James😮🎉❤,Fg Styx James 😮🎉
11279,today i will watching him live inshallah, in saudi arabia- riyadh city ( 26jan 2024 ) 🎉,today i will watching him live inshallah in saudi arabia riyadh city  26jan 2024   🎉
11282,Ki magyar itt? 😊,Who is Hungarian here? 😊
11283,This song is hit in anime shorts 🎉🎉,This song is hit in anime shorts  🎉🎉
11286,I'm here. 😂,Im here 😂
11287,My dearest❤☺️☺️🙈🌹🥰 Je t’aime,My dearest Je taime 🙈🌹🥰
11288,I was 3 going on 4 when this song came out! 😂 Crazy, right!,I was 3 going on 4 when this song came out  Crazy right 😂
11295,2.47 a.m. still working 🙂 to better life,247 am still working  to better life 🙂
11300,💠🎫🦁🙏🏻🎼🆙,💠🎫🦁🙏🏻🎼🆙
11302,🌹,🌹
11304,好聽,nice to listen to
11307,✋️,✋️
11315,just absolute masterpiece❤‍🩹,just absolute masterpiece 🩹
11318,I come from 2024 🎉,I come from 2024 🎉
11319,✅️,✅️
11320,Is anyone else here from Fortnite festival?😂😂😂,Is anyone else here from Fortnite festival 😂😂😂
11322,2024 ❤,2024 ❤
11334,Goodest song in my brain❤❤❤❤❤❤❤❤❤❤❤,Goodest song in my brain
11336,👇❤whos here in 2024?,whos here in 2024 👇
11337,This song always reminds me of my ex-girlfriend😢😢😢,This song always reminds me of my exgirlfriend 😢😢😢
11341,🔥🔥🔥,🔥🔥🔥
11343,Who watching this is in 2024 ? ✨,Who watching this is in 2024
11351,Almost 4 billion ❤️,Almost 4 billion
11353,1:25 ❤❤❤❤❤enthousiastic !!!,125 enthousiastic
11354,Who else thought this song was made in 2022 ⬇️,Who else thought this song was made in 2022
11355,Concert in Macau was sensational！🥰,Concert in Macau was sensational 🥰
11356,🎉🎉🎉🎉🎉🎉🎉oooo,oooo 🎉🎉🎉🎉🎉🎉🎉
11357,Wow 2013😢,Wow 2013 😢
11365,the best song😎😎,the best song 😎😎
11366,👇who here has known this for there whole life,who here has known this for there whole life 👇
11379,I love this song so much ❤❤,I love this song so much
11380,Best song ever❤❤❤,Best song ever
11381,2024😂👍,2024😂👍
11385,I am from Brazil but I love counting stars ❤❤,I am from Brazil but I love counting stars
