row_number,original_comment,translated_comment
4467,Baş lijrpo ,,📚☘️🙂‍↔️🙂‍↕️😊,Chief Lijrpo 📚🙂🙂😊
4468,I lost u😢 bat a,I lost u bat a 😢
4471,😮🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍐🍐🍑🍑🍑🍑🍑🍑🍑,😮🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍑🍐🍐🍑🍑🍑🍑🍑🍑🍑
4477,Who  is  watching  2024😅😅,Who  is  watching  2024 😅😅
4478,That is crazy dance😅,That is crazy dance 😅
4479,اوكعد غير طيح😂😂😂❤,Sit down and don't fall 😂😂😂
4480,😂😂😂,😂😂😂
4481,💀☠💀☠👿,💀☠💀☠👿
4483,this song is Rominc song ❤❤.             This song is Funny 🤣🤣🤣,this song is Rominc song              This song is Funny  🤣🤣🤣
4484,😂😂😂😂😂❤ احبك ضحكت على ضحكتك,I love you, I laughed at your laugh 😂😂😂😂😂
4489,🙇🏃,🙇🏃
4491,Im waiting this video 2024 😅😅😅😂😂,Im waiting this video 2024  😅😅😅😂😂
4493,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
4494,put it at speed 0.25 0:06 😂😂,put it at speed 025 006  😂😂
4495,fr 😂😂😂,fr 😂😂😂
4496,😂😅,😂😅
4497,Deme tukosita  😀😀😀😃😃😀,Deme is clogged 😀😀😀😃😃😀
4498,Did you heard the moan💀,Did you heard the moan 💀
4500,😅😅😅😅😅 😊😊😊😊😊,😅😅😅😅😅 😊😊😊😊😊
4503,Imagine  being stranded  in a desert  and you see this😂😂,Imagine  being stranded  in a desert  and you see this 😂😂
4505,：❤❤❤❤❤❤❤❤❤❤❤：：,：❤❤❤❤❤❤❤❤❤❤❤：：
4506,－😂＿😮－😅,－😂＿😮－😅
4507,Alguém português kkkkk😅😅,Someone Portuguese lol 😅😅
4512,😂😂tjaaaaaaaa,tjaaaaaaaaaa 😂😂
4513,This is her😂😂😂😂😂😂😮😮😮😮😮,This is her 😂😂😂😂😂😂😮😮😮😮😮
4515,😮😮😮😮😮😮🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉u  can 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉 I I am am a member 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,u  can  I I am am a member 😮😮😮😮😮😮🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
4516,Bro that’s half of the world that watch that 💀,Bro thats half of the world that watch that  💀
4518,Dame tu cosita AH AH 🤑👍🏻,Give your thing AH AH 🤑👍🏻
4519,The list 😐😑
The neck 🎉❤
The best 😂😮😅😊,The list 
The neck 
The best  😐😑🎉😂😮😅😊
4520,The list 😐😑
The neck 🎉❤
The best 😂😮😅😊,The list 
The neck 
The best  😐😑🎉😂😮😅😊
4521,😐😐😐😐😐😑😑😑😑,😐😐😐😐😐😑😑😑😑
4522,⁉️⁉️😊👍,⁉️⁉️😊👍
4523,🙂,🙂
4524,4,7 Md view☠️,47 Md view
4525,JeuuyquwhI 😢😮❤,JeuuyquwhI 😢😮
4528,Uhh




































































❤❤❤

Ty,Uhh






































































Ty
4529,🥵🥵🥵🥵🥵🥵🥵😩🤙,🥵🥵🥵🥵🥵🥵🥵😩🤙
4530,2024
😂😂😂😂😂

😅😅😅😅😅😅😅😅😂😂😂🎉🎉🎉🎉🎉🎉🎉😢,2024
😂😂😂😂😂

😅😅😅😅😅😅😅😅😂😂😂🎉🎉🎉🎉🎉🎉🎉😢
4531,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 0:40 ❤❤❤❤❤❤❤,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 0:40 ❤❤❤❤❤❤❤
4534,😂😂😂😂😂🎉🎉🎉🎉😊😊😊😊,😂😂😂😂😂🎉🎉🎉🎉😊😊😊😊
4535,😂😂😂😂😂😂😂,😂😂😂😂😂😂😂
4537,Me ❤,Me
4538,2026 anyone😢,2026 anyone 😢
4539,It is crazy I used to watch this when I was 3❤and now I’m 8 in 2024,It is crazy I used to watch this when I was 3and now Im 8 in 2024
4541,Who is here in August 2024?

👇,Who is here in August 2024

 👇
4544,😂😂يشبه بنت عمي 😂,He looks like my cousin 😂😂😂
4545,😂😂😂😂😂,😂😂😂😂😂
4546,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
4547,quién lo escucha en agosto 2024 😂😂😂😂😂?,Who will listen to it in August 2024 😂😂😂😂😂
4548,Перевод☠️☠️☠️,Translation
4549,I was trying to entertain my little sister why is it moaning?😭I was taking a break from cocomelon,I was trying to entertain my little sister why is it moaningI was taking a break from cocomelon 😭
4550,Me😂😂,Me 😂😂
4552,Khaeai😮😮😮😮☠️💀😈👿,Khaeai 😮😮😮😮💀😈👿
4554,،،😂😂😂😂😂😂😂😂😂😂,،،😂😂😂😂😂😂😂😂😂😂
4556,Us  in 2018 🕺💃🏼
 Us in 2024 💀☠️🤐🤐,Us  in 2018 
 Us in 2024  🕺💃🏼💀🤐🤐
4558,😂😂,😂😂
4559,😂 2024,😂 2024
4560,Ahh😂,Ahh 😂
4561,😂😂😂😂😂😂 я иë  слышала 1:2к,I heard 12k 😂😂😂😂😂😂
4563,شتتت ☠️☠️☠️😂😂😂😂😂,Dispersed 😂😂😂😂😂
4565,Me in 2016 i love this song😊 2024 nah💀,Me in 2016 i love this song 2024 nah 😊💀
4566,I can danse. Hahah 👍🏻❤😂,I can dance Hahah 👍🏻😂
4567,💃🏼💃🏼💃🏼🕺🕺🕺🕺🕺🕺,💃🏼💃🏼💃🏼🕺🕺🕺🕺🕺🕺
4568,❤❤❤❤❤😂😂🎉🎉,❤❤❤❤❤😂😂🎉🎉
4569,The ahh was personal 💀💀💀💀,The ahh was personal  💀💀💀💀
4570,💀💀❤❤😂😂😂😅,💀💀❤❤😂😂😂😅
4571,Hahahahaaaaaaaaaaaaaa😂😂😂😂😂❤❤❤❤😅😅😊,Hahaha 😂😂😂😂😂😅😅😊
4572,Nice dance 🐸🐸,Nice dance 🐸🐸
4574,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
4576,https://youtube.com/shorts/tKJ18WyFyWo?si=Ri-P94ICwlopc2Gy😂😂,httpsyoutubecomshortstKJ18WyFyWosiRiP94ICwlopc2Gy 😂😂
4578,あい⤴️に悪意がありすぎるw,Ai has too much malice lol
4579,On Monday the u.s. supreme council ❤😮,On Monday the us supreme council  😮
4580,嫌だあげない,No, I won't give it to you.
4582,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅
4586,😂😂😂😂,😂😂😂😂
4587,😂😂😂😂😂😂😂😂❤❤❤,😂😂😂😂😂😂😂😂❤❤❤
4588,Hahahhahaaaaa. Its so funny❤❤😂😂,Hahahhahaaaaa Its so funny 😂😂
4589,The video:🗿
the views:💀💀,The video
the views 🗿💀💀
4590,Whoooo😅,Whoooooo 😅
4591,😊😊😊😊😊,😊😊😊😊😊
4592,6 years old ❤,6 years old
4593,❤osjekejufjjwuejje😅😂,feel it 😅😂
4594,İ Remember i was doing it in zoom classes withmy classmates😂😂😂,İ Remember i was doing it in zoom classes withmy classmates 😂😂😂
4596,Ginagaya ka ng Kapatid ko hahahaha 😂😂😂😂😂,My brother imitates you hahahaha 😂😂😂😂😂
4599,0:16 I think the lyrics is "ama toco sita"
😅,016 I think the lyrics is ama toco sita
 😅
4601,🖍️✏️🖍️✏️
✏️.           🖍️
     ✏️🖍️,🖍️✏️🖍️✏️
✏️.           🖍️
     ✏️🖍️
4602,THOSE WHO KNOW: 💀💀🍷🗿,THOSE WHO KNOW 💀💀🍷🗿
4605,😂😂😂😂😂,😂😂😂😂😂
4608,0:34 bro, my iPad froze as soon as the alien looks at me like wtf😭😭😭😭😭😭😭,034 bro my iPad froze as soon as the alien looks at me like wtf 😭😭😭😭😭😭😭
4612,👌👈,👌👈
4617,Oh goat 😮😅❤ so eberest 😂😂😂,Oh goat  so eberest  😮😅😂😂😂
4618,😂😂😂,😂😂😂
4619,hjkcduv❤,hjkcduv
4623,Horrible 👎,Horrible  👎
4625,The fact that I watched this 24/7 as a kid😭💀💀💀,The fact that I watched this 247 as a kid 😭💀💀💀
4627,Кто из 2024❤️💚,Who from 2024 💚
4630,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤GPpfekgsn,GPpfekgsn
4632,4.7B views 
YouTube pays $0.3 cents per view. 
He made $1.4B 😮,47B views 
YouTube pays 03 cents per view 
He made 14B  😮
4638,The Alien body is so weird 😂😂😂,The Alien body is so weird  😂😂😂
4640,Huuu😩,Boo 😩
4641,Fakju  bich  bro😂😂😂,Fuck you bitch bro 😂😂😂
4643,Eo😮😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,Eo 😮😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡
4645,gand kml fkf kwkc😢,gand kml fkf kwkc 😢
4649,❤❤❤❤😂😂😂😂😂,❤❤❤❤😂😂😂😂😂
4651,M
😢








😢😢😢,M 😢😢😢😢
4652,😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮I😮SOF,ISOF 😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮😮
4655,Епелепсия💀💀💀💀,Epilepsy 💀💀💀💀
4656,in an recent function at my school me and my bro danced at this song at stage💀,in an recent function at my school me and my bro danced at this song at stage 💀
4660,Pov me dancing in the shower 🤣😭💀,Pov me dancing in the shower  🤣😭💀
4662,This song was my and my sisters fav song back then we were liking this song with uncle RapRap😢,This song was my and my sisters fav song back then we were liking this song with uncle RapRap 😢
4663,(☞ﾟヮﾟ)☞,ﾟヮﾟ
4664,😂😂😂ههههههههه💔🫣 ‏‪0:38‬‏,Hahahahahaha 038 😂😂😂💔🫣
4675,Old days 😢,Old days  😢
4677,😂😂😂😂😂😂,😂😂😂😂😂😂
4679,😂😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂🎉😂❤,😂😂😂😂😂😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂🎉😂❤
4680,😁😆😅🤣😀😃,😁😆😅🤣😀😃
4684,The best for dance 🩰😢❤😂😂😂😂😂😂😂😂😂,The best for dance  🩰😢😂😂😂😂😂😂😂😂😂
4685,Me then:😊

Me now:💀,Me then

Me now 😊💀
4687,❤❤❤❤,❤❤❤❤
4688,Huh😂,Huh 😂
4693,没人谈论一下观点吗？💀,No one wants to discuss the viewpoint? 💀
4695,Sino dito taga pinas 😅,Who here is from the Philippines? 😅
4697,😂,😂
4699,Son morom😂😂😂,Son morom 😂😂😂
4701,This use to be a Comercial 😂,This use to be a Comercial  😂
4702,Listen in slow mo😂😂😂,Listen in slow mo 😂😂😂
4703,I think song is him tryna do sex 😂,I think song is him tryna do sex  😂
4704,Wow 😲,Wow 😲
4706,Nah cuz like 7 years ago or smth it was fire . Tall remember showing this to your parents right??😢,Nah cuz like 7 years ago or smth it was fire  Tall remember showing this to your parents right 😢
4707,😂😂😊,😂😂😊
4708,4.6 billion views 💀💀💀💀,46 billion views  💀💀💀💀
4711,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
4712,❤❤❤❤❤,❤❤❤❤❤
4716,😂😂😂😂🎉🎉🎉🎉,😂😂😂😂🎉🎉🎉🎉
4718,😂😂,😂😂
4719,Най тако сито мо мо 😂😂😂😂,The most beautiful thing is that 😂😂😂😂
4720,❤❤❤,❤❤❤
4721,😅😅😅,😅😅😅
4722,❤❤❤❤❤❤❤❤❤❤😂,❤❤❤❤❤❤❤❤❤❤😂
4723,😂,😂
4725,2024?😂,2024?😂
4728,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ 3D такие классные песни очень классные я очень рады умные,,,,🎉😢 0:58,3D such cool songs very cool I am very happy smart 058 🎉😢
4729,Et dire qu’on écoutait ça quand on était petits 🤣😭😭,And to think that we listened to this when we were little 🤣😭😭
4730,Omg i got scared after seeing that as a kid😭,Omg i got scared after seeing that as a kid 😭
4731,The mening💀💀🍆,The mening 💀💀🍆
4732,Why is it naked and there are moning 💀💀💀💀💀💀💀😅🫥🫥🫠,Why is it naked and there are moning  💀💀💀💀💀💀💀😅🫥🫥🫠
4735,Hola ❤❤❤❤❤,Hello
4736,😂😂😂😂,😂😂😂😂
4739,😊❤😂,😊❤😂
4740,😮😋,😮😋
4741,Super🤣😊,Super 🤣😊
4743,Now that I'm older I understand the meaning of the song it was never meant for kids😢😢😢,Now that Im older I understand the meaning of the song it was never meant for kids 😢😢😢
4746,i.       😢😢😢🎉,i 😢😢😢🎉
4747,W😮9
When,W9
When 😮
4748,It took me seven years to realize what it means 😭😭😭🤚🏻🤚🏻💀💀💀,It took me seven years to realize what it means  😭😭😭🤚🏻🤚🏻💀💀💀
4753,The "Ahh" was personal💀,The Ahh was personal 💀
4754,Despacito he is not how to sing are you sure 😁😁😁😁😁😁😅😅😅😅😅,Despacito he is not how to sing are you sure  😁😁😁😁😁😁😅😅😅😅😅
4758,Bom dia 😅,Good morning 😅
4759,❤😂😊 j'aime,jaime 😂😊
4760,😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅🎉🎉🎉🎉🎉🎉🎉🎉,😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅🎉🎉🎉🎉🎉🎉🎉🎉
4761,😂😂😂😂😢🎉❤,😂😂😂😂😢🎉❤
4762,The lyrics is so 💀,The lyrics is so  💀
4763,So funny 😅😂,So funny 😅😂
4765,😂,😂
4768,P😊,P 😊
4772,Who watch in 2024 😂😂😂,Who watch in 2024  😂😂😂
4778,❤❤,❤❤
4779,븅신,Bbaengshin
4791,Me in like 2018:🪩💃🏻🪅
Me now: 🤨📸,Me in like 2018
Me now 🪩💃🏻🪅🤨📸
4794,Dance🫤
Song😰☠️💀👻👽,Dance
Song 🫤😰💀👻👽
4795,😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤑👆🏽,😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤑👆🏽
4798,😂😂 0:20,😂😂 0:20
4802,As do baby a minha irmã ama esse desenho Amado Batista
🎉😂😂😁😁😁,My sister loves this baby drawing, Amado Batista 🎉😂😂😁😁😁
4803,I understand it now my childhood is ruined 😔😊,I understand it now my childhood is ruined  😔😊
4808,😂😂😂,😂😂😂
4813,Tona Casita Vai tomorrow no co 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂,Tona Casita Vai tomorrow no co 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😂😂😂😂😂
4815,Gino 
❤😅❤,Gino 😅
4816,The song is kind of weird, isn't it?😅,The song is kind of weird isnt it 😅
4818,💔💔💔💔💔💔🔙🇨🇴,💔💔💔💔💔💔🔙🇨🇴
4819,This is so nostalgic ❤ but the lyrics...,This is so nostalgic  but the lyrics
4822,😆😆😆😆,😆😆😆😆
4827,😂😂😂😂😂😂😂😂😂 0:09 0:10 0:10,😂😂😂😂😂😂😂😂😂 0:09 0:10 0:10
4829,بنت اختي الصغيره تسوي نفس حركاته 😂😂😂😂😂,My little niece does the same thing. 😂😂😂😂😂
4831,Amar chele sodo ai song diye nache😂😂,Amar chele sodo ai song diye nache 😂😂
4832,Amar chele sodo ai song diye nache😂😂,Amar chele sodo ai song diye nache 😂😂
4834,Il apas mal au dos 😂😂😂,He doesn't have back pain 😂😂😂
4836,😅😅😅😅😅😅😅😅😅😅😅,😅😅😅😅😅😅😅😅😅😅😅
4837,😂😂😂😂😂😂😂😂😂😂😂اه😂😂😂😂😂😂اسف,I'm sorry 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
4840,Siuuuuuuuuuuuuuu 🔥🇵🇹,Wow! 🔥🇵🇹
4841,😂😂😂😂😂😅😅😅😅😊😊😊❤❤❤❤❤❤,😂😂😂😂😂😅😅😅😅😊😊😊❤❤❤❤❤❤
4845,بضحك😂,funnily 😂
4846,😮😂😊,😮😂😊
4847,😮😂😀,😮😂😀
4848,😮😂,😮😂
4849,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
4851,Me 😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅,Me 😂😂😂😂😂😂😂😂😂😂😂😅😅😅😅😅😅😅
4852,🥵🥵🥵🥵🥵🥵😻😻😻💋💋💋💋💋💋🥰🥰🥰😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,🥵🥵🥵🥵🥵🥵😻😻😻💋💋💋💋💋💋🥰🥰🥰😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘
4853,😘😘😘😘😘😘😘😘😘,😘😘😘😘😘😘😘😘😘
4861,I REMEMBERED THIS ON MY CHILDHOOD 😭😭😭,I REMEMBERED THIS ON MY CHILDHOOD  😭😭😭
4863,PIN ME, ULTRA RECORDS! i'm the best for you! 💟,PIN ME ULTRA RECORDS im the best for you  💟
4864,Этот чувак заставил 😂,This dude made me 😂
4866,😂 cccc video T h aap sb price type nhi hai to to to to kyu ki mummy 😂😂😂😂😂😂😂😂😂😊,cccc video T h aap sb price type nhi hai to to to to kyu ki mummy  😂😂😂😂😂😂😂😂😂😂😊
4867,😂😂😂noobaadam😂😂😂😂,human 😂😂😂😂😂😂😂
4872,😊😊😊😊😊,😊😊😊😊😊
4875,😂 bn wp,bn wp 😂
4878,Dame tu visita🗣️🔥,Give me your visit 🗣🔥
4883,Is been 6 years 👍,Is been 6 years  👍
4885,Oʻzbeklar bormi😂😂😂😂,Are there Uzbeks? 😂😂😂😂
4886,Dame tu cosita ah, ah, dame tu cosita, ah, ¡hay! XDDD que recuerdos del 2018 😭,Give me your thing ah ah give me your thing ah hey XDDD what memories of 2018 😭
4887,Why is there moaning I'm scared😭😭,Why is there moaning Im scared 😭😭
4889,Please make more of this😢,Please make more of this 😢
4892,😂,😂
4893,english or español but this dude🕺🏼↖️⬆️↗️↙️⬅️⬆️⬇️,english or español but this dude 🕺🏼
4894,❤❤❤❤😂😂😂😂,❤❤❤❤😂😂😂😂
4895,i speak spanish 💀💀💀💀,i speak spanish 💀💀💀💀
4896,NAH THIS CRAZY 😂😂😅,NAH THIS CRAZY 😂😂😅
4898,How the heck does this have so many views?! 😂,How the heck does this have so many views  😂
4901,😅😅❤❤,😅😅❤❤
4902,❤❤اسر❤❤😂😂😂,captivating 😂😂😂
4906,🥰👿👿👿👿👿🥰🥰🥰🥰🥰1234dame la ami,1234lady friend 🥰👿👿👿👿👿🥰🥰🥰🥰🥰
4907,La verdad hermoso vaila😈😈😈 da,The truth is beautiful, vaila da 😈😈😈
4908,😂😅

😊,😂😅

😊
4910,Taxi 🚕🚖🚕😊,Taxi 🚕🚖🚕😊
4912,Is there anyone from 2030?👀,Is there anyone from 2030 👀
4913,This dametu cusita is more views then hindi or english song😂😂😂cause the behind female voice😂😂😂👇👇,This dametu cusita is more views then hindi or english songcause the behind female voice 😂😂😂😂😂😂👇👇
4916,HIIIII BFF🎉🎉🎉🎉,HIIII BFF 🎉🎉🎉🎉
4920,😂,😂
4921,❤❤❤❤❤❤,❤❤❤❤❤❤
4922,.... ☠️,.... ☠️
4923,منو من ال٢٠٢٤❤,My menu 2024
4924,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
4926,هههههههه 😂,Hahahahahahahaha 😂
4930,😂😂😂,😂😂😂
4931,Ho is wacting in 2024 😊😊😊😊😊,Ho is wacting in 2024  😊😊😊😊😊
4932,😊😊😊😊😊😊,😊😊😊😊😊😊
4938,😂👊🫷🖕🏿,😂👊🫷🖕🏿
4939,😂😂😂 green frog singing and dancing 😂😂😂😂😂 what the hell 😂😂😂😂,green frog singing and dancing  what the hell  😂😂😂😂😂😂😂😂😂😂😂😂
4942,😂😂😂I❤❤😂😂😂😂,I 😂😂😂😂😂😂😂
4943,Now that im older that i understand 💀 WHY IS THAT WOMAN MOANING?,Now that im older that i understand  WHY IS THAT WOMAN MOANING 💀
4944,my teacher put this video on once☠️,my teacher put this video on once
4945,J'ai l'impression que je  vois ses  fasses. J'aisepair que ses pas un vrai. 😂😂😂😂,I feel like I see his faces Jaisepair that it's not a real one 😂😂😂😂
4946,0:00 HAAAA😂,000 HAAAAA 😂
4949,Play in 2x speed😅😅😂😂😂,Play in 2x speed 😅😅😂😂😂
4950,I am old days happiness 😢😢😢,I am old days happiness  😢😢😢
4952,2024😮,2024😮
4953,Bruh it good video😂,Bruh it good video 😂
4954,0:01の声Watsonかと思った,I thought 001's voice was Watson
4955,😂😂😂,😂😂😂
4957,🫶🏽❤️‍🩹,🫶🏽❤️‍🩹
4960,the clip:😂
the lyrics: ☠️
the noise of the girl and the huh: ☠️☠️☠️,the clip
the lyrics 
the noise of the girl and the huh  😂
4961,😂😂😅,😂😂😅
4962,😂😂😂😂,😂😂😂😂
4964,Love it 😍,Love it  😍
4965,🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😜😜🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕,🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕😜😜🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
4967,0😊,0😊
4969,❤,❤
4970,Tharki dance step😂,Tharki dance steps 😂
4977,🐰📢,🐰📢
4981,Brasil 2024😅😂😂😂,Brazil 2024 😅😂😂😂
4983,es tu
😅😅😅,are you 😅😅😅
4986,😂😂😂😂😂😂😂😂😂❤❤❤❤❤😢😢🎉🎉😂😂😂😂,😂😂😂😂😂😂😂😂😂❤❤❤❤❤😢😢🎉🎉😂😂😂😂
4987,🎉,🎉
4992,😂😂😂😂😂❤❤❤❤❤😊😊😊😊😊😅😅🎉🎉😢,😂😂😂😂😂❤❤❤❤❤😊😊😊😊😊😅😅🎉🎉😢
4993,Mensagem de voz 🎤1:46,Voice message 146 🎤
4994,Who’s here in August 2024
👇,Whos here in August 2024
 👇
4995,Who is watching in 2026😅😅,Who is watching in 2026 😅😅
4998,Who Watching in Sharit 😂,Who Watching in Sharit  😂
4999,The best song in 2018 😢❤,The best song in 2018  😢
5000,Who Watching in September  2024 😂❤,Who Watching in September  2024  😂
5001,Mi hijo me tiene verde reproduciendo esto y bailando jajajaja😅,My son has me green playing this and dancing hahaha 😅
5002,Hola 😂😂😂😂😂😂😂😂😂😂😂,Hello 😂😂😂😂😂😂😂😂😂😂😂
5004,😂😢😅😮,😂😢😅😮
5007,5 years 😅😅😅😅

👇🏻,5 years 

 😅😅😅😅👇🏻
5008,Difusión disquete jj dj😢😢😢,jj dj diskette diffusion 😢😢😢
5010,Alguem em 2024😂,Someone in 2024 😂
5015,😂😂😂😂,😂😂😂😂
5018,Is there anyone now👍,Is there anyone now 👍
5022,2024？,2024？
5023,Who in 2024 
👇🏻,Who in 2024 
 👇🏻
5024,😊❤❤😅😮😂😊,😊❤❤😅😮😂😊
5025,Dametooo😅,Dametooo 😅
5027,❤❤❤❤❤❤❤,❤❤❤❤❤❤❤
5028,😅😅😮,😅😅😮
5031,ذيهصميكجسسي😅😅😅😅😅,This is my secret 😅😅😅😅😅
5032,Who are here in 2024❤❤,Who are here in 2024
5035,🎉,🎉
5036,"Give me ur little thing"💀,Give me ur little thing 💀
5038,❤❤❤😂😅😊🎉😊😊😊,❤❤❤😂😅😊🎉😊😊😊
5039,Çok güzel çıkmışsınız şarkıyı kalbim attı❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤😊😊,You came out so well, my heart skipped a beat with this song 😊😊
5041,Bhut ghub bete😂😂😂,very big son 😂😂😂
5043,❤,❤
5045,OMG..! 😱 
475 crores views,OMG  
475 crores views 😱
5048,K😂,K 😂
5050,,🤣😂❤️😘,,🤣😂❤️😘
5053,2024 🙂🙂🙂,2024 🙂🙂🙂
5054,the lyric💀
the dance💀
the beat🔥,the lyric
the dance
the beat 💀💀🔥
5056,Bro was telling us how were aliens born 👽,Bro was telling us how were aliens born  👽
5059,😂,😂
5060,Anyone here in August 2024?🎉🎉,Anyone here in August 2024 🎉🎉
5061,😂😂😂hahaha,hahaha 😂😂😂
5063,I watched this when I was younger and me now 🤐 😬,I watched this when I was younger and me now   🤐😬
5068,😅😅😅😅oooooooooooooooooooooooppppppppprrrrrrrrr,oooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo 😅😅😅😅
5069,Ja jaja 🤣😃🤣😃🤣🐊,I have eggs. 🤣😃🤣😃🤣🐊
5070,the translation  ☠️,the translation
5072,DEME TO COSITA AHN AI🔥🔥🔥🔥🔥🔥🔥💀💀💀,DEME TO COSITA AHN AI 🔥🔥🔥🔥🔥🔥🔥💀💀💀
