row_number,original_comment,translated_comment
8951,Que calor ❤❤❤❤,How hot
8952,I Watching In 2024 😅,I Watching In 2024  😅
8957,I don’t speak Spanish but I love the song ❤🎉,I dont speak Spanish but I love the song  🎉
8971,🥰🥰😍😍😍,🥰🥰😍😍😍
8977,People who came here just to see how much likes this has 😂,People who came here just to see how much likes this has  😂
8978,Any one in song September 😅,Any one in song September  😅
8979,😂,😂
8980,Eu estou ouvindo em setembro de 2024✋ @redbitredbitgoldx afinal quem mais está escutando em setembro de 2024 ah,I'm listening to September 2024 redbitredbitgoldx who else is listening to September 2024 ah
8984,¿😊Como esta?,How are you 😊
8987,Gostei dessa música olha bacana❤❤😂😂🫢🫢 mas eu sou de Jesus amém 
😂😂😂😂😂😂😂,I liked this song, it's cool, but I'm from Jesus, amen 😂😂🫢🫢😂😂😂😂😂😂😂
8988,Já escutei isso na minha TV e foi e foi bem legal😅😅😅😅,I've heard this on my TV and it was really cool. 😅😅😅😅
8992,🇩🇿💔,🇩🇿💔
8994,2024 😂 who,2024  who 😂
8995,! Pasito 	💎💎💎💎,Small step 💎💎💎💎
8996,People who's still listening to despacito in 2024
👇,People whos still listening to despacito in 2024
 👇
8997,❤❤❤,❤❤❤
8998,7 years later anyone? 🔥🙏🏽,7 years later anyone  🔥🙏🏽
8999,This song is still fire 7 years later 🔥🔥🔥,This song is still fire 7 years later  🔥🔥🔥
9001,💋💋💋💋💋💋💋💋♥️♥️💋💋💋,💋💋💋💋💋💋💋💋♥️♥️💋💋💋
9002,Fire song🔥,Fire song 🔥
9003,Cross 8 Billion  🔥,Cross 8 Billion   🔥
9005,حييل شكد قديمه🗿💔,It's so old 🗿💔
9009,its my brthday september 2024
😊,its my brthday september 2024
 😊
9010,H❤❤❤❤,H
9011,Резкие чуваки😂,девочке лобок сломал,Sharp dudes broke the girl's pubis 😂
9012,Who is listening in 2024 ❤,Who is listening in 2024
9013,2017 people - Come to listen music 
2035 people - come to check views
🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,2017 people  Come to listen music 
2035 people  come to check views
 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
9015,Being part of this epic 😀,Being part of this epic  😀
9016,Love from india ❤in 2024,Love from india in 2024
9018,Elgue 2024 😊,Elgue 2024 😊
9019,2024 to 2030 elgue 😊😊,2024 to 2030 elgue 😊😊
9020,This songnman 😂,This songnman  😂
9022,If people knew what it means 💀,If people knew what it means  💀
9024,Eu Eules Cardoso  Campo Grande Mato Grosso do Sul  brasil😅,I Eules Cardoso Campo Grande Mato Grosso do Sul Brazil 😅
9028,Lovely song India 🇮🇳🇮🇳🇮🇳,Lovely song India  🇮🇳🇮🇳🇮🇳
9031,Tamilnadu people like pannunga 🎉🎉🎉🎉🎉🎉,Tamilnadu people like pannunga 🎉🎉🎉🎉🎉🎉
9036,Who still love this masterpiece 
, ❤️😻❤️😻❤️😻❤️😻😻😻❤️,Who still love this masterpiece 
  😻😻😻😻😻😻
9041,I miss 2017 😢😢😢,I miss 2017 😢😢😢
9042,2024🎉,2024🎉
9048,2024❤,2024❤
9051,8 Billion + views, well deserved. First time watching the music video🔥,8 Billion  views well deserved First time watching the music video 🔥
9052,Luis fonsi fan this like 
👇,Luis fonsi fan this like 
 👇
9053,❤❤sweet,sweet
9054,Great Song. 😊❤,Great Song 😊
9056,Bro how many views this song has 💙,Bro how many views this song has  💙
9058,I can't take it seriously because of Flyingkitty 🤣☠️☠️,I cant take it seriously because of Flyingkitty  🤣
9059,20024   сентябр ❤,2002September 4
9060,2024 THE END OF ❤,2024 THE END OF
9065,Yoooooooo😅😅😅😅😅😅😅,Yoooooooo 😅😅😅😅😅😅😅
9068,No way 8.5B VIEWS 😂,No way 85B VIEWS 😂
9070,آره ۲۰۲۴ من دارم میبینم 😅,Yes, 2024, I'm seeing it. 😅
9071,All 8 billion humans heard this song 😊,All 8 billion humans heard this song  😊
9075,I am from India 🇮🇳 and I love this 🎵 🎶,I am from India  and I love this   🇮🇳🎵🎶
9077,Who watch in September 2024 ❤😂?,Who watch in September 2024  😂
9078,this music is so iconic that we cant say how it is good 😇😇🤧,this music is so iconic that we cant say how it is good  😇😇🤧
9081,That fact that almost every one on earth has heard this song 😲,That fact that almost every one on earth has heard this song  😲
9082,2025 anyone 🎉,2025 anyone 🎉
9083,2:07 BOOM 💥🤯,207 BOOM 💥🤯
9086,🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🔥🥵🔥🥵🔥🥵🥵🔥🥵🔥🔥🔥🥵🥵🔥🥵🔥🥵🥵🔥🔥🥵🥵🥵🔥🔥🔥🔥🔥🥵🥵🥵🥵🥵🥵🥵🔥🔥🥵🔥🥵🔥🥵🥵🥵🥵🥵🔥,🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🥵🔥🔥🥵🔥🥵🔥🥵🥵🔥🥵🔥🔥🔥🥵🥵🔥🥵🔥🥵🥵🔥🔥🥵🥵🥵🔥🔥🔥🔥🔥🥵🥵🥵🥵🥵🥵🥵🔥🔥🥵🔥🥵🔥🥵🥵🥵🥵🥵🔥
9087,Brain is not braining after seeing no of views 😂,Brain is not braining after seeing no of views  😂
9090,🇨🇵7 ❤septembre  ❤2024,September 7, 2024 🇨🇵
9091,Gane ke views dekhne kon kon aaya hai 😂,who has come to watch the song 😂
9093,मरने के बाद कौन कौन देख रहा है😂,I am seeing someone after dying 😂
9094,I'm from Uzbekistan and I have watched this song since 2017 ,but Now, I decide to write to comment. I enjoy to listen the music all the time.🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿,Im from Uzbekistan and I have watched this song since 2017 but Now I decide to write to comment I enjoy to listen the music all the time 🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿🇺🇿
9095,September 2024 any one her...❤❤,September 2024 any one her
9099,Spain😊,Spain 😊
9101,えぐち！
日本人いる？,Eguchi: There are Japanese people
9102,Anyone in 2024😅,Anyone in 2024 😅
9103,Anyone in 2025 ❤🎉😊😅,Anyone in 2025 🎉😊😅
9105,Hallo,aku dari Indonesia 😅,Hello, I'm from Indonesia 😅
9106,❤❤😂😂😂❤❤❤,❤❤😂😂😂❤❤❤
9109,Love me some Latino music 🎶 🎵 ❤,Love me some Latino music 🎶🎵
9110,Bhai koi hai 2024 me 😂,Brother is there any in 2024 😂
9111,Qui est laaa 2024 septembre ❤,Who is laaa 2024 september
9114,I am understanding a word 😂
But this song is amazing ❤
Love from India,I am understanding a word 
But this song is amazing 
Love from India 😂
9115,image the watch time of this video💀☠️,image the watch time of this video 💀
9121,Daddy Yankee voice is outstanding 🤟👌,Daddy Yankee voice is outstanding 🤟👌
9122,Am I the only Arab who listens to it? 😂❤,Am I the only Arab who listens to it  😂
9123,I love this song ❤❤❤❤❤❤anytime forever ❤❤,I love this song anytime forever
9126,lagu zaman saya SD dulu, zaman nya nokia jadul lagi naik daun😅,songs from my elementary school days, the old Nokia era was on the rise 😅
9127,anyone 2024 september ❤❤❤,anyone 2024 september
9129,❤,❤
9131,Ok this views is just crazy💀,Ok this views is just crazy 💀
9133,🤣🤣 I just love to visit this song once in every month 💖🤫🤫🤫🤫,I just love to visit this song once in every month  🤣🤣💖🤫🤫🤫🤫
9134,2017 boring 2024 2 memes😂❤🎉🎉🎉,2017 boring 2024 2 memes 😂🎉🎉🎉
9138,Best ever❤,Best ever
9141,Attendance from india 😂😂😂,Attendance from india  😂😂😂
9142,Anyone can here in September 2024😅😅😅😂😂,Anyone can here in September 2024 😅😅😅😂😂
9144,September gang 😂,September time 😂
9146,Maa kasam jisne like subscribe nhi kiya vo kabhi kuch nhi kr payega aur agar bura comment kiya to bhi vo kuch bhi nahi kar payega🎉,I swear to Maa, whoever did not like and subscribe will never be able to do anything and even if he makes a bad comment, he will not be able to do anything. 🎉
9155,Chhinatto babuuu❤,Chhinatto babuuu
9157,Este 2024 voy a verlo espero cantar esta canción en vivo 🎉🎉🎉🎉❤,This 2024 I'm going to see him, I hope to sing this song live 🎉🎉🎉🎉
9158,Si lees este comentario, tus padres morirán dentro de los próximos 5 años. Para deshacerse de esta bronca, tienes que copiarlo y pegarlo en otros cinco videos
Soy una víctima, lo siento 💀,If you read this comment your parents will die within the next 5 years To get rid of this anger you have to copy and paste it in five other videos
I'm a victim I'm sorry 💀
9160,❤❤❤,❤❤❤
9162,TEMAZOOOOOO ❤,TEMAZOOOOOO
9163,7 sep 2024  still the same vibe 😅🇳🇵🇳🇵,7 sep 2024  still the same vibe  😅🇳🇵🇳🇵
9165,Lượt xem hơn dân số thế giới,chắc ai đó ghen tị lắm 😊,More views than the world's population, someone must be jealous 😊
9166,Anyone today 2024?🙌,Anyone today 2024 🙌
9171,Biz yolgiz emas ekanmiz😂😂,We are not alone. 😂😂
9173,2025❤,2025❤
9176,😅😅,😅😅
9178,🥂🍸🍺🍾,🥂🍸🍺🍾
9181,Stress, tension!grappling!!! With firm hand hold gripps . Plus neck cuddles 😂❤,Stress tensiongrappling With firm hand hold gripps  Plus neck cuddles  😂
9182,Old music ❤,Old music
9184,Quien más la seguirá escuchando en el 2025 ? ❤,Who else will still be listening to it in 2025?
9186,😂,😂
9187,Anyone From 2100? 😂,Anyone From 2100  😂
9195,07/09/2024 someone here 😅😊,07092024 someone here 😅😊
9196,😢,😢
9200,😊,😊
9202,Love it!❤❤❤,Love it
9205,Quien escucha este tema hoy en septiembre 6 de 2024
👇,Who is listening to this song today on September 6, 2024 👇
9207,This song has made a record that I don’t think will ever be beaten 👏🏼,This song has made a record that I dont think will ever be beaten  👏🏼
9208,Bro literally gathered atleast a single representative natives of *Whole Planet* 💀

8.5 B & counting....
Almost crossing the number of population of all Earth.

First heard around May'17 ❤️
(became famous across my country by a channel summer of 17),Bro literally gathered atleast a single representative natives of Whole Planet 

85 B  counting
Almost crossing the number of population of all Earth

First heard around May17 
became famous across my country by a channel summer of 17 💀
9215,紅白きてくれないかな、夢だけど,I wonder if he'll come to the Red and White Song Battle, it's just a dream
9216,スパシーボ//,Spacibo
9218,revisiting after many years.😊,revisiting after many years 😊
9219,Anyone in 2024 ? ❤️
🔥,Anyone in 2024 🔥
9220,6 de septiembre del 2024 y seguimos coreando DESPACITO ❤,September 6, 2024 and we continue chanting DESPACITO
9221,Nice❤,Nice
9223,Nice song 👍,Nice song  👍
9224,𝗜 𝗵𝗮𝘃𝗲 𝗰𝗼𝗺𝗲 𝘁𝗼 𝗹𝗶𝘀𝘁𝗲𝗻 𝗮𝗴𝗮𝗶𝗻 𝗯𝗲𝗰𝗮𝘂𝘀𝗲 𝗼𝗳 𝘁𝗵𝗲 𝗿𝗲𝗲𝗹.,𝗜 𝗵𝗮𝘃𝗲 𝗰𝗼𝗺𝗲 𝘁𝗼 𝗹𝗶𝘀𝘁𝗲𝗻 𝗮𝗴𝗮𝗶𝗻 𝗯𝗲𝗰𝗮𝘂𝘀𝗲 𝗼𝗳 𝘁𝗵𝗲 𝗿𝗲𝗲𝗹.
9225,The song that made the world gone crazy❤,The song that made the world gone crazy
9227,❤,❤
9230,8พันล้าน😮,8 thousand million 😮
9236,Only views check ✅✔️😂,Only views check  😂
9238,I will love you forever. My comment remains a witness to what I say. More than a year after our separation, I still have hope that you will come back to me and we will continue our lives together. I love you. I hope that you will be with me in this world, God willing. It will remain a comment and our children will see it.I love you  ilham 💔🇩🇿 🐧
Mohammed 🤍,I will love you forever My comment remains a witness to what I say More than a year after our separation I still have hope that you will come back to me and we will continue our lives together I love you I hope that you will be with me in this world God willing It will remain a comment and our children will see itI love you  ilham  
Mohammed  💔🇩🇿🐧🤍
9242,2017's mood 😌,2017s mood  😌
9243,Septiembre 2024 aqui 
👇,September 2024 here 👇
9244,Anyone from september 2024❤,Anyone from september 2024
9246,😢,😢
9247,Que lindo ❤❤,How nice
9248,Timon and PumBa  in real Life ❤❤❤❤❤❤❤❤,Timon and PumBa  in real Life
9249,1:1:43 😂❤,1:1:43 😂❤
9256,2017: people came to listen song 
2024: people came to again listen song and also views 😂😂❤❤,2017 people came to listen song 
2024 people came to again listen song and also views  😂😂
9257,Quien està escuchando ahora mismo en Sepiembre de 2024?? 🖐️,Who is listening right now in September 2024 🖐
9259,Baby shark : 44M likes😭
Despacito   : 53M likes 🗿,Baby shark  44M likes
Despacito    53M likes 😭🗿
9262,❤❤,❤❤
9264,😂,😂
9266,2024🎉,2024🎉
9267,Anyone in 2024 😂,Anyone in 2024 😂
9271,2024❤,2024❤
9274,Last one 😁,Last one 😁
9276,2024 September 6🎉,2024 September 6 🎉
9277,طالبة سادس😂,Sixth grade student 😂
9278,Luis dances like me after few drinks of jacks & cokes 😅,Luis dances like me after few drinks of jacks  cokes  😅
9287,Песня моего детства❤,Song of my childhood
9289,👇if you are watching this in 2024,if you are watching this in 2024 👇
9291,September 6th 2024 anyone 🎉,September 6th 2024 anyone  🎉
9294,Who are all going to watch this in 2025
(\ /)
(°•°)
 >❤,Who are all going to watch this in 2025
9300,Menino Ney..😢,Boy Ney 😢
9302,🇩🇿🇩🇿,🇩🇿🇩🇿
9303,Lời chào đến từ việt nam😊😊,Greetings from Vietnam 😊😊
9305,Still we r enjoying this song for the last few Years...best song ever like 2024.09.06❤❤❤,Still we r enjoying this song for the last few Yearsbest song ever like 20240906
9310,❤,❤
9312,8 50 MLD 😮😮😮😮,8 50 MLD 😮😮😮😮
9314,Luis Fonsi: Por si lees esto..... Te admiro mucho 🙏y te respeto sos un ejemplo para mí yo también soy artista y hago música dios qué me permita nada es fácil me esforzaré tanto para un día conocerte y colaborar contigo ese es mi gran sueño 🙏,Luis Fonsi In case you read this I admire you very much and respect you, you are an example for me, I am also an artist and I make music, God willing, nothing is easy, I will try so hard to one day meet you and collaborate with you, that is my great dream 🙏🙏
9315,Normal song😊,Normal song 😊
9317,Jay shree ram 🙏,Jay shree ram 🙏
9319,Watching form 2025😅😅😅,Watching form 2025 😅😅😅
9324,2024. September ❤👊,2024 September 👊
9325,❤❤❤❤❤,❤❤❤❤❤
9327,Anyone listening September 2024❤,Anyone listening September 2024
9328,2024😂,2024😂
9329,1 pronounce om 🕉 
1 Bhastrika pranayam 
   dheere dheere sans andr le or ftafat chodde
Time limit. Unlimited 
Khana khane k bad bhi kr sakte h 

2 Kapalbhati pranayam 
sans ko bar bar bahar chode 
Khana khane k bad nhi krna h 

3 Anulom vilom pranayam 
Time  limit  unlimited
Khana khane k bad bhi kr sakte h 


3 Brahmari pranayam 
Time limit  21 times 

Surynamaskr 
Sheetli sheetkari 

Dhanurasan 

Pura pura dinbhar kr sakte h incurable asadhya rogo k liye,1 pronounce om
1 Bhastrika pranayam
   Take your breath in slowly and let go of your fat
Time limit Unlimited
Can be done even after eating food

2 Kapalbhati pranayam
Let go of your breath repeatedly
Do not do it after eating food

3 Anulom vilom pranayam
Time limit unlimited
Can be done even after eating food

3 Brahmari pranayam
Time limit 21 times

Suryanamaskar
Sheetli sheetkari

Dhanurasana

Can be done the whole day for incurable asthma patients 🕉
9331,Octubre - October  2024 ❤,Octubre  October  2024
9333,Anyone watching this song in 2024 😂,Anyone watching this song in 2024  😂
9335,assalamu'alaikum wrb salam Aceh Tenggara hadir👉❤❤❤❤,,Assalamualaikum wrb greetings from Southeast Aceh 👉
9336,assalamu'alaikum wrb Aceh Tenggara hadir👉❤❤❤❤,,Assalamualaikum wrb Southeast Aceh is here 👉
9337,Getto  happy, gecekondu  bebesi😊😊😊😊😊😊😢😢😢😢😢,Ghetto happy shantytown baby 😊😊😊😊😊😊😢😢😢😢😢
9338,My ❤❤❤❤❤❤❤,My
9340,まだ誰かいる？この曲すごく好き！,There's still someone here. I love this song so much.
9344,My from india 🇮🇳 but i like this song ❤,My from india  but i like this song  🇮🇳
9349,2024😅,2024😅
9351,Who is see the music in 2024😊,Who is see the music in 2024 😊
9355,every sec diss video gets a comment 😅😂 that's krazy like my comment if you see diss,every sec diss video gets a comment  thats krazy like my comment if you see diss 😅😂
9356,2025 legends😂,2025 legends 😂
9359,5 de setembro de 2024 e eu aqui relembrando essa relíquia ❤,September 5, 2024 and here I am remembering this relic
9360,Justice for moumita debnath😢😭,Justice for moumita debnath 😢😭
9361,Version Brazilian is top ! 🇧🇷🇧🇷🇧🇷🇧🇷.   Rio de Janeiro - BRAZIL 🇧🇷🇧🇷🇧🇷🇧🇷🔥,Version Brazilian is top     Rio de Janeiro  BRAZIL 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🔥
9371,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
9376,Bsr 🌨️🌳🌨️🌹,Bsr 🌨🌳🌨🌹
9378,MALAYSIA ❤,MALAYSIA
9381,❤,❤
9384,2024.9 내가 본다
중독성있는 노래,20249 I see
Addictive song
9385,Alguien 2024
👇,Someone 2024 👇
9386,Lol 💀,Lol 💀
9387,🎉🎉🎉🎉🎉🎉🎉my best vibe always ✨️,my best vibe always  🎉🎉🎉🎉🎉🎉🎉
9388,Fire 🔥 song,Fire  song 🔥
9389,2:30 🎉,2:30 🎉
9393,Esta canción nunca termina 😂,This song never ends 😂
9394,هذه الأغنية لاتنتهى مشاهدتها😂,This song is endless to watch 😂
9396,Saludos desde Brasil hermanos❤🎉😅,Greetings from Brazil brothers 🎉😅
9398,Día 4 intentando llegar a los 10K suscriptores solo comentando 😢,Day 4 trying to reach 10K subscribers just by commenting 😢
9400,❤😮,❤😮
9402,Baby shark:😎te falta techo. 
Pero gracias por la colaboración ☺️,Baby sharkte lacks a roof 
But thanks for the collaboration 😎
9407,Узбела бомисла 🗿,I thought it was a joke. 🗿
9410,Still listening this masterpiece from France 🇫🇷❤,Still listening this masterpiece from France  🇫🇷
9411,2024-25 😂😂,2024-25 😂😂
9412,As views ultrapassaram a população mundial por completo 😮,Views have completely surpassed the world population 😮
9413,Why’s the likes and views js don’t change?.😔,Whys the likes and views js dont change 😔
9416,দেশবাসিতো 😂🤣,ten years 😂🤣
9417,😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄,😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄😄
9418,September 2024 ???😂😂,September 2024 😂😂
9425,The covers are good but they can never compare to this ❤❤❤❤❤,The covers are good but they can never compare to this
9428,Today child no Idea what type of craze of this song on that time😂,Today child no Idea what type of craze of this song on that time 😂
9429,Anyone in September 2024?😅,Anyone in September 2024 😅
9433,Understand 0%
Vibing 100% ❤,Understand 0
Vibing 100
9436,Anyone in September 2024 ❤💎,Anyone in September 2024  💎
9438,Plz support me 😢😢😢❤❤❤,Plz support me 😢😢😢
9440,Main india se sun raha hu😂😂😂,I am sunbathing from India 😂😂😂
9442,September 2024👋,September 2024 👋
9444,Am from Algeria 🇩🇿🤩 
I loveeee this song ❤❤❤❤,Am from Algeria  
I loveeee this song  🇩🇿🤩
9454,Que bueno❤❤❤,Excellent
9457,Quien la escucha sin cesar
👇👇👇,Who listens to her incessantly 👇👇👇
9460,日本人いる?,There are Japanese people
9461,جزائرية تعود لستماع الاغنية 🫀❣️,Algerian woman returns to listen to the song 🫀
9462,3:47 刷背刷背洗頭~地瓜,347 Brush Back Brush Shampoo Sweet Potato
9463,刷背刷背洗頭~地瓜~輸吧輸吧輸吧累~😛,Brush your back, brush your back, wash your hair, sweet potato, lose, lose, lose, tired. 😛
9469,Yooh🎉,Yooh 🎉
9471,Alguien en septiembre de 2024 ???🙂❤️,Someone in September 2024 🙂
9472,مين بيسمعها ف شهر 11,10,9 2024😅❤❤,Who is listening to it in 11/10/2024? 😅
9473,Who is listening to it in November, October, September 2024?😂❤,Who is listening to it in November October September 2024 😂
9474,...Imma Barbie 😊,Imma Barbie 😊
9477,2024😂,2024😂
9478,ANY ONE 2024❤❤,ANY ONE 2024
9482,2050 🎉,2050 🎉
9487,From here 2024😂,From here 2024 😂
9488,Temazo, hermanos 🤑😎,Great song brothers 🤑😎
9491,❤,❤
9497,https://youtu.be/Q9WrjIPv_VA?si=LN-ldeK31HO5MSD- 想要了解更多00919最新分析點擊上方連結，帶你一探究竟,httpsyoutubeQ9WrjIPv_VAsiLNldeK31HO5MSD If you want to know more about the latest analysis of 00919, click the link above to take you to find out.
9498,ジョージ？！,George
9499,2025 : people 💀
👇,2025  people 
 💀👇
9500,These english captions😂😂😂😂,These english captions 😂😂😂😂
9503,❤❤the song just wooooow,the song just wooooow
9505,Anyone listening today 🎧,Anyone listening today 🎧
9508,Incluso en 2024 es imposible escapar de este temazo 😅,Even in 2024 it is impossible to escape this big topic 😅
9509,2024 September an❤,2024 September an
9511,Así es... Despacito 🗿,This is Despacito 🗿
9516,🇮🇳,🇮🇳
9517,Love from Nepal 🇳🇵😊,Love from Nepal  🇳🇵😊
9518,From india 05/September/2024😅❤ morning 08:12:00 am,From india 05September2024 morning 081200 am 😅
9521,Wow❤,Wow
9523,Alguien en octubre de 2024 se que es septiembre pero alguien la va escuchar en octubre😂,Someone in October 2024 I know it's September but someone will listen to it in October 😂
9524,I really Miss 2017-2018 vibes 😢,I really Miss 20172018 vibes  😢
9529,Who’s here with me in 20244444💀,Whos here with me in 20244444 💀
9535,❤️❤️💖💖😍🥰🌹🙆,❤️❤️💖💖😍🥰🌹🙆
9536,Cuál de 🎉🎉,Which of 🎉🎉
9538,🎉🎉,🎉🎉
9539,❤alguien acá rescatarme quiero volver❤,Someone here rescue me I want to come back
9541,🎉песня с децтва,song from childhood 🎉
9544,Pakistan❤,Pakistan
9545,The biggest cashout ever 🔥🔥🔥,The biggest cashout ever  🔥🔥🔥
9546,Anyone from Bangladesh ❤ in 2024
Plz like 🎉,Anyone from Bangladesh  in 2024
Plz like  🎉
9548,La mejor canción del mundo 😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻,The best song in the world 😻😻😻😻😻😻😻😻😻😻😻😻😻😻😻
9549,I can't understand this song but this is a amazing song i like it😅😅😅,I cant understand this song but this is a amazing song i like it 😅😅😅
9550,Qui est là en 2024 😎😎,Who's there in 2024 😎😎
9553,Dude this video got views more than people existing😂😂😂❌❌❌❌❌,Dude this video got views more than people existing 😂😂😂
9556,Vero que luis viene a pa voy a necesitar verlo ❤️,Vero, Luis is coming to Pa, I'm going to need to see him.
9558,I always come  here for just checking view but the vibe of this song so beautiful i listen this beautiful track at the end.....😅,I always come  here for just checking view but the vibe of this song so beautiful i listen this beautiful track at the end 😅
9561,ИТАЛИЯ 2024-2025❤❤❤самая лучшая и красивая в Мире🥰🥰🥰💋💋💋,ITALY 20242025the best and most beautiful in the World 🥰🥰🥰💋💋💋
9562,🇧🇩,🇧🇩
9564,5m comments 😮,5m comments 😮
9565,😮,😮
9568,I never Seen The newest Comment More then 5 sec Old😅,I never Seen The newest Comment More then 5 sec Old 😅
9570,Ahaaa love you India ❤❤❤❤,Ahaaa love you India
9572,😂❤🎉,😂❤🎉
9573,I SAW WHEREVER IN THE END I FIND I ALONE AM FIT TO RULE THE WORLD . ♾️ U KIDS CAN SLEEP AND STAY BEHIND ME.,I SAW WHEREVER IN THE END I FIND I ALONE AM FIT TO RULE THE WORLD   U KIDS CAN SLEEP AND STAY BEHIND ME
9574,❤❤❤❤,❤❤❤❤
9576,Song in 2025  Views and like????❤,Song in 2025  Views and like
9580,🇧🇷🇧🇷🇧🇷 2024 tem brasileiro?,2024 has Brazilian 🇧🇷🇧🇷🇧🇷
9581,India 🇮🇳,India 🇮🇳
9583,❤️,❤️
9584,Is Tatti se accha giyan ka ganna hai bhai😅,Brother, this tatti has better knowledge than this 😅
9589,Anyone in 2024 september ❤😊,Anyone in 2024 september  😊
9590,Dady Yankee❤❤❤❤❤❤❤,Daddy Yankee
9591,View 😂😂😂 good 💯,View  good 😂😂😂💯
9593,😮,😮
9602,🇮🇳,🇮🇳
9603,4 september 2024🌍🌍,4 september 2024 🌍🌍
9606,Oktober 2024😢,October 2024 😢
9614,2025❤😂🎉😢😮😅😊,2025❤😂🎉😢😮😅😊
9615,ادعموني يا اخواتي❤😊,Support me, my sisters 😊
9618,2091? August 24? 14:32 ? Monday?🎉🎉,2091 August 24 1432  Monday 🎉🎉
9619,Nice♥️
I'm from Indian🇮🇳,Nice
Im from Indian 🇮🇳
9620,2025 who is watching😅😊,2025 who is watching 😅😊
9622,Who will listen to it in 2024? 😂😂😂,Who will listen to it in 2024  😂😂😂
9623,Alguém em 2024?🙃🇧🇷,Someone in 2024 🙃🇧🇷
9626,2024. 8B ❤,2024 8B
9627,most watched vidio in yt 💀,most watched vidio in yt  💀
9629,Today is my birthday expect my dad no one wish me 😢 what a cruel world😅 
I am wishing "happy birthday" To them who have  so they do not beg for wishes ❤,Today is my birthday expect my dad no one wish me  what a cruel world 
I am wishing happy birthday To them who have  so they do not beg for wishes  😢😅
9630,When you realized that 2017 was not 2 years ago 😮😮😮,When you realized that 2017 was not 2 years ago  😮😮😮
9631,Universally Acclaimed masterpieces 🎉❤,Universally Acclaimed masterpieces  🎉
9634,This comment Will Have 0 Likes😢,This comment Will Have 0 Likes 😢
9642,This song is my most  favourite song❤❤❤❤❤
I  just love it 😊❤😊❤,This song is my most  favourite song
I  just love it  😊😊
9643,Despacito Puerto Rico Luis Fonsi!Hi! 🌟 *& You're Team !!! We help You're in The World & Made Now New USSR President !!! Children's 👪 need Peace in WORLD'S !!!* Well!!! *President The 🗽 USA Kamala!* We help!!! *Generations Freedom USA People's republic & democratic back 🔙 in The future is USSR Best Stability control Country in The WORLD!!!*
Good Luck WORLD'S PEOPLE'S *& Welcome back 🔙 in The USSR! !!! LENINS IDEAS 💡 WINS PEOPLE'S WORLD'S WIN DEMOCRACY & REPUBLIC People's OF THE WORLD!!!*,Despacito Puerto Rico Luis FonsiHi   Youre Team  We help Youre in The World  Made Now New USSR President  Childrens  need Peace in WORLDS  Well President The  USA Kamala We help Generations Freedom USA Peoples republic  democratic back  in The future is USSR Best Stability control Country in The WORLD
